Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,6123,130
177072498997234,NSW Electoral Commission,NSW Electoral Commission,3499,30
182564410468,Australia for UNHCR,Australia for UNHCR,1614,106
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,1504,60
8422338499,The Wilderness Society,The Wilderness Society,1422,65
1776727752614025,Glencore,Glencore Australia,1250,8
92824008332,Plan International Australia,Plan International Australia,1241,23
10113538711,WWF-Australia,WWF-Australia,1169,6
308746806571901,Advance Australia,Advance Australia,991,88
447447719391089,Health Care Providers Association,Health Care Providers Association,969,10
101589645013040,Thrive by Five,Thrive By Five,894,12
219798558043441,Humpty Dumpty Foundation,Humpty Dumpty Foundation,780,4
161854162881,Greenfleet,Greenfleet,725,32
494820897261439,Bank Australia,Bank Australia,686,44
710266392358023,Future Super,Future Super,661,6
231952773568442,Berry Street,Berry Street,598,30
104910384328602,Binge,Streamotion Pty Ltd,585,9
101791315693,Destiny Rescue,Destiny Rescue,571,18
117241141903,Barnardos Australia,Barnardos Australia,567,10
682268945137255,Chris Minns,Chris Minns MP,522,2
107643418822468,Responsible Vaping Australia,These ads ran without a disclaimer,500,8
102329728050606,From the Heart,Cape York Institute,449,6
1414406035466037,Jeremy Rockliff,Jeremy Rockliff,330,6
157812980921536,Environmental Defenders Office,Environmental Defenders Office,315,50
329777267205680,ACT Government,ACT Government,311,17
156271657717715,Nature NSW,Nature Conservation Council of NSW,280,25
694832627392516,Prime Super,Prime Super,280,141
316480331783930,Australian Unions,Australian Unions,279,42
546874065415466,"Department of Education & Training, Victoria",These ads ran without a disclaimer,259,2
89794331215,Oxfam,Oxfam Australia,254,30
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,254,1
504855933190931,Time for Change - Change Aged Care,United Workers Union,249,65
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,248,18
159487260807787,Tindo Solar,Tindo Solar,244,2
952274664938382,Phillip Thompson OAM MP - Serving Our Community,Philip Bruce Thompson,244,1
200819325600,ActionAid Australia,ActionAid Australia,244,15
299753643444311,AEC,Australian Electoral Commission,242,25
352953834815624,Jason Wood MP,Jason Wood MP,236,4
95870138501,Dai Le,Dai Trang Le,219,1
150255771679533,Karen Andrews MP,Karen Andrews MP,218,1
328245481103110,Senator Alex Antic,Alex Antic,211,7
345960425540557,The Climate Council,The Climate Council,209,62
1670517743250253,Save the Daintree Rainforest,Rainforest 4 Foundation Ltd,202,30
105084998845350,BPH Energy,BPH ENERGY LTD,181,52
100317645636097,UniSuper,UniSuper,179,1
244628249678839,Senator Jess Walsh,Senator Jess Walsh,164,2
105931422364976,Jacqui Scruby,Jacqui Scruby,163,6
8013404017,Crikey,Private Media,163,5
537762462924537,Anthony Albanese,Anthony Albanese,161,1
157481181070130,Indigenous Employment Australia,Access,154,61
1670874889818772,Milton Dick MP,Milton Dick MP,146,1
281530749293959,Rainforest 4,Rainforest 4 Foundation Ltd,145,4
59024478936,Monash University,Monash University,143,4
106791108597531,Future of Local Government Review - Tasmanian Government,Department of Premier and Cabinet,142,2
828649267326944,Patrick Gorman MP,Patrick Gorman,140,2
2383045228374491,CPAC Australia,Conservative Political Action Network Ltd,137,15
166663303514630,Musicians Australia,Musicians Australia,136,3
231341250224498,Australian Ethical Investment,Australian Ethical Investment,128,51
100356216050100,Family First Party Australia,Family First Party Australia Ltd,125,4
