Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
100771226087265,Susie's Tips,Susie's Tips,11200,12
311627208673,WWF UK,WWF UK,10173,77
102639461303190,Fair Pay For All,Fair Pay For All,6216,210
408582579294175,UK government,UK Government,4723,10
7715002593,UNICEF UK,Unicef UK,3390,59
10677003998,Shelter,Shelter,3297,384
713179875369048,London Gov,The Greater London Authority,3023,41
7214031395,Oxfam Great Britain,Oxfam Great Britain,2867,51
9250349228,Greenpeace UK,Greenpeace UK,2711,65
348366988862054,Oxfam Campaigns,Oxfam Great Britain,2378,10
10499876484,Compassion in World Farming,Compassion in World Farming,2337,100
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),2277,62
208573062515662,Freedom from Torture,Freedom from Torture,2225,96
799576543492660,The Week Junior,The Week Junior,2027,45
514212165305248,Leigh Day,Leigh Day,1750,40
13047522725,Crimestoppers,Crimestoppers,1736,143
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,1728,12
200786289976224,The Scottish Government,The Scottish Government,1542,13
25749647410,The Labour Party,The Labour Party,1476,349
841894835830532,Electoral Commission UK,Electoral Commission UK,1462,62
8422578815,Soil Association,Soil Association,1258,19
165099760197787,Welsh Government,Welsh Government,1231,340
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,1077,13
10114144851,NSPCC,NSPCC,1034,13
241312696375349,National Education Union,National Education Union,1014,4
7527864602,WaterAid UK,WaterAid UK,869,53
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,863,14
107310464728068,Britain Remade,BRM Futures Limited,856,38
19895907944,CAFOD,CAFOD,813,64
1613092172114946,DWP Digital,Department for Work and Pensions,752,6
121936349543,World Vision UK,World Vision UK,750,46
139695000173,Good Energy,Good Energy,709,29
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,687,26
21242962092,ClientEarth,ClientEarth,675,6
97116898596,Sightsavers,Sightsavers,664,52
268801635305,Breast Cancer Now,Breast Cancer Now,648,4
54779960819,United Nations,United Nations with Facebook Ad Credits,625,4
112712550420527,Ekō UK,SumOfUs,612,2
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",604,11
260012884055691,Metropolitan Police Service,Metropolitan Police Service,581,38
220543443746,International Rescue Committee - UK,International Rescue Committee UK,572,21
185677149392,HM Armed Forces,Ministry of Defence,571,2
7043497714,Christian Aid,Christian Aid,567,9
59367068326,The Ramblers,The Ramblers,564,13
92091819033,Ministry of Defence,Ministry of Defence,536,2
63451405593,NFU Online,NFU Online,520,4
108951391565231,Help to Heat,Huw John Llewellyn,517,14
47612991154,Dignity in Dying,Dignity in Dying,516,10
442816382865338,Social Security Scotland,Social Security Scotland,511,7
40409120801,Refugee Council,Refugee Council,493,5
117476785190,Save the Children UK,Save the Children UK,485,25
308291623138631,Eco Footprint,Richard Lee Hughes,485,1
112712550420527,Ekō UK,Ekō,462,4
685018844928882,Labour North,The Labour Party,453,7
175316065881756,How to Waste Less Scotland,These ads ran without a disclaimer,444,2
