Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,1267759,4
101071764864119,Dulce Veneno,Dulce Veneno,842650,12
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,772874,12
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,750981,18
251292808253299,Canadian College,Canadian College,577755,19
314834029069255,Toño Rhenals,Toño Rhenals,382378,2
377334062304350,Secretaría de Educación de Bogotá,Secretaría de Educación de Bogotá,336511,13
299469560099835,Alcaldía de Cali,Alcaldía de Cali,332593,8
103627111347496,Mario Romero,Mario Romero,287976,1
256488875025665,Juan Bocanegra,Juan Carlos Bocanegra Chacón,246059,2
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,241750,23
167744296752102,José Luis Osorio,Sergio Andres Quintero Romero,220818,3
1719725724954043,Rodrigo Rojas Lara,Rodrigo Rojas Lara,206085,1
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,203705,13
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,199026,5
175286072898201,Braulio Espinosa Márquez,Braulio Espinosa,150547,2
1147318942107929,Todos Somos Una,DEBRAIN LLC,148868,6
157146724439549,Luis Bernardo Vélez,Martha Patricia Giraldo,144307,3
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,123956,12
108158921672438,Llener Borja,Alvaro Jose Gomez Ramirez,122525,17
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,115174,4
2327643077472100,Instituto Educativo Digital,Instituto Educativo Digital,112962,3
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,112712,1
796134277395174,Luis Francisco Ruiz Aguilar,Luis Francisco Ruiz Aguilar,100964,6
102106249390475,Firmeza,Firmeza,98588,2
417060811811167,Juan David Duque García,Juan David Duque Garcia,93370,8
370267297019304,Marco Hincapié,Marco Emilio Hincapie Ramirez,90076,4
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,71496,11
419817215217632,Tecnología y Servicios Electorales,Tecnología y Servicios electorales S.A.S,70336,3
1766366823576506,La Paz Querida,La Paz Querida,69167,1
104969865721375,Profes.movimientociudadano,John Bazurto,65087,6
108228068238348,Diego Caicedo,Diego Caicedo,60480,3
101871502791636,Carlos Acosta Juliao Oficial,Toro Digital,58207,3
1119413181474050,El Avispero Mov,Movilizatorio,57964,1
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,57508,2
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro Valencia,57403,2
1670178443243805,Soluciones Educativas P&G,Soluciones Educativas P&G,52842,3
114317847146525,Alvaro Arias Velez,TORO DIGITAL,51950,3
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,51448,1
101769386141297,Congreso Nacional de Actualización Tributaria y Laboral,Julian Chuchoque,48961,1
201504926957834,Luis M. Carvajalino,Luis Manuel Carvajalino Quin,44430,8
1379933302305788,Colegio Gimnasio Americano,Colegio Gimnasio Americano,44088,2
361906317540130,Michel Baldovino Lopez,Michel Javier Baldovino Lopez,42873,2
765302097170348,Línea Cero,Linea Cero,41903,15
460297427472944,Corporación  Educativa Politécnico La Salle,Corporación Educativa Politécnico La Salle,39297,1
106083021215996,Todos por Medellín,Todos por Medellín,39229,2
1581065862149234,Alcaldía de Tuluá John Jairo Gomez Aguirre,Alcaldía de Tuluá John Jairo Gomez Aguirre,38036,2
416201871913815,Adolfo Romero,Adolfo Romero,36967,5
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,36747,3
2341225942579432,Edwin Marín Concejal,Edwin Fabian Marin Marin,34119,2
835710939898329,Paulina Aguinaga,Paulina Aguinaga,32996,5
153803541354412,Unibán Fundación,Cristina Gómez Arenas,32811,7
179003239458192,Jorge Humberto Rangel,Jorge Rangel,32096,4
915743661945208,Alejandro Eder,Alejandro Eder,32073,8
1488419784774409,Alcaldía de Soledad,Alcaldía Municipal de Soledad,30568,4
832764363485573,Roberto Rodríguez Z.,Oscar Alexander Garcia Lopez,29011,1
1622001728047397,Harman Alcalde,Harman Alcalde,28408,4
1823807254333065,Soy Más País,Soy Mas Pais,27467,8
437833369757523,DB MEDIA,Diana Paola Bernal Rodriguez,27414,1
1588561874548381,Carlos Alfredo García - Abogado,Carlos Alfredo García - Abogado,26130,14
321582221272701,UNIMINUTO,These ads ran without a disclaimer,26102,6
