Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
798673866859390,ETC TV,ETC TV,17869,48
104276078212663,محافظتك لحظة بلحظة,محافظتك لحظة بلحظة,5757,1
1424610401122573,هاني العتال - Hany Alattal,هاني العتال - Hany Alattal,5706,4
113432613540693,وزارة الصحة والسكان المصرية,وزارة الصحة والسكان المصرية,4317,11
384511478794856,Thndr ثاندر,These ads ran without a disclaimer,3000,6
550280998481446,Rasha Kelej,Rasha Kelej,2224,15
103283332669003,مؤسسة جمال الجارحي للتنمية المجتمعية,مؤسسة جمال الجارحي للتنمية المجتمعية,1619,3
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,1232,12
101009088774421,حزب حماة الوطن,حزب حماة الوطن,1088,15
106088658611833,المرشح الرئاسى احمد الفضالى,المرشح الرئاسى احمد الفضالى,1048,3
112955485159674,مدحت الكمار ــ Medhat Al.Kammar,مدحت محمد عطية الكمار,1046,10
1440732656173900,EDU Gate,These ads ran without a disclaimer,1013,1
103395314662888,حزب الشعب الجمهوري - مصر,حزب الشعب الجمهوري - مصر,984,3
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,916,5
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,863,6
591526454353713,MICA,These ads ran without a disclaimer,726,1
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,583,5
104863099078670,Mohamed Rezk - محمد رزق,These ads ran without a disclaimer,500,1
110877857406073,المهندس حسام لبن,المهندس حسام لبن,497,5
159052647481654,حزب الإصلاح والنهضة,حزب الإصلاح والنهضة,452,3
117690156743688,النائب حافظ عمران,النائب حافظ عمران,446,4
1777440582580579,مهاجر نيوز - InfoMigrants Arabic,These ads ran without a disclaimer,204,1
112884131660592,أسامة جاويش-Osama Gaweesh,These ads ran without a disclaimer,200,2
192320965049184,الإعلامية نيفين منصور,الإعلامية نيفين منصور,196,2
158643697625854,محمد تيسير مطر - Mohamed Tayser Mattar,Aplus,187,2
354968941204659,الدكتور أيمن أبو العلا عضو مجلس النواب,الدكتور أيمن أبو العلا عضو مجلس النواب,184,4
327693193927556,جريدة المال,These ads ran without a disclaimer,170,1
117310721276956,Ahmed Farouk,These ads ran without a disclaimer,164,1
756076477831684,Medhat El Banna - مدحت البنا,These ads ran without a disclaimer,155,1
308088503057656,النائب محمود عصام,النائب محمود عصام,153,4
102765221685871,كشف فساد مجلس اداره قريه ذهبيه,كشف فساد مجلس اداره قريه ذهبيه,146,2
2035593490055091,النائب عمرو القطامي,النائب عمرو القطامي,143,1
