Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,5643,74
234659001772,Arbeiderpartiet,Arbeiderpartiet,3927,19
275389322558295,LOs sommerpatrulje,LO,3290,6
305434298719,Norges Bondelag,Norges Bondelag,3103,1
111345183340,Fagforbundet,Fagforbundet,2425,4
135843375926,UNICEF Norge,UNICEF Norge,2253,15
10953652930,Høyre,Høyre,1926,45
102264419459588,Akershus Høyre,Akershus Høyre,1656,3
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1466,19
798750773559841,Bufdir,"Barne-, ungdoms-, og familiedirektoratet",1411,4
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,1355,42
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,1148,8
313753051208,Norsk Landbruksrådgiving,Norsk Landbruksrådgiving,1110,4
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,1083,2
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,1080,3
322525743444,Get Inspired,These ads ran without a disclaimer,1044,5
110247258111750,Get Inspired Man,These ads ran without a disclaimer,1007,2
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,988,15
796536693738193,LO Innlandet,LO,929,1
609322219124074,Bærum MDG,Bærum Miljøpartiet de Grønne,927,9
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,766,10
1878112455548367,Utøya - Et sted som engasjerer,Utøya AS,721,1
186245021399622,Agder Senterparti,Agder Senterparti,705,1
109668258634924,Fylkesordførerkandidat Per Olav Skurdal Hopsø,Trøndelag Arbeiderparti,704,9
110628757129572,LO Vestfold og Telemark,LO,685,4
166359316748710,Ørsta Høgre,Ørsta Høgre,610,2
132368899297,Framtiden i våre hender,Framtiden i våre hender,577,7
143538362385067,Nesodden Arbeiderparti,Nesodden Arbeiderparti,538,6
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,517,2
277788629092,Med Israel for fred (MIFF),Med Israel for fred (MIFF),506,1
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,475,1
11526489541,Senterpartiet,Senterpartiet,395,1
153710294662597,Human-Etisk Forbund,Human-Etisk Forbund,368,6
100722841311675,"Kristiansand Pensjonistparti - Barn, Familie og Pensjonist",Kristiansand Pensjonistparti,368,7
153402168051875,Bergen Senterparti,Bergen Senterparti,364,7
75381641215,Raymond Johansen,Oslo Arbeiderparti,331,1
198748346812235,Drammen Venstre,Drammen Venstre,331,2
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,318,1
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,315,1
102040431616976,Beaufort Solutions,Beaufort Solutions,314,10
2398568533531114,Velferdsmiks,NHO Geneo,313,18
199905483359347,Sunnfjord Arbeidarparti,Sunnfjord Arbeidarparti,297,1
417968848252894,Besteforeldrenes klimaaksjon,Besteforeldrenes Klimaaksjon,285,4
131631106897687,Øygarden FrP,Øygarden FrP,268,12
1430303507191895,Stange FrP,Stange FrP,260,1
114229878606206,Askøy FrP,Askøy FrP,244,1
34448777123,Haugesund Venstre,Haugesund Venstre,230,2
994019457298682,Skien Høyre,Skien Høyre,212,2
91007335905,Aurskog-Høland Arbeiderparti,Akershus Arbeiderparti,200,2
120374971332864,Kagge Forlag,Kagge Forlag,195,2
434795296969547,Karmøylista,Karmøylista,194,5
196060713751352,LO Trøndelag,LO,194,3
189429677833005,Lørenskog SV,Lørenskog Sosialistisk Venstreparti,190,2
60540214886,Lederne,These ads ran without a disclaimer,185,1
173739506066242,LO Internasjonalt,LO,181,7
20468812735,LO,LO,180,5
157803497575876,NHO Reiseliv,NHO Reiseliv,179,3
458126690922579,Rødt Trøndelag,Rødt Trøndelag,169,2
150923871639160,Rødt Stavanger,Rødt Stavanger,156,1
106716332332281,Njål Vigleik Grene-Johnsen,Njål Vigleik Grene-Johnsen,154,2
133640403364515,Næringsforeningen Haugalandet,Næringsforeningen Haugalandet,152,4
536745556722065,Lillestrøm FrP,Lillestrøm FrP,152,2
1461371280751779,Hå KrF,Hå KrF,152,2
120815981305897,KS Kommunesektorens organisasjon,KS Kommunesektorens organisasjon,148,1
1875902792622658,Øygarden Arbeidarparti,Øygarden Arbeidarparti,146,3
488714917821975,Sarpsborg MDG,Sarpsborg MDG,142,1
226417544192807,Tankesmien Agenda,Tankesmien Agenda,142,1
106267272794821,Stavanger MDG,Stavanger MDG,136,1
52417950870,Rogaland Venstre,Rogaland Venstre,136,3
58473863651,Amnesty International Norway,Amnesty International Norge,130,1
109197949130115,Kvinnefronten,Kvinnefronten i Norge,127,2
229236417110530,Vestby Høyre,Vestby Høyre,125,1
201766586502981,"Homonettverket- lesbiske, homofile, bifile, transpersoner i Arbeiderpartiet","Homonettverket- lesbiske, homofile, bifile, transpersoner i Arbeiderpartiet",124,2
118470544845764,Moss SV,Moss SV,115,1
191041020931826,Gro Langdalen - Høyres ordførerkandidat i Rælingen,Rælingen Høyre,111,3
136901969692355,Buskerud Senterparti,Buskerud Senterparti,108,1
862240613795156,Lillestrøm Arbeiderparti,Lillestrøm Arbeiderparti,106,2
126570327547728,Kongsberg Høyre,Kongsberg Høyre,103,1
141589002521022,Oslo Høyre,Oslo Høyre,≤100,2
665832620193085,Kristiansand Høyre,Kristiansand Høyre,≤100,2
108203984145752,Kruse Larsen,Kruse Larsen,≤100,1
173437119340296,Akershus Arbeiderparti,Akershus Arbeiderparti,≤100,2
13071966966,Buskerud Arbeiderparti,Buskerud Arbeiderparti,≤100,2
227438343945838,Forum for utvikling og miljø,Forum for utvikling og miljø,≤100,4
104701569617247,Arbeid & Inkludering,Arbeid & Inkludering,≤100,1
107533507410124,Raudt Vestland,Raudt Vestland,≤100,1
126448980866214,Klassekampen,Klassekampen AS,≤100,1
1583324988565868,Stortinget,Stortinget,≤100,3
189196954458836,Klar Tale,Stiftelsen Klar Tale,≤100,2
1643697095882420,Malvik FrP,Malvik FrP,≤100,1
730770907052378,Aurskog-Høland Senterparti,Aurskog-Høland Senterparti,≤100,7
108137439269914,Færder Arbeiderparti,Færder Arbeiderparti,≤100,1
289683304433819,Rælingen Høyre,Rælingen Høyre,≤100,2
54603926197,Finnmark SV,Troms og Finnmark SV,≤100,1
143787579017708,Bodø Høyre,Bodø Høyre,≤100,1
159632007420451,Sarpsborg Venstre,Sarpsborg Venstre,≤100,8
100885889429302,Verdinytt,Verdinytt AS,≤100,3
317158175535179,BitLife,These ads ran without a disclaimer,≤100,3
105341850825925,Stian Storbukås,Stian Storbukås,≤100,1
106427309695411,Kleppelista,Kleppelista,≤100,2
298964320208914,Lillesand Høyre,Lillesand Høyre,≤100,4
105660388150489,Partiet Sentrum Innlandet,Partiet Sentrum Innlandet,≤100,3
179839425383047,Yrkestrafikkforbundet - YTF,Yrkestrafikkforbundet,≤100,1
128566103830426,Civita,Civita AS,≤100,1
10254410675,Venstre,Venstre,≤100,2
307525272933,Humanist forlag,Humanist forlag,≤100,5
781470095268908,Skien Venstre,Skien Venstre,≤100,1
158517320882189,Ålesund SV,Ålesund SV,≤100,1
647021275725216,Nancy Hansson Gogstad,Lørenskog Sosialistisk Venstreparti,≤100,1
182722095112422,Målselv Arbeiderparti,Målselv Arbeiderparti,≤100,5
119878348024795,ULOBA,Uloba - Independent Living Norge SA,≤100,1
199529846763657,Froland Senterparti,Froland Senterparti,≤100,1
102818562675663,Stord Venstre,Stord Venstre,≤100,1
102097035962847,Eidsvoll Senterparti,Eidsvoll Senterparti,≤100,1
220158604703551,Tønsberg Senterparti,Tønsberg Senterparti,≤100,1
123441227861600,Rælingen Arbeiderparti,Rælingen Arbeiderparti,≤100,3
772203719475318,Oslo Arbeidersamfunn,Oslo Arbeidersamfunn,≤100,1
197257483646326,Voss Arbeidarparti,Voss Arbeidarparti,≤100,1
1551054238275912,Indre Østfold SV,Indre Østfold SV,≤100,1
764891286856218,Porsgrunn Arbeiderparti,Porsgrunn Arbeiderparti,≤100,1
