Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,26234,34
111436922211991,AK Parti İstanbul,AK Parti İstanbul İl Başkanlığı,15023,3
107621395263001,Bilge Yılmaz,Bilge Yılmaz,14740,6
877839188967827,Büyük Türkiye,Adem Demirkol,13237,7
462963834529864,Levent Uysal,Levent Uysal,12370,6
100910024639566,Ali Babacan,Deva Partisi,7557,2
1481865401841739,Müge Yıldız Topak,Muge Yildiz Toprak,4547,12
146234755411446,Mirasımız Derneği,(MİRASIMIZ) Kudüs ve Civarındaki Osmanlı Mirasını Koruma ve Yaşatma Derneği,3953,10
158829607558395,Milliyetçi Hareket Partisi (MHP),Milliyetçi Hareket Partisi (MHP),3367,14
804210899660885,Ahmet Katar,Ahmet Katar,2736,10
102841632670929,Türkiye Gönüllüleri,Türkiye Gönüllüleri,2718,77
562429187164086,Hilmi Türkmen,Üsküdar Belediyesi,2363,2
112660945115406,Vecdi Mert Uzer,Murat Can Ünverdi,2024,1
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,2017,11
364210594061098,Ferhat Aksoy,FERHAT AKSOY,1432,3
352176072180752,Ahmet Cin,Ahmet Cin,1303,5
100147956293561,Düzcenin Evladı,Düzcenin Evladı,1249,7
115775001476010,Bilal Saygılı,Muhammet Bilal Saygılı,1095,2
111743906915630,Ekrem Gökay Yüksel,Ekrem Gökay Yüksel,985,2
2246877825584322,Çağrı Parlak,Çağrı Parlak,983,2
108212475567352,Yücel Yenilmez,Yücel Yenilmez,976,3
118447084505267,Av. Hakan Özışık,Hakan Özışık,968,5
377969368913746,Ali Özcan,Ali Özcan,968,2
121585317548122,Makbule Dal,Makbule Dal,968,4
119873261054063,Hayriye Aydın,Hayriye Aydın,968,3
100804794823150,Ali Ünal,Ali Ünal,967,8
104981089219933,Duygu Çetinkaya Acar,Duygu Çetinkaya Acar,950,4
1414574845504535,Mimar İbrahim Demir chp adana Milletvekili adayı,Mimar İbrahim Demir chp adana Milletvekili adayı,948,3
108107585034488,Bahadır Erdem,Bahadır Erdem,834,3
101579449561816,Harun ALGÜL,Harun Algül,828,12
116335429034559,Prof.Dr. Himmet Karadal,Prof.Dr. Himmet Karadal,825,2
102095934751904,Deva Partisi,Deva Partisi,818,2
575755372513811,Muhittin Böcek,Antalya Büyükşehir Belediyesi,803,7
106187277979172,Dijital Gaste,Veysel Karahan,688,3
105372312520215,Levent Yenilmez - Şanlıurfa Bağımsız Milletvekili Adayı,Levent Yenilmez,686,4
200480966638039,Supremacy 1914,These ads ran without a disclaimer,668,2
112522241798358,Muhammed Fatih Dağlıoğlugil,Muhammed Fatih Dağlıoğlugil,662,3
1320256987987839,Kadın Birliği,Kadın Birliği,647,32
113917671638332,Cumhuriyet Halk Partisi Milletvekili Aday Adayı Emre Şahin Köroğlu,Emre Şahin Köroğlu,615,3
101490908746353,Zafer Partisi,Zafer Partisi,605,1
115158148183991,Melisa Ceylan,Melisa Ceylan,587,1
118027934573584,Ramazan Şerif Fırat,Ramazan Şerif Fırat,554,1
525541627547156,Süper Haber,Süper Haber,518,3
109659401460510,Hülya Perin Meriç,Hülya Perin Meriç,513,3
111401735197044,Mehmet Aydemir,Mehmet Aydemir,507,6
102911415086731,Ömer Yazıcıoğlu,Ömer Yazıcıoğlu,491,2
112590458461110,Hakkı Aydos,Hakkı Aydos,484,6
103475819373578,Ebru Sungar,Cumhuriyet Halk Partisi Eskişehir Milletvekili Aday Adayı,483,20
114645601565956,Uğur Karaca,Uğur Karaca,478,2
106881235709437,Kıvanç Çetinkaya - Deva Partisi,Kıvanç Çetinkaya,477,3
122345964110908,Av. Hüseyin İldan,Av. Hüseyin İldan,475,1
180404128680446,Dr. Şadi YAZICI,Dr. Şadi YAZICI,449,2
1581936098727585,Bilal Uludağ,Bilal Uludağ,432,1
112192125157541,Ercan Öztürk,Ercan Öztürk,424,1
340208306016360,Kilithaber,Recep Özcan,410,1
439673326110919,İlteriş Kağan Sıkıcıkoğlu,İlteriş Kağan Sıkıcıkoğlu,405,5
621229804571861,Fethi Yaşar,Fethi Yaşar,405,7
120634384264431,Mehmet YALIM,Mehmet Yalım,398,1
109407151806354,İsmail İnlidere,Ismail Inlidere,372,3
191453580768,Yeni Şafak,Piri Medya Anonim Sirketi,371,2
111476868575292,Fahrettin Kermen,Fahrettin Kermen,368,2
101782816223706,Asar Murat Baltacı,Asar Murat Baltaci,358,5
102978139400834,Uğur Likoğlu,Uğur Likoğlu,357,1
123012914059692,Ömer Özden,Abdullah Keskin,347,8
102477212191748,Rahmi Galip Vidinlioğlu,Rahmi Galip Vidinlioğlu,329,2
535720086896194,Dr. Ömer Selim Alan,Can Bayram,317,5
105947279127427,İsmail Kütük,İsmail Kütük,314,2
72489021761,SOL Parti,SOL Parti,313,3
103536752705365,Av.Gülümser Ceylan Köle,Gulsah Çıplak Dingil,302,12
319726958236378,Turan Yaldır,Fatih Çalişkan,294,2
102552206127847,Saffet Acar,Saffet Acar,293,2
125443057854939,Tolga Erener AK PARTİ Giresun Milletvekili Aday Adayı,Tolga Erener AK PARTİ Giresun Milletvekili Aday Adayı,290,8
122362084136699,evrimbalbaloglu,Evrim Balbaloglu,279,4
1432036000274690,İsmet Köksal,These ads ran without a disclaimer,277,1
118074911239792,Ali ARI,Ali Ari,266,2
1426098380799770,Ethem Işbaşar,Ethem Işbaşar,261,1
191902817978247,Oktay ÇOLAK,Oktay ÇOLAK,260,1
120298797674045,Altan Tufan,Altan Tufan,256,2
116844914647485,Dilek Hanım Çengel,Dilek Hanım Çengel,249,4
104328402631793,Op.Dr. İbrahim Girgin,Burak Taşkan,249,1
105376981385020,Referandom,Referandom,232,2
115203036969497,Mehmet Yunus Seven,Mehmet Yunus Seven,224,1
106534895734837,Mehmet Emin Önal,Mehmet Emin Önal,222,2
103285814499773,Hikmet Yalım Halıcı,Hikmet Yalım Halıcı,211,2
122351297459177,Prof.Dr. Tamer Dodurka,Hazim Tamer Dodurka,211,2
174773480020145,Ömer Bağcı,Ömer Bağcı,206,1
625595944453722,Ali Abbas Ertürk,Ali Abbas Erturk,206,1
105190591155430,Av. Turgay Sevindi,Turgay Sevindi,200,1
105606068096395,Manşet 35,Manşet 35,200,1
121488054213877,Ahmet Çayırlı,Ahmet Cayirli,196,4
498579987170393,العدسة  The Lens,thelenspost,196,10
370465530355174,Mustafa Demir,Mustafa Demir,192,2
1389428918022204,Kanal 5 Türkiye,Kanal 5 Televizyon Radyo ve Yayıncılık A.Ş.,189,2
103505359285658,Sema Kırkoyun Kinet,Sema Kırkoyun Kinet,189,1
108355351941691,mujdat_official,These ads ran without a disclaimer,178,1
179436045974340,Ahmet Kumbul,Ahmet Kumbul,174,2
106561381741274,Promosyon Kahve,GANİTTO GIDA SANAYİ VE TİCARET ANONİM ŞİRKETİ,173,2
100568266218274,Gençliğin Yüzleri,Gençliğin Yüzleri,167,2
346006742126033,Bornova Belediyesi,Bornova Belediyesi,163,4
1546278085637887,Cavidan Demirağ,Cavidan Demirağ,161,3
100457632875627,Ergin Arslan,Arslan Bilgi Teknolojileri Ltd Şti,159,3
