Page ID,Page name,Disclaimer,Amount spent (HTG),Number of ads in Library
101082842736363,The world of reader,These ads ran without a disclaimer,≤100,2
118631361198155,Drivepedia Thrills,These ads ran without a disclaimer,≤100,1
