Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
108922248816222,Secretaría de Participación Ciudadana,Secretaría de Participación Ciudadana,4044101,21
112089607203762,Consejo del Salmón,Consejo del Salmón,284823,6
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,152822,3
103527991214141,Cero DICOM,Cero Dicom,132386,7
1396460303715065,Carozzi,Carozzi,98310,3
106694028236100,Gerencia de Personas,Gerencia de Personas,79282,5
19270352324,Universidad Andrés Bello,Universidad Andrés Bello,67436,8
107307021301860,Barrio Universitario,Barrio Universitario,67371,6
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,64592,10
113838817025219,Coperiodistas,Coperiodistas,62277,6
1548643738480723,Asistencia Deudores,Asistencia Deudores,61726,2
693763004821307,Gobierno Regional Metropolitano de Santiago,Metrix,61651,1
56243398247,Parque Arauco,Parque Arauco,56874,3
105798328215264,Asistencia Familia,Asistencia Familia,53820,6
228557190541436,BancoEstado,BancoEstado,50689,9
349984615155,Arauco Maipú,Arauco Maipú,48326,2
438330923602981,Libres Chile,Libres Chile,43043,15
199662160160090,Arauco Quilicura,Arauco Quilicura,40624,2
1157078510981546,Corporación Municipal Gabriel González Videla,Corporación Municipal Gabriel González Videla,38843,5
121500767864992,Arauco San Antonio,Arauco San Antonio,38187,2
504040153015857,Francesca MUÑOZ Diputada Distrito 20,Francesca MUÑOZ Diputada Distrito 20,34561,1
78239901502,Diario Financiero,Grupo DF,33044,39
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,32731,16
158951974167913,AFP Capital,These ads ran without a disclaimer,30062,1
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,30000,1
105216321995280,Pivotes_cl,Fundación Pivotes,28802,3
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,21937,2
558224964238853,Anglo American,Anglo American,20866,2
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,19548,14
109416599136825,El Diario de Antofagasta,El Diario de Antofagasta,18687,3
148509455344005,Milka,These ads ran without a disclaimer,17875,2
113194374358815,Compromiso Minero Chile,Compromiso Minero,15602,2
181189911970230,Alberto Undurraga V,Alberto Undurraga V,14784,1
678023945734742,José Miguel Castro,José Miguel Castro,11790,1
968772086505075,Gerardo Espíndola Rojas,Gerardo Espíndola Rojas,10483,1
411851492489649,Somos CMPC,CMPC,10229,1
105216102185508,Cvr_abogados,Cvr_abogados,10205,1
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,10074,1
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,9602,3
397452350332617,Municipalidad de Providencia,These ads ran without a disclaimer,9475,1
350025708997760,Minera Vizcachitas,Minera Vizcachitas,8569,3
343265652503533,Municipalidad de Puchuncaví,Ilustre Municipalidad de Puchuncaví,6331,5
226593947367922,Cultiva,Brotar,6159,5
100920822361338,Jorge Sepúlveda Consejero Constitucional,Jorge Sepúlveda Consejero Constitucional,5784,1
756450494522524,Andrés Jouannet Diputado,Andrés Jouannet,5687,1
113540781539326,Workmed,Workmed,5372,3
486113348433421,Ximena Ordenes Neira,Ximena Ordenes,5225,28
112555455065264,Vehículos en Peligro,Vehículos en Peligro,4177,5
105844671644804,Senado_abierto,Senado Abierto,4139,1
300345197052910,Pablo Gutierrez Core,Pablo Gutierrez Core,4010,2
257465991058055,El Periodista,elperiodista.cl,3989,3
478976528820583,I. Municipalidad de La Granja,Brecha Digital Consultores Ltda.,3774,3
114185448286375,Educa ya,These ads ran without a disclaimer,3567,1
1551033318342469,Observatorio del Cáncer,Observatorio del Cáncer,3529,1
511206245636926,Matías Walker Prieto,Matías Walker,3125,7
113480504938094,Fun facts,These ads ran without a disclaimer,2437,1
2535216276502759,Beeok,Beeok,2437,1
