Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
753031955030992,Atiku-Okowa.com,One Nigeria Movement,327311,13
681779338505564,Yiaga Africa,Yiaga Africa with Facebook Ad Credits,115324,6
306380336545577,Dattijo For Senate 2023,Dattijo For Senate 2023,105581,11
492378324116772,The Lagos State Government,The Lagos State Government,100771,1
14312764639,Atiku Abubakar,The Atiku Campaign,77820,2
277754446181585,Tonye Cole,Tonye Cole,68272,1
252185758819200,Babajide Sanwo-Olu,Babajide Sanwo-Olu,47975,14
102096876127435,BAT 2023,Abraham Adesanya Adetutu A.,29518,2
102619289418448,Refined Alliance for Atiku,Pius Ihechi Ikeoba,17414,7
101300476067946,The Northern Umbrella Forum,Northern Umbrella Forum,17175,3
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,14323,2
110808857137968,Marilyn Okowa-Daramola,Marilyn Okowa-Daramola,13115,1
123838944328164,Rethink Nigeria,Rethink Nigeria,12000,2
171885956874687,Because Of Our Tomorrow,BOOT Party,11444,3
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,9629,4
10750083165,The Africa Report,These ads ran without a disclaimer,9119,6
1663913513914881,English Cameroon for a United Cameroon,English Cameroon for a United Cameroon,8372,4
103018869332378,BantuPage,Ikechukwu Orji,8206,10
391125774253545,Francis E. Waive,Francis E. Waive,6911,6
108300928112742,234 Intel,234 Intel,6684,2
114009474939343,Hon. Collins Ezenwa Ilo,Collins Ezenwa Ilo,6271,3
1598205703573433,Senator Uba Sani,Uba Sani Media,6023,10
101075832871727,Progressives For Renewed Hope,Progressives For Renewed Hope,5758,6
101330078938694,Nigeria News Now,These ads ran without a disclaimer,5753,1
106515531923066,Africanewswatch,These ads ran without a disclaimer,5726,1
312632449480846,Governor Ifeanyi A. Okowa,Governor Ifeanyi A. Okowa,5536,1
112268064929703,Mailantarki Campaign Organisation 2023,Mailantarki Campaign Organisation 2023,5414,5
280983209099426,Isa Ashiru Kudan,Bamali Surajoddeen Saad,5074,1
105018565612690,Atiku Listens,Atiku Listens,4981,3
2138867006432207,Gobir 2023,Young Progressives Party (YPP),4901,2
109187398481463,Peter Ndubuisi Mbah,Peter Ndubuisi Mbah,4867,2
1089641091059109,Hon. Kelechi Nwogu,Fabia Benibo,4500,3
103959275862698,TYCON 2023,Tycon,4410,1
954771728004488,Lux House Inc.,Tonye Isaac,4185,10
191066234648103,Shehu Musa Yar'Adua Foundation,Shehu Musa Yar'Adua Foundation,4152,2
215863191948778,Frank Nweke Jr,Frank Nweke Ii,4116,4
205279466743027,Lux Terra Leadership Foundation,Lux Terra Leadership Foundation,3932,1
100486959387581,Ada Ogbu Nara,Chisom Okechukwu Kenneth,3711,6
100227202825420,Booth 2 Booth With Tinubu,Booth 2 Booth With Tinubu,3596,1
654180731859809,T-Police,T-Police,3348,1
522773744459687,Template for Good Governance,Ogbe Chukwunonso Daniel,3081,1
511160669047435,Senator Bassey Albert  - OBA,Benedict Raphael Ibanga,3068,1
590202251174437,Interfaith Dialogue Forum for Peace,Interfaith Dialogue Forum for Peace,3038,2
100578378209416,bisi_ilaka,bisi_ilaka,2976,1
104316382480437,Atiku Reporters,Atiku Reporters,2777,2
101886116160600,SootCityng,X3M ideas,2425,1
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,2320,1
248584495820796,Ibe Okwara for House of Representatives - Arochukwu/Ohafia Constituency,Ibe Okwara Support Group,2319,4
2162773263850270,Khalil Network,Khalil Network,2306,2
101669621264320,Lawrence B. Tamunokiri,Tamunokiri Biebele Lawrence,2209,8
399548340152180,Farmers Creed,Tamunokiri Biebele Lawrence,2208,1
110034854692816,Eyewitness Nigeria,Eyewitness Nigeria,2106,1
105675572013946,Sapele Mirror News,Oghenebrorhie Okotie,1962,4
116248814706806,Vote4climateng,Adebiyi Agnes,1920,1
101246432732955,Chijioke Okereke Campaign Organization - COCO,Chijioke Okereke Campaign Organization - COCO,1845,1
