Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
113153381003177,Natalia Piergentili,Natalia Piergentili,1025338,58
105292082486576,Edmundo Eluchans,Edmundo Eluchans Urenda,725322,43
105091012517593,Bruno Baranda,Campaña Bruno Baranda,572038,14
1106638076061044,Carlos Recondo,Carlos Recondo,526730,10
628303047364442,Dr. Marco Antonio Núñez,Marco Antonio Nuñez,481783,35
117971414554702,Juan Sutil,Juan Sutil Candidato,480320,138
1366892303449939,Partido Republicano,Partido Republicano,434245,116
114628888236450,Andrés Palma Irarrázaval,Andres Palma Irarrazaval,417095,18
219605241425430,Partido Socialista de Chile,Partido Socialista de Chile,314669,218
111831181812892,Raimundo J. Palamara Stewart,Raimundo J. Palamara Stewart,275854,6
100606052976302,Gloria Hutt,Gloria Hutt,275667,84
115808554792561,Carlos Galleguillos Carvajal,Carlos Andres Galleguillos Carvajal,274763,38
1396460303715065,Carozzi,Carozzi,236363,2
418281855197789,Democracia Cristiana,Democracia Cristiana,233162,139
1059804450772270,Antonio Barchiesi,Antonio Barchiesi,224946,9
104820842536215,Ignacio Dülger,Ignacio Dulger,189512,13
52263787734,Unión Demócrata Independiente,Unión Demócrata Independiente,159412,6
102807928808940,Marcelo Encina Muñoz,Marcelo Ricardo Encina Muñoz,151350,4
102423335548109,Rocío Donoso - Candidata Constituyente,Rocío Donoso,119887,10
259249815958789,Paloma Zuñiga - Consejera Constitucional Biobío,Paloma Ignacia Zuñiga Cerda,116800,27
119515629892632,Eduardo Cretton,Eduardo Andrés Cretton Rebolledo,115096,5
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,112706,5
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,105095,6
113034028357700,Jaime Ravinet,Jaime Nicolas Ravinet De La Fuente,96964,6
104782822559247,Jose Antonio Urrutia - Candidato Consejo Constitucional E-18,Agustin Orrego,92489,58
116346351346835,Valeria Cárcamo Vidal,Valeria Angélica Cárcamo Vidal,92379,2
104260521982245,Carlos González Herrera,Carlos González Herrera,89981,38
101915952829830,María Pardo Vergara,María Pardo Vergara,89465,7
572161723127136,Copsa Chile,COPSA Chile,84030,5
168872229926629,Mario Undurraga Consejero Constitucional,Mario Undurraga,83361,5
113525251672380,Republicanos ñuble,Republicanos del Ñuble,82981,20
430339687135332,Sadi Melo,Sadi Melo,81433,11
100629246179774,Arturo Phillips,Arturo Phillips,80968,10
378598039556864,María José Puigrredón,María José Puigrredón,78380,3
106037731330237,CentroAvance,Centro Avance,77688,5
103303247695129,Internet 21,Internet21,76896,4
110833717337374,Carolina Navarrete Rubio,Carolina Navarrete Rubio,76777,9
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,76691,8
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,73296,6
101027739631760,Valeria Chacana Consejera Constitucional,Valeria Chacana Alarcón,70549,14
115709314769903,Ariel Mihovilovic,Ariel Mihovilovic,70534,4
173983195992422,Partido Por la Democracia - PPD,Partido Por la Democracia,69824,25
1656604587945247,Viviana Nuñez Consejera Constitucional E-23,Viviana Nuñez,69780,8
105798328215264,Asistencia Familia,Asistencia Familia,68948,2
13212504705,Jorge Ivan Ulloa Aguillon,Jorge Ivan Ulloa Aguillon,67545,8
117396934582415,Cuidemos la Infancia,Cuidemos la Infancia,63392,17
256214294989170,DaleProfe,daleProfe,60273,65
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,60248,7
1548643738480723,Asistencia Deudores,Asistencia Deudores,58119,10
100181076346959,Karen Araya Rojas Consejera Constituyente,Karen Araya Rojas Consejera Constituyente,57527,9
229835819030014,Gabriel Domínguez,Gabriel Domínguez,57490,5
257773836107444,Ricardo Ortega Perrier,Ricardo Ortega Perrier,57077,54
214215822426016,Punto Prensa,Punto Prensa SPA,56754,2
104189318481439,Minería y Futuro,Mineria y Futuro,56744,28
150372358891887,Paz Suárez Briones,Paz Andrea Suarez Briones,54184,6
109274558738561,Beatriz Hevia Consejera Los Lagos,Beatriz Hevia Consejera Los Lagos,53962,4
107121248975540,Marcelo Schilling-Constitucional,Marcelo Gastón Rodriguez Schilling,51840,2
105893532431148,Carmen Frei Consejera Constitucional,Carmen Frei,50385,9
115963444746860,Solange Carmine Constituyente,Solange Carmine,49138,3
251004928252260,Quieroelegir,Quieroelegir,47901,2
355650785544749,Sebastián Figueroa,Sebastián Alberto Figueroa Melo,47586,5
100942448494149,Fernanda Pinochet,Fernanda Pinochet,45753,21
112303492123355,Rodrigo Delgado,Christian Oviedo,45411,14
344500636710159,Brunella Vinet,Brunella De Lourdes Vinet Mattasoglio,45017,20
100510532979740,Pablo Cuevas Biobío,Magda Lena,42008,10
110185035352619,Gonzalo Pinochet,Gonzalo Antonio Pinochet Abarca,40821,5
101200421606621,Valentín Matus Martínez,Valentin Ignacio Matus Martinez,40793,3
108613744354984,Aldo Valle Acevedo,Aldo Salvador Valle Acevedo,40778,3
113335468364018,Jazmín Murillo Constituyente,Jazmín Amanda  Murillo  jorquera,40008,3
111317208052178,Jocelyn Ormeño,Jocelyn Priscilla Ormeño Lee,39637,6
110950955273185,Germán Becker Araucanía,GERMÁN ANTONIO BECKER ALVEAR,38787,7
113905858293465,Guillermo Palacios Candidato,Guillermo Palacios Candidato,37817,11
117215271317591,Loreto Campana C-17 Consejera Constituyente,Loreto Ester Campana Morales,36256,9
107826762240781,"Lu Pruzzo, Candidata Constituyente","Lu Pruzzo, Candidata Constituyente",35787,10
