Location name,Amount spent (EUR)
Attica (region),3658
Central Greece (region),329
Central Macedonia,1339
Crete,438
Eastern Macedonia and Thrace,413
Epirus (region),176
Ionian Islands (region),141
Northern Aegean,≤100
Peloponnese (region),296
Southern Aegean,217
Thessaly,587
Unknown,≤100
Western Greece,493
Western Macedonia,148
