Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
105473397490741,Phạm Thị Nga,These ads ran without a disclaimer,1040982,14
229718667137807,Invisalign Vietnam,These ads ran without a disclaimer,875416,1
108284078958052,Đời Sống Và Sức Khỏe,These ads ran without a disclaimer,864335,10
108035415198297,Phạm Văn Thanh - Lương Y Vùng Cao,These ads ran without a disclaimer,848776,3
105310469026814,Nhật Bản Chờ Tôi Nhé,These ads ran without a disclaimer,758002,21
654396084640049,IMM GROUP,IMM Group,752544,9
410730376391301,Nha Khoa Quốc Tế La'Rosa - Cn Lào Cai,These ads ran without a disclaimer,744905,1
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,475704,23
101914358044085,Tài Liệu Ôn Thi Viên Chức Giáo Dục,Tài Liệu Ôn Thi Viên Chức Giáo Dục,394172,6
102248822502274,Thầy thuốc Phạm Văn Thanh - Sức Khỏe Cho Người Tiểu Đường,These ads ran without a disclaimer,378341,2
101291915685026,Thầy Thuốc Nhân Dân Phạm Văn Thanh,These ads ran without a disclaimer,354363,1
111267731617802,Lương Y Phạm Văn Thanh - Người Thầy Y Đức,These ads ran without a disclaimer,317171,1
280124715749325,Sự Thật Về Pháp Luân Công,Sự Thật Về Pháp Luân Công,310510,1
110371662108829,Thầy Thanh Lào Cai-Đặc Trị Xương Khớp,These ads ran without a disclaimer,306503,1
192195994956428,Tài Liệu Thi Viên Chức Giáo Viên,Tài Liệu Thi Viên Chức Giáo Viên,277487,7
116351694849208,Lương Y Phạm Văn Thanh- Đặc Trị Sỏi,These ads ran without a disclaimer,268862,1
101609153006408,Hoàng Anh - TX,These ads ran without a disclaimer,206025,1
113614244649513,Quà Tặng Doanh Nghiệp - Khắc Tên Theo Yêu Cầu - Cơ sở 10,These ads ran without a disclaimer,202896,1
108200902339800,Trang Chủ Nhà Thuốc Lương Y Phạm Văn Thanh,These ads ran without a disclaimer,184177,1
108685817326606,Truther Piece Official,These ads ran without a disclaimer,153319,1
109110385574706,Trung Tâm Thẩm Mỹ Như Ý - Trảng Bàng,These ads ran without a disclaimer,139472,2
1555109098037426,Chương trình Đào tạo cử nhân Trực tuyến - Đại học Mở Hà Nội,These ads ran without a disclaimer,129890,1
108635708877603,Wonlex - Đồng Hồ Thông Minh Cho Trẻ Em,These ads ran without a disclaimer,104513,1
100642569492416,Ng.Thị Thu Thảo,These ads ran without a disclaimer,103817,1
106402155405382,Thế Giới Sách Hay,These ads ran without a disclaimer,103063,1
1594005334231968,Daedong Korea Ginseng,These ads ran without a disclaimer,101344,1
1831330046916094,Tuyển Dụng Giáo Viên Hà Nội,Tuyển Dụng Giáo Viên Hà Nội,98155,3
102146422666930,LACO - Hỗ Trợ Phụ Nữ Khởi Nghiệp,These ads ran without a disclaimer,94646,1
108115625413415,M-LMS,M-LMS,64250,2
106864984981716,Tài liệu ôn thi viên chức giáo viên TP. HCM,Tài liệu ôn thi viên chức giáo viên TP. HCM,60366,2
1727496090862110,Tuyển giáo viên TP HCM,Tuyển giáo viên TP HCM,50756,1
108715314693314,Tài Liệu Thi Viên Chức Giáo Dục TP.HCM - Bình Dương,Tài Liệu Thi Viên Chức Giáo Dục TP.HCM - Bình Dương,49836,1
1420686158260753,Mọt Sách BookStore,These ads ran without a disclaimer,38680,1
100613984870990,Bệnh Viện Phụ Sản Thiện An,These ads ran without a disclaimer,31250,1
108725028912671,chusim01,These ads ran without a disclaimer,30805,1
902785046529464,Tài liệu Thi Viên Chức Giáo Dục Quảng Ngãi,Tài liệu Thi Viên Chức Giáo Dục Quảng Ngãi,25632,1
225706078170576,Đoàn TNCS Hồ Chí Minh xã Quảng Tiến,Đoàn TNCS Hồ Chí Minh xã Quảng Tiến,25465,1
164917406877116,Singapore Business Federation,These ads ran without a disclaimer,18826,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,16504,1
109400022213020,Nông Thôn Mới Hàm Cường,These ads ran without a disclaimer,16216,1
113489207780898,Trung Tâm Y Khoa Vạn Hạnh,These ads ran without a disclaimer,13161,1
121321312984092,Sự Kiện Truyền Thông Quốc Gia,These ads ran without a disclaimer,6531,1
110931580779408,Nhà Đất Hải Kim,These ads ran without a disclaimer,2222,1
102283302096463,Trường học Công nghệ MindX,These ads ran without a disclaimer,1553,1
171195311682401,ParentzTalk - Activities,These ads ran without a disclaimer,≤100,1
144239423007,VOA Tiếng Việt,These ads ran without a disclaimer,≤100,2
104738335990390,Fnuhj-1234,These ads ran without a disclaimer,≤100,1
416731498371213,Saved To Serve,These ads ran without a disclaimer,≤100,1
100305849167750,Born To Know,These ads ran without a disclaimer,≤100,2
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100,1
119061657800841,OasisFun,These ads ran without a disclaimer,≤100,9
112003370434390,juniper.flora.clarke,These ads ran without a disclaimer,≤100,1
