Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
939050246112788,Facebook Public Affairs,Meta,14553,24
104386908631938,Pathways Alliance,Pathways Alliance,2693,6
95938536190,Shoppers Drug Mart,Shoppers Drug Mart,2664,8
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,2537,18
5794733873,David Suzuki Foundation,David Suzuki Foundation,2299,68
230448456985193,Elections Ontario,Elections Ontario,1943,14
303473312998028,FedEx,FedEx,1820,4
261752512263,Canadian Red Cross,Canadian Red Cross,1622,18
104853517861788,Surrey’s Say on Policing,National Police Federation,1434,3
27321532378,Pierre Poilievre,Conservative Party of Canada - Parti conservateur du Canada,1227,8
367773226675582,The Home Depot,The Home Depot,1157,5
121222984568561,Amnesty International Canada,Amnesty International Canada,1054,80
154462904588700,Enbridge Gas,Enbridge Gas,931,82
180862678644381,Ontario NDP,Ontario NDP,918,52
9333642607,TELUS,TELUS,836,5
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,834,86
107385241806,Plan International Canada,Plan International Canada,783,38
113297740077607,Canadian Energy Centre,Canadian Energy Centre,761,91
185083894875909,Pathways to Education Canada / Passeport pour ma réussite Canada,Pathways to Education Canada,750,53
139449499417715,Pharmaprix,Pharmaprix,679,8
106917558391358,Alliance nouvelles voies,Pathways Alliance,653,2
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,633,49
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,602,62
115835521825983,UNHCR Canada,UNHCR Canada,598,87
281999881613,World Vision Canada,World Vision Canada,586,9
100215076469260,CAN News,These ads ran without a disclaimer,582,1
1097840090260804,National Police Federation,National Police Federation,551,45
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,503,30
103947395932025,mstrishaaa,mstrishaaa,496,3
177004795666755,Manitoba Government,Manitoba Government,484,18
453724058039992,viaSport British Columbia,viaSport British Columbia,479,28
113246738704586,Northern Territories Federation of Labour,Northern Territories Federation of Labour,469,37
203485052997041,Hospital Employees' Union,Hospital Employees' Union,465,12
504061526642471,Ontario Power Generation,Ontario Power Generation,464,4
167800183238142,YourAlberta (Government of Alberta),YourAlberta (Government of Alberta),458,2
202220023130891,Bell Canada,Bell Canada,425,4
101347089679547,Andrea Hazell,Andrea Hazell Campaign,418,9
114849617772737,Care2 Canada,Press Pause Collective,417,10
35715544220,Stand.earth,Stand.earth,368,16
1533253713597302,Elisabeth Léger,Elisabeth Léger,348,4
114943114838621,Fuel Forward,Canadian Fuels Association,339,38
31912359596,University of Saskatchewan,University of Saskatchewan,335,13
