Page ID,Page name,Disclaimer,Amount spent (TRY),Number of ads in Library
100910024639566,Ali Babacan,Deva Partisi,6144,2
102095934751904,Deva Partisi,Deva Partisi,1231,1
108252655310283,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,Ahmet ÇELEBİ - İYİ Parti İstanbul 1.Bölge Milletvekili Aday Adayı,560,1
104720427537890,Time35,Mustafa Tubcel,559,13
1439683329600228,Ümit Uysal,Ümit Uysal,454,2
180404128680446,Dr. Şadi YAZICI,Dr. Şadi YAZICI,419,1
498579987170393,العدسة  The Lens,thelenspost,388,26
105606068096395,Manşet 35,Manşet 35,364,1
219031704851494,SAS (Satın Almayın Sahiplenin),Fırat Yıldız Ahmet,262,8
108552928182311,Al Sancak Partisi,Nuri Çelebi,232,1
100665102848993,Gün Gün Kurtuluş,İlker  Tanrıverdi,209,3
1104153776387884,Halk Haber Ajansı,Resul Mesut Büyüksarı,176,1
1414574845504535,Mimar İbrahim Demir chp adana Milletvekili adayı,Mimar İbrahim Demir chp adana Milletvekili adayı,173,4
158077404753235,Çanakkale Zafer TV,Zafer Durmaz,159,5
106789305232883,وكالة الشرق الأوسط الإخبارية,وكالة الشرق الأوسط الإخبارية,154,12
103167881182863,Temiz Enerji Haber Portalı,Temiz Enerji Haber Portalı,151,8
167633913392268,Kolejliler,Fırat Yıldız Ahmet,150,8
106879338020716,Halk Ajans,Resul Mesut Büyüksarı,150,1
407370093070640,Kemal Bilal ÖNER,Markam Reklam,138,1
511707202180465,Kangal Aşkk'tır,Fırat Yıldız Ahmet,130,7
144096473392,Yeşil Gazete,Yeşil Gazete,128,1
1407759386141852,Ahmet Akın,Ahmet Akin,123,5
127896160644676,KORAY AYDIN,KORAY AYDIN,119,1
156563184691505,Av.Orhan Kırcalı,Orhan Kircali,119,3
413113452433564,Cengiz Gökçel,Cengiz Gökçel,113,4
834954409860187,Gamze Akkuş İlgezdi,Gamze Akkuş İlgezdi,112,2
1604958276192112,Alper Taban,Alper Taban,≤100,1
107924807410702,Samet Bağcı,Samet Bağcı,≤100,2
264018517607219,Mehmet Zeybek,Mehmet Zeybek,≤100,1
