Page ID,Page name,Disclaimer,Amount spent (HTG),Number of ads in Library
104777807945566,ashh.lash,These ads ran without a disclaimer,219,1
19740928752,World Animal Protection,These ads ran without a disclaimer,109,2
223495844457800,China Plus Culture,These ads ran without a disclaimer,≤100,1
106942452264389,Fashion Globe,These ads ran without a disclaimer,≤100,1
75608370019,United States Institute of Peace,These ads ran without a disclaimer,≤100,1
111361091313,NICABM,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
