Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
102467002671611,Jorge Heisecke,Jorge Heisecke,223966,3
103771265752808,Vysokolán,Stephan Vysokolán,168807,3
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,110092,3
1468570519872644,Santiago Peña,PRANA SA,95413,1
102940895895901,Victor Herreros Gimenez,Victor Herreros,89727,3
103040788902949,Concertación Nacional 2023,Rocio Magali Moreno Vera,88897,1
107833595148374,Diputado José Rodríguez 2023 - 2028,Diputado José Rodríguez 2023 - 2028,74577,2
338961084535,WWF Paraguay,WWF Paraguay,67376,2
105587720883344,Bettina Aguilera,Bettina Rosmary Aguilera Paniagua,66636,1
113160524208050,Fernando Marzal 2023,Nueva Tecno,65315,1
100566575581065,Ramón Montanía,Ramón Montania Fernandez,58716,2
1151984808290856,Hugo Portillo,Hugo Portillo,54170,4
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,48866,1
725834240910220,Noticiero Paraguay,Noticiero Paraguay,45571,2
111967891694362,Osmar Ferreira,IMAGEN DE GOBIERNO,41959,1
106721948731693,Prof. Aldo Centurión López,Prof. Aldo Centurión López,40860,1
109779868441305,Gaby Russo,Maria Gabriela De Jesus Russo Yubero,37018,2
108982768685910,Cynthia Rios Candidata,Wilson Armoa,31560,2
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,30191,1
451746952056165,Gustavo Acosta,Gustavo Joaquin Acosta Fonseca,30016,2
102804492578710,Legalmente Hablando,Nueva Tecno,30000,1
105199707946952,Crónicas del Caaguazú Noticias,Crónicas del Caaguazú,25256,1
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,21821,1
292909490881181,Carlos Echeverría Intendente,TEJUParaguay,18793,1
101840779897426,Cristian Cardozo,Cristian Antonio Cardozo Villalba,18176,3
1734894683407567,Municipalidad Hernandarias,Eric Fabian Benitez,17855,2
517426394969535,Ricardo Canese,Ricardo Canese,17803,2
397788123735216,Pey Vargas,Pedro Jose Emmanuel Vargas Carnibella,17756,1
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,14281,1
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,14093,1
724051717643013,Miguel Prieto,Celso Kevin Ramon Sánchez Florentin,13382,1
483666425147964,Richard Ramirez,Richard Rolando Ramirez Rodriguez,13368,1
279495618730067,MANUEL RADICE,Manuel Radice,13233,1
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,12929,1
111912341409356,Centinela del Norte,Centinela del Norte,11850,1
100445112671378,Fernando Camacho Senador 2023,Norma Graciela Ávalos Lezcano,9047,1
107686348789567,Alberto Ayala 123,Adan Alberto Ayala,8961,1
368247363370300,LATITUD 25,Latitud 25,8807,8
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,8427,2
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,8122,1
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,8122,1
459778430886026,Posgrado Universidad Columbia,Posgrado Columbia,7948,1
945217102186450,Vidal Vázquez,Miguel Acosta Benitez,7339,1
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,7220,1
359307964420456,Terere Cómplice,Meli Olavarrieta,6373,2
109252182048593,Nestor Martínez Bernal,Viviano Baez Gonzalez,5063,1
106438588789107,Luis Palacios Intendente,Viviano Baez Gonzalez,3898,1
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,3794,1
100265174952816,Cesarito Sosa,César Luis Sosa Fariña,1174,1
104160088751744,auracastro.biz,These ads ran without a disclaimer,864,1
110975248546462,conscienciabrasil1,These ads ran without a disclaimer,542,1
2009798972471052,Gabriel de Carvalho - Espanol,These ads ran without a disclaimer,403,2
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,396,1
1365651890238610,Soberanía Paraguay,Prensa_Py,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
327115907736300,Asia Global Institute,These ads ran without a disclaimer,≤100,1
106122568841080,MakandaL,These ads ran without a disclaimer,≤100,1
102277955915903,Global Peace Foundation,These ads ran without a disclaimer,≤100,1
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,≤100,1
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100,1
