Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
159639460764792,LATAM Airlines,LATAM Airlines,572072,1
228557190541436,BancoEstado,BancoEstado,223675,9
108291914947259,Mi Derecho a Educar,Felipe Varela,182769,2
108922248816222,Secretaría de Participación Ciudadana,Secretaría de Participación Ciudadana,139182,12
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,127932,4
580663538777736,Consejo Minero,Feedback Comunicaciones,115243,3
78239901502,Diario Financiero,Grupo DF,91290,54
1396460303715065,Carozzi,Carozzi,90115,4
105216321995280,Pivotes_cl,Fundación Pivotes,84451,10
860605540813125,BTG Pactual Chile,BTG Pactual Chile,68496,7
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,63483,2
104189318481439,Minería y Futuro,Mineria y Futuro,43947,3
338067870178059,Fundación Instituto Vladimir Nazor,Patricia Alejandra Camelio Nazor,43321,1
378268262773056,Fundación Instituto Hernando De Magallanes,Patricia Alejandra Camelio Nazor,41884,1
756450494522524,Andrés Jouannet Diputado,Andrés Alfonso Jouannet Valderrama,40117,4
710390285658166,Ximena Rincón,Ximena Rincón,35757,26
1157078510981546,Corporación Municipal Gabriel González Videla,Corporación Municipal Gabriel González Videla,35661,7
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,35539,3
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,30000,1
194708347256755,Puranoticia.cl,Puranoticia.cl,28157,12
102019462029011,V más V,V más V,25747,1
120295334652273,Enrique Van Rysselberghe Herrera,Enrique Van Rysselberghe Herrera,25591,15
103527991214141,Cero DICOM,Cero Dicom,25231,2
2257351691213562,Noticias que marcarán pauta,Noticias que marcarán pauta,24943,1
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,23004,2
191871627527097,INGENIERIAUDD,Ignacio Rivas Fernandez,22629,1
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,17731,13
117807634946410,Sociedad de Fomento Fabril (Sofofa),Sofofa,17268,2
143360859486032,Alejandro Bernales Maldonado,Alejandro Bernales Maldonado,14160,1
207212363097967,Senador José Durana Semir - XV,José Miguel Alberto Durana Semir,12732,3
181189911970230,Alberto Undurraga V,Alberto Undurraga V,12214,1
105798328215264,Asistencia Familia,Asistencia Familia,11324,5
419006974914571,Facultad de Agronomía e Ingeniería Forestal UC,Facultad de Agronomía e Ingeniería Forestal UC,10823,6
102020808805309,Cristian Quilodran Parra,Cristian Quilodran Parra,10340,5
109626371709961,Salmones Austral,Salmones Austral,10052,8
106037731330237,CentroAvance,Centro Avance,9036,1
392253494143242,Concejal Juan Pablo Rojas,Concejal Juan Pablo Rojas,8901,4
151676178849005,Felipe Donoso Castro,Felipe Guillermo Donoso Castro,8734,2
386634201382499,Marco Enriquez-Ominami,Marco Antonio Enríquez-Ominami Gumucio,8573,1
350025708997760,Minera Vizcachitas,Minera Vizcachitas,7939,3
