Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,1295185,61
103594282676235,Piensa Distinto,Piensa Distinto,579253,29
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,565512,55
525334380868858,Martín Lousteau,Martín Lousteau,241443,33
680986725302906,Roberto Mirabella,Hacemos Santa Fe,172341,21
109554821547169,CPC Jardín MuniCba,municipalidad de córdoba,132074,15
369199359904207,Municipalidad de Tres de Febrero,Municipalidad de Tres de Febrero,128966,75
107022228690687,Jornada Nacional,Jornada Nacional,93730,20
103780997884434,Comunidad Argentina,Comunidad Argentina,93314,22
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,79343,54
113122186717848,Emiliano Estrada,Emiliano Estrada,75106,4
100389385670547,TERRA,El nuevo enemigo,68615,16
105166715290140,Momento Uno,Momento Uno,67843,16
391699984932525,Pablo Cervi,Juntos por el Cambio Neuquén,67536,20
112200072188893,Eduardo Cáceres,Eduardo Cáceres,63946,13
102858281496444,Argentinos hoy,Argentinos hoy,50161,6
109187295412340,Levantados,Levantados,50021,6
102436695787908,Chubut por el Cambio,Juntos por Chubut,48030,5
1445804622410982,Marcos Urtubey,Marcos Urtubey,46543,2
101185599412309,Marcos para Neuquén,Marcos para Neuquen,45464,16
363825283650115,Vicente López,Vicente López,45190,8
100706696047371,Neuquinizate,Neuquinizate,42946,3
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,41744,41
1466119057008930,Fundación IDEAR Córdoba.,Fundación IDEAR Córdoba.,38450,1
132275286851048,Luis Alfredo Juez,Frente Cívico de Córdoba,37727,4
110079031997390,Con Larreta,Con Larreta,36750,53
1275311129309933,Marcos Koopmann,Marcos Koopmann,36692,29
150071271996596,Javier Bertoldi,Javier Bertoldi,35783,2
135948233146402,Municipio de Lomas de Zamora,Municipalidad de Lomas de Zamora,34516,1
256803881073240,Gobierno de Salta,Gobierno de Salta,34508,18
564830380326427,Juan Carlos Polini,Polini,33281,17
427271967380241,Lucas Delfino,Juntos,33053,10
429298067264790,Sergio Ziliotto,Partido Justicialista Distrito La Pampa,32295,51
2296112127071539,Feedback encuestas,Feedback Encuestas Online,31305,7
183940131655054,María Eugenia Vidal,María Eugenia Vidal,29492,6
110746414660916,Lomas Noticias,Lomas Noticias,28203,1
104377591978898,Compacto Córdoba,Compacto Córdoba,28120,5
171330806277312,Diego Santilli,Instituto República,27970,58
234148293934740,Mariano Gaido,Mariano Gaido,27223,2
101584755359746,Rosario Al Toque Noticias,Rosario Al Toque Noticias,25517,12
369181306485506,Patricia Cubria,showercomunicacion,25509,6
796480967084066,Cele Fierro,MST Movimiento Socialista de los Trabajadores,25134,6
111600998225620,Noticias Zero,Noticias Zero,24852,11
215127935173119,Emanuel Gainza,Emanuel Gainza,24263,7
108146311912164,Laburen Ladris,www.laburenladris.com,23642,20
331459911021936,Lalo Stelatto,Lalo Stelatto,23497,62
190356261138005,Leandro Zdero,Leandro Zdero,23324,10
102007812840437,Jóvenes con Wado,Jóvenes con Wado,22012,7
610852822271706,Alberto Weretilneck,Alberto Weretilneck,21579,2
214152438919953,Municipio de Resistencia,Municipio de Resistencia,20528,38
1470809306572155,Armando Luis Gay,Armando Luis Gay,20202,6
106277608413948,Felipe Biella,Salta Independiente,19518,8
429668923837600,Unidad Popular Río Negro,Unidad Popular Río Negro,19515,2
652162468224695,Juan Negri,Juan Negri,19195,15
100932749306130,Noticias Andinas,Noticias Andinas,18639,9
101996084777901,Mariela Belski,Mariela Belski,18535,15
102289782502796,Prensa Digital,Prensa Digital,18169,14
101835199221060,Jorge Andrés Difonso,Jorge Andrés Difonso,18039,6
108679841853325,Contame Más,Contame Más,17935,12
108799495483016,Esteban Cimolai,Fire Estudios,17832,6
947520791967929,Claudio Poggi,Claudio Poggi,17819,5
191138187655299,Municipalidad de Quilmes,Municipalidad de Quilmes,17394,23
391699984932525,Pablo Cervi,Centro de Inversiones y Desarrollos Patagónicos,17267,8
110806461830762,El Sol Web,El Sol Web,16677,14
100382249579427,Energía Ciudadana,Alto Valley,16637,5
139278336273596,Diario Impacto Salta Ok,Diario Impacto Salta Ok,16620,11
113395874909201,Punto Noticias,Punto Noticias Web,16598,9
1170748123064391,Federico Frigerio,Federico Frigerio,16062,16
142473639655550,Lucio Paz Posse,Lucio Paz Posse,15877,2
465558466800210,Maxi Pullaro,Juntos por el Cambio Evolución,15719,6
335926266503071,7D,7D,15699,9
102191259342345,Pablo Cornet,Juntos por Va,15474,12
102305658071845,Uthgra Córdoba,Julian Rousselot,15151,4
465558466800210,Maxi Pullaro,Maxi Pullaro,15108,46
424702354318618,Pedro Puerta,Pedro Puerta,14975,2
526783890764863,David Zencich,Juntos Merlo,14807,3
147255748694051,Fernando Espinoza,Municipio de La Matanza,14804,7
451835641522345,Marcelo Rodio,Marcelo Rodio,14746,8
155326881225340,Cristian Ritondo,Hablen de a uno,14576,6
1118590665008713,Javier Bareiro,Javi Bareiro,14434,12
185922194792026,Myriam Bregman,Frente de Izquierda,14326,6
947697181983026,Ministerio De Salud La Pampa,Ministerio De Salud La Pampa,14005,11
238778949515431,El Cronista,El Cronista,13812,4
104782484202318,Medio Buenos Aires,Medio Buenos Aires,13567,3
109362811850636,La ventana del oeste,La Ventana del Oeste,13555,5
103979698049656,El notición,El Notición Online,13358,3
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,13304,10
188988467785959,José Cano,José Cano,13085,4
705172499580470,Gustavo Martinez,Gustavo Martinez,12967,10
260217841057049,Consultora Tendencias,Consultora Tendencias,12884,4
259111760849274,Federico Angelini,Juntos por el Cambio,12593,14
110276628358382,El Autónomo,El Autónomo,12343,8
104358815744949,Hurlingham Post,Hurlingham Post,12333,2
1471624973068591,Bettina Romero,Bettina Romero,12323,3
1086999731414893,Lucas Castelli,Lucas Alberto Castelli,12115,11
1414772295433829,Carlos Munisaga,Somos Rawson,12048,4
670959489635511,Ramon Rioseco,Frente y Participación Neuquina,11779,3
1143439962443489,Aldana Ahumada,Aldana Ahumada,11458,1
100513966017836,Noticias del Sur,Noticias del Sur,11395,8
109309353787521,Rodrigo Buteler,Rodrigo Buteler,11314,3
104733589113258,La Gaceta Nacional,La Gaceta Nacional,11216,9
111669735076988,Hora Cero,Hora Cero Noticias,11036,10
118736245504093,TOTI  Intendente,TOTI  Intendente,11007,22
546669442064267,Martiniano Molina,Martiniano Molina,10841,2
103322152538185,La Verdad Noticias,La verdad noticias,10782,7
107252148848573,Eduardo Cáceres,Eduardo Cáceres,10781,3
259150698371428,Emanuel Coliñir,Emanuel Rene Coliñir,10773,11
112595328432641,Wado 2023,Jóvenes con Wado,10752,4
100395029626459,Protagonistas del Cambio Buenos Aires,Protagonistas del cambio,10528,2
104046341137293,Panorama Pais,Panorama Pais,10330,1
114260008250225,Valeria Todero,Valeria Todero,10306,16
641948702550925,Catamarca Gobierno,Gobierno de Catamarca,10013,11
2003697709923162,Ministerio de Educación de La Pampa,Ministerio de Educación de La Pampa,10000,2
107720188781464,El Pibe Marra,El Pibe Marra,10000,1
1188673574495575,Laura Stratta,Laura Stratta,10000,1
113288233452533,Nancy Picón,Nancy Picón,9850,2
1379028092121231,Marcha Por La Vida Argentina,Marcha Por La Vida Argentina,9790,1
932158520193023,Municipalidad de José C. Paz,Municipio de José Clemente Paz,9571,4
327844944459820,Claudio Vidal,Edgardo Gabriel Rovira,9343,1
409843162468188,Inés Brizuela y Doria,Inés Brizuela y Doria,9302,8
782697941744883,Catamarca Capital,Catamarca Capital,9213,4
819240928422696,César Treffinger,Cesar Treffinger,9199,3
358162257947051,Ricardo Bussi,Ricardo Matias Mercado,9148,17
699758330894365,Actualidad Argentina,Actualidad Argentina,9144,6
104666747864207,Horacio Loreiro,Horacio Guido Loreiro,9107,16
103740369249125,El Provinciano,El Provinciano,9015,4
110336638100765,El Archivo - Periodismo de investigación,El Archivo - Periodismo de investigación,8808,1
459777610743664,Ariel Sujarchuk,HAY ALTERNATIVA PARA EL CAMBIO EN ESCOBAR - HACE,8756,7
466348693434886,El Analista de Salta,El Analista de Salta,8756,5
1688491141369349,Gobierno de la Provincia de La Pampa,Gobierno de la Pampa,8687,8
104638339157414,Partido Demócrata de  Córdoba Oficial,Partido Demócrata de Córdoba,8522,1
112090455034177,El Portavoz Oficial,El Portavoz,8516,6
685877428466477,Sensación Pilar,Sensacion Pilar,8502,4
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,8458,3
113898744658728,El Progreso Web,El Progreso,8428,8
204401556350395,Gustavo Valdés,Gustavo Valdés,8343,8
101364195948955,KATO DICE Y HACE,KATO DICE Y HACE,8252,7
628498977777284,El Continental,Periodico El Continental,8241,9
661820123919190,Gaston Hissa,Gaston Hissa,8163,4
103371005775934,Carlos Lorenzo,Carlos Lorenzo,8010,11
107796462136638,La República Noticias,La República Noticias,7964,9
660416864150494,Obras La Pampa,Obras La Pampa,7933,4
233792609964941,Municipio de Esteban Echeverría,Municipio de Esteban Echeverría,7786,4
109977027273576,Luis Rubeo,Luis Daniel Rubeo,7779,10
362315123823816,Municipalidad de San Miguel de Tucumán,Municipalidad de SM de Tucumán,7765,6
542137185925627,Atilio Basualdo Intendente,Victor Pablo Basualdo,7765,5
452525851510103,Nicolás del Caño,Frente de Izquierda,7754,2
686788828054862,Mercedes Lamarca,Libres del Sur,7750,1
108747171494977,Ambiente La Pampa,Subsecretaria de Ambiente de La Pampa,7709,9
102286136076143,Luciana Scromeda,Luciana Scromeda,7642,1
431959746976381,Alcides Salomón,Alcides Salomón,7620,4
105960568377813,Ministerio de Producción La Pampa,Ministerio de Producción de La Pampa,7495,5
100198331521581,Agencia Provincial de Noticias La Pampa,APN La Pampa,7486,8
101220926091573,Gladys Aballay,Libres del Sur,7467,1
101302041450958,Secretaría Energía y Minería La Pampa,Secretaría de Energía y Minería de La Pampa,7358,7
327454924058033,Mariano Campero,Mariano Campero,7326,7
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,7110,5
480129710135,Municipio de Tigre,Municipalidad de Tigre,7091,22
117782078843803,Juan Argañaraz,VIDA Y FAMILIA,6976,5
411231642263185,Rolo Figueroa,Rolo Figueroa,6749,2
199078716794173,Nexofin,Nexofin,6731,1
551027964955087,Julio César Martinez,Julio Cesar Martinez,6708,1
1037320149648382,Christian Artero,Christian Martin Artero,6600,6
108466065514710,Avanzar La Rioja,Avanzar La Rioja,6543,5
553760364636540,Expo Pymes La Pampa,Expo Pymes La Pampa,6374,5
253898394637965,Luciana Echevarría,MST,6355,1
824347377653895,Guillermo Galvan,Guillermo Galvan,6276,7
103846469204203,La Ola Noticias,La Ola Noticias,6255,3
106603955035359,Fernando Carbajal,Fernando Carbajal,6238,37
1915928008689451,Eli Cuesta,Eli Cuesta,6203,30
1033484550055433,Ministerio de Seguridad,Ministerio de Seguridad de La Pampa,6038,6
221792280182,Municipalidad de Rafaela,Municipalidad de Rafaela,6034,6
442074085928723,Raúl Jalil,Raúl Jalil,5977,13
874088589419687,Sensación Derqui,Pilar quiere saber,5969,6
106716278920168,Noticias Argentinas,Noticias Argentinas Web,5950,4
113138195384719,Nestor Grindetti,Nestor Grindetti,5947,10
141882839166950,Tres Lineas,Tres Lineas,5902,3
205176889566970,Mauricio Longin D'Alessandro,Mauricio D'Alessandro,5832,1
386830351387514,InfoSanLuis.com,InfoSanLuis.com,5832,9
100804091452223,Ministerio de Conectividad y Modernización de La Pampa,Ministerio de Conectividad y Modernización de La Pampa,5782,3
1383234345334458,Ramiro Marra,Ramiro Marra,5747,2
129744574185800,Julián Amendolaggine,Julián Amendolaggine,5721,5
108326581449270,Leila Lloyd Jones,Leila Lloyd Jones,5685,9
100593221810327,Canal 3 La Televisión Pública Pampeana,Televisión Pública Pampeana,5599,3
61279025897,Gerardo Morales,Mística,5596,2
107590944370114,Voz de Santa Fe,www.vozdesantafe.com.ar,5585,21
862393870465260,Fabian Martin,Fabian Martin Intendente,5585,2
532047880648886,Soledad Salaburu,Maria Soledad Salaburu,5524,6
1724549447807950,Ministerio de Desarrollo Social de La Pampa,Ministerio de Desarrollo Social de La Pampa,5523,4
1626317151014386,Ariel Cárdenas,Ariel Cárdenas,5424,2
108352032061590,Gabriel Bornoroni,Gabriel Bornoroni,5216,1
