Location name,Amount spent (BRL)
Acre (state),986
Alagoas,2821
Amapá,558
Amazonas,3695
Bahia,15322
Ceará,9742
Espírito Santo,5048
Federal District,6191
Goiás,6335
Maranhão,5668
Mato Grosso,5616
Mato Grosso do Sul,4224
Minas Gerais,26730
Paraná,11096
Paraíba,5043
Pará,8021
Pernambuco,12007
Piauí,2690
Rio Grande do Norte,4111
Rio Grande do Sul,10885
Rio de Janeiro (state),16904
Rondônia,1857
Roraima,806
Santa Catarina,10883
Sergipe,2276
São Paulo (state),48216
Tocantins,1153
Unknown,110
