Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
1904070096535109,スマート選挙,株式会社センキョ,115843,24
475681929154100,国連UNHCR協会,国連UNHCR協会,112414,15
208661552479830,日本財団,Shigeru Fujita,81046,8
684161888345926,西日本新聞me,西日本新聞me,58549,30
112523977041775,参政党,参政党,34044,6
543662599325014,地方移住・関係人口創出のプラットフォーム【ネイティブ. メディア】,ネイティブ株式会社,28162,6
109329183869452,クリニック　フォア,These ads ran without a disclaimer,23034,2
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,20540,15
745139222217087,TRILL - トリル,These ads ran without a disclaimer,14245,4
104124041821457,Beauty Channel,These ads ran without a disclaimer,11133,3
579187028792625,社長と会社の手元現金を増やす仕組みづくりの専門家,社長と会社の手元現金を増やす仕組みづくりの専門家,7638,1
107313352292674,栄ひろみ,栄ひろみ事務所,6777,7
102468941548369,宮城県民共済,宮城県民共済,6733,3
103455269323784,新潟県議会議員 からさわ正三（長岡市･三島郡）,柄沢正三事務所,6536,1
111494598516562,K株式アドバイザー,These ads ran without a disclaimer,4686,1
102104016089903,上田かずき,上田かずきと共に未来を考える会,3771,3
100251962938282,スピリチュアル心理,These ads ran without a disclaimer,3744,1
109760801771369,橋本 みきひこ,橋本 みきひこ,3102,5
115053374813920,BizFul/ビズフル - ビジネスに役立つ資料が見つかる,株式会社ビズフル,2870,8
2466047546759669,せりざわ裕次郎　品川区議 自民党,せりざわ裕次郎【品川区議会議員 自民党】,2770,1
102057562724312,自治体実務Webセミナー,自治体実務Webセミナー,2631,2
1397074863864450,Fair Finance Guide Japan,Fair Finance Guide Japan,2624,1
311759352350356,立憲民主党鳥取県第2区総支部,Shunji Yuhara,2402,4
102452195938490,柴田英樹,柴田英樹,2368,1
428707860616752,文京区議会議員えびさわけいこ,えびさわけいこ事務所,2129,1
288385447888433,公益財団法人モラロジー道徳教育財団,公益財団法人モラロジー道徳教育財団,2075,1
635403336589582,エビちゃん応援隊（えびさわけいこ応援隊）,エビちゃん応援隊,1939,1
104525832559827,ごとう慎太郎,後藤　慎太郎,1440,1
151214938794853,ミエセン,ジャッグジャパン株式会社,1428,9
547986165247623,NPO法人 多民族共生人権教育センター,NPO法人 多民族共生人権教育センター,1224,1
123217824515511,牛見 航  /  山口県防府市議会議員,Wataru Ushimi,1126,1
108954555045499,町田てるよし後援会,町田てるよし後援会,1083,1
108491485442354,下川たかひこ後援会,下川たかひこ後援会,1075,4
117741954907367,TeachingEnglish - British Council,These ads ran without a disclaimer,1052,1
375392969306250,福岡県議会議員 板橋さとし 事務所,Satoshi Itahashi,1001,1
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,999,2
105272119118595,輝く行田をつくる会,輝く行田をつくる会,964,2
104533215755145,ZOE_Japan,ZOE Japan,906,1
881025135256351,Japan In-depth,Japan In-depth,767,3
1652747391657865,山浦英太（横浜市会議員　戸塚区）,Yamaura  Eita,733,2
1368986999877458,寺田ひろひで,博英 寺田,649,1
104367261609980,飯牟礼克年（いいむれ かつとし）後援会,Katsutoshi Iimure,532,1
464822496891330,いい投票／e投票,株式会社グラント,503,1
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,486,1
286961748136968,目黒区議会議員　河野陽子,Yoko Kono,472,1
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,471,1
243143172757375,情報ドットコム（K.Oshima）,大島 和彦,422,4
111168231729960,前野まみこ,前野まみこ,414,3
676655469036670,松下政経塾,松下政経塾,367,1
101128885421956,Diggy_boo,These ads ran without a disclaimer,215,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,211,1
289931618238873,法輪功は素晴らしいですが、なぜ迫害されたのか,Luu Nga,193,1
6321018343,The Japan Times,These ads ran without a disclaimer,190,1
1590535061243274,精神障害当事者会ポルケ,Yuhei Yamada,187,1
185663404971568,無花果プレミアム,These ads ran without a disclaimer,181,1
100946689440965,中村たかし後援会,中村 たかし,145,1
110647840532680,Merge Mayor,These ads ran without a disclaimer,141,3
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,≤100,1
746898762103396,逆転オセロニア,These ads ran without a disclaimer,≤100,2
105358418121058,マンガがうがう,These ads ran without a disclaimer,≤100,2
114414808235140,BSCKll - Nguyễn Hồng Siêm,These ads ran without a disclaimer,≤100,1
106198279062104,Japão.Online,Japão.Online,≤100,1
1559490264356988,NPO法人有明支縁会,NPO法人有明支縁会,≤100,1
354397697217,IEEE Xplore,These ads ran without a disclaimer,≤100,1
100617599250020,XuQinduo,These ads ran without a disclaimer,≤100,1
107660204440212,BTK TV,These ads ran without a disclaimer,≤100,1
1155881051227404,AVIC INTL,These ads ran without a disclaimer,≤100,1
100492851563682,Terminate Protego,These ads ran without a disclaimer,≤100,1
101402782634729,Embody Your Mastery TM,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,1
106235965464903,GITEX Impact,These ads ran without a disclaimer,≤100,1
1482884495306077,NaturallyJess Photography,These ads ran without a disclaimer,≤100,1
107753762060349,MAKE MDPI,These ads ran without a disclaimer,≤100,1
109818064972312,Proceedings MDPI,These ads ran without a disclaimer,≤100,1
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
560385774418729,Intoxicate,These ads ran without a disclaimer,≤100,1
1791615064431145,Lovedele,These ads ran without a disclaimer,≤100,1
216311481960,Bill Gates,These ads ran without a disclaimer,≤100,4
111675408313515,Lisbon Energy Summit,These ads ran without a disclaimer,≤100,1
107022615181794,des_marka,These ads ran without a disclaimer,≤100,1
109188088409564,more_ing.art,These ads ran without a disclaimer,≤100,1
