Location name,Amount spent (EUR)
Baden-Württemberg,6930
Bayern,7908
Berlin,4059
Brandenburg,1364
Bremen,479
Hamburg,2406
Hessen,5027
Mecklenburg-Vorpommern,905
Niedersachsen,4658
Nordrhein-Westfalen,11455
Rheinland-Pfalz,2555
Saarland,664
Sachsen,2151
Saxony-Anhalt,1167
Schleswig-Holstein,1867
Thüringen,991
Unknown,≤100
