Page ID,Page name,Disclaimer,Amount spent (HUF),Number of ads in Library
286759004682537,Tranzit,Kommentár Alapítvány,116738,1
191461774219575,hirado.hu,hirado.hu,105333,31
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,59657,36
122074554119,EU Social,EU Social,59540,1
178362315106,European Parliament,European Parliament,48524,10
109414841321682,Magyar Falu Program,Miniszterelnökség,42274,8
543788999005363,ORIGO,Mediaworks Hungary Zrt.,41876,6
193702058028595,Lázár János,Lázár János hivatalos oldala,38616,3
193640214178356,Gyopáros Alpár,Gyopáros Alpár,35093,5
264517713636590,PestiSracok.hu,PestiSrácok.hu,31212,8
537817739693723,Brain Bar,Brain Bar,28953,16
193944440638410,Karácsony Gergely,Budapest Főváros Önkormányzat,23455,2
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,23107,2
248172631940,Mandiner,Mediaworks Hungary Zrt.,23056,6
265672590604606,Makronóm.Blog,Makronóm.Blog,17380,14
108346693873484,Győrffy Balázs,Győrffy Balázs,16550,5
123910440019,Renew Europe,Renew Europe Group,16230,2
289633770813,UNICEF Magyarország,UNICEF Magyar Bizottság Alapítvány,15469,40
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,14986,1
451844608304228,Metropol,Metropol,14571,3
162344823835042,atlatszo.hu,atlatszo.hu,13486,8
851784814892644,Simicskó István,KDNP frakció,12788,3
1534911313439123,Ripost,Ripost,12372,4
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,11773,6
152408681635243,Hírklikk.hu,Hírklikk.hu,11376,1
447204268797621,RTL.hu,RTL.HU,11253,43
134499066699216,Nyíregyháza MJV,Nyíregyháza MJV,11172,4
176736266308423,Kiss László,Kiss László,11016,1
102426795954406,Nobilis Márton,Nobilis Márton,10909,12
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,10680,3
108248022589754,Bosch Magyarország,Bosch Magyarország,10670,10
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,10185,2
490030231058740,444,Magyar Jeti Zrt - 444.hu,10071,7
139632609385430,LMP Szabolcs-Szatmár-Bereg megye,LMP - Magyarország Zöld Pártja,9779,1
423317774385144,Magyar Demokrata hetilap,Demokrata,9497,2
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,9263,3
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,8437,2
136387873164491,Csárdi Antal,LMP - Magyarország Zöld Pártja,8228,1
107760432613264,Sonline.hu - Somogy közösségi és hírportálja,Sonline.hu - Somogy közösségi és hírportálja,8214,2
1920158678081160,Nemzetpolitikai Államtitkárság,Nemzetpolitikai Államtitkárság,8165,3
887921287887805,Király Nóra,Király Nóra,7718,3
182386305254859,MKKP Szeged,Magyar Kétfarkú Kutya Párt,7560,2
1321667124617769,Dr. Kovács Zoltán,Dr. Kovács Zoltán,7544,2
267168140529488,György László,György László,7282,1
131283758531,HVG,HVG Kiadó ZRt.,6886,8
308871671705,BAON Bács-Kiskun vármegyei Online,Mediaworks Hungary Zrt.,6881,6
103141961544400,Future of Debrecen,Future of Debrecen Egyesület,6869,4
126893087354793,Európai Parlament,Európai Parlament,6482,6
326763130286,Borsod Online,Mediaworks Hungary Zrt.,6337,2
594088897289853,Alapjogokért Központ,Alapjogokért Központ,6268,12
1237616006358749,Kékes Online,Kékes Online,6221,18
142116653162328,Márki-Zay Péter,Márki-Zay Péter,6147,22
108271407361251,Transzparens Újságírásért Alapítvány,Transzparens Újságírásért Alapítvány,6104,7
189020783523,Mathias Corvinus Collegium - MCC,Mathias Corvinus Collegium Alapítvány,5843,6
112694594992064,Mehr Licht,Mehr Licht,5598,16
191946490841225,Dúró Dóra,Dúró Dóra,5574,1
1239893846155692,Tompos Márton,Momentum Mozgalom,5465,1
670269189782610,Ficsak - Fiatal Családosok Klubja,Fiatal Családosok Klubja,5322,2
116905388345518,veol.hu,Mediaworks Hungary Zrt.,5285,2
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,5203,2
445527232223443,Gyenes Levente,Gyenes Levente,5062,2
146599018696771,NATO,NATO,5026,1
445067412712417,Dr. Molnár Krisztián,Dr. Molnár Krisztián,5000,1
100609808517630,Drogkutató Intézet,Drogkutató Intézet Nonprofit Korlátolt Felelősségű Társaság,4954,5
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,4920,2
296310837699,vaol.hu,Mediaworks Hungary Zrt.,4914,2
143151351544,Színházi Olimpia 2023 / Theatre Olympics 2023,Szinházi Olimpia Nonprofit Kft.,4881,4
108146403966754,Dr. Bagó Zoltán,Dr. Bagó Zoltán,4846,1
287770891404,Jobbik-Konzervatívok,Jobbik Magyarországért Mozgalom,4839,1
237088069704442,Kósa Ádám,"Adam Kosa, Member of the European Parliament",4816,1
1750464258310515,Dukán András Ferenc,Momentum Mozgalom,4807,3
103922897650335,Bakos Bernadett,LMP - Magyarország Zöld Pártja,4603,2
100299381703981,Ps TV,PestiSrácok.hu,4563,1
260927000625137,VARJU László Újpest-Angyalföld,VARJU László Újpest-Angyalföld,4545,1
109306435499597,Szabad Vonalzó,Humán Platform,4533,2
1215492498464496,Angyal Károly,Angyal Károly,4509,4
587249854964760,"Sipos Dávid - Dunakeszi alpolgármestere, Programiroda vezető","Sipos Dávid - Dunakeszi alpolgármestere, Programiroda vezető",4475,1
105774734948091,Hungarian Conservative,Hungarian Conservative,4385,9
102186064905787,Zöld Követ Egyesület,Zöld Követ Egyesület,4320,2
134324809941862,Szoljon.hu,Mediaworks Hungary Zrt.,4169,4
108451703856510,Szabó Bence,Momentum Mozgalom,4079,1
102641477991941,bahir.hu - BAHÍR,Zöld Baranya Egyesület,4062,11
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,4061,1
1377431695828132,Nagy István,Dr. Nagy István,4009,2
1265353903615539,Oeconomus,Oeconomus,4000,25
109734398272339,Dr. Mészáros Lajos,Dr. Mészáros Lajos,3920,1
135049793193159,IH Rendezvényközpont,Green Team Event & Marketing Kft.,3901,3
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,3830,2
386132578063762,Balaicz Zoltán,Balaicz Zoltán,3767,4
333682340095114,Hende Csaba,Fidesz,3667,1
583209922360227,Városmajori Szabadtéri Színpad,Városmajori Szabadtéri Színpad,3652,5
545872002109034,Matkovich Ilona,Matkovich Ilona,3628,3
1408906262689093,Nyitrai Zsolt,Fidesz,3538,2
189246802995,Telekom HU,These ads ran without a disclaimer,3464,1
718997391564454,Énbudapestem,Budapest Főváros Önkormányzat,3461,1
267674610816415,Dóczi Péter,Alternatíva párt,3435,4
103465727825414,OPUS Energetika,OPUS Tigáz & OPUS Titász,3410,1
375322246241286,Orosz Anna,Momentum Mozgalom,3272,1
345496092135627,Hír TV,Mediaworks Hungary Zrt.,3229,2
106479952138178,Nuszbaum Attila,LMP - Magyarország Zöld Pártja,3192,1
1869511526651884,Zsigmond Barna Pál,Fidesz,3068,8
160935777365,bama.hu - a baranyai hírportál,bama.hu - a baranya megyei hírportál,3043,1
778538352344518,Hollik István,Fidesz,3039,3
206829842043,Rétvári Bence,Rétvári Bence,2954,4
122922027734811,feol.hu,Mediaworks Hungary Zrt.,2917,1
76945222898,Startlap,Central Médiacsoport Zrt.,2905,5
102528011823081,Száraz Zoltán • Momentum,Momentum Mozgalom,2786,1
506244332746545,TEOL.hu,TEOL.hu,2754,1
1215492498464496,Angyal Károly,LMP - Magyarország Zöld Pártja,2749,2
276466898323,Hajdú Online,Mediaworks Hungary Zrt.,2585,1
156847374371871,Szabó Tímea,Párbeszéd Magyarországért,2504,1
129255963785124,Heol.hu,Heol.hu,2446,1
1627127484170228,NHC24,Mediaworks Hungary Zrt.,2445,1
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,2435,1
276554411147,Szabolcs Online,Mediaworks Hungary Zrt.,2432,1
320986996098,zaol.hu,Mediaworks Hungary Zrt.,2386,1
125953004085398,Kemma.hu,Kemma.hu,2384,1
147633001941737,kisalfold.hu,kisalfold.hu,2375,1
282290595766672,Hidegkuti Szabolcs,Momentum Mozgalom,2368,1
113375923695023,Fidesz Budapest,Fidesz Budapest,2224,2
120800934626447,United Way Magyarország,United Way Magyarország,2174,1
618962048554434,Havasi Gábor,Momentum Mozgalom,2125,1
106236922109249,Hajnal-2026,Hajnal-2026,2031,2
408924035951553,Körforrás,Körforrás,2000,2
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,1981,11
112677144392091,Dr. Pajtók Gábor,FIDESZ,1980,1
105140281027554,Hírnyolc,Hírnyolc,1978,1
149302881895521,Pócs János,Fidesz,1964,6
103607814480517,Kovács Alex Gábor,Kovács Alex Gábor,1963,8
113211046794496,Jámbor András,Párbeszéd Magyarországért,1948,1
124991704202615,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,Magyar Természetvédők Szövetsége- Föld Barátai Magyarország,1911,1
112036704319014,Fidesz Dél-Zala,Fidesz,1849,1
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,1826,9
694941900537141,Ágh Péter,Fidesz,1815,2
109565208474856,Startlap - Utazás tippek,Central Médiacsoport Zrt.,1802,11
104301651021204,Momentum Terézváros,Momentum Mozgalom,1794,1
733923476636885,Szatmáry Kristóf,Szatmáry Kristóf,1772,4
203158929827,Beol.hu Békés vármegyei online,Mediaworks Hungary Zrt.,1766,2
167604093409160,Promenad24,Dél-alföldi Média Centrum Kft.,1760,1
220646721425624,Barabás Richárd,Párbeszéd Magyarországért,1728,2
221754767906167,Bencsik János - A Tatai medencéért,Bencsik János,1716,3
159889247536834,Hírstart,Central Médiacsoport Zrt.,1711,3
108689155582065,Óbuda Index,Óbuda Index,1703,1
109983377136210,Polgári Magyarországért Alapítvány,Polgári Magyarországért Alapítvány,1684,1
102401058671244,Készpénzmentes Zóna,Uniomedia Kommunikációs Ügynökség Zártkörűen Működő Részvénytársaság,1658,1
104292121912254,Zöldgyőr  ÖKO Értékteremtés,Zöldgyőr  ÖKO Értékteremtés,1640,1
128884360624104,Bóna Zoltán,Bóna Zoltán,1634,3
451084968283411,Klímainnovációs Közösség,PANNON Pro Innovációs Kft.,1567,1
579008042178786,V. Németh Zsolt,Fidesz,1556,1
267882727864,Kubatov Gábor,Fidesz,1535,1
108321735570338,Védd A Tényeket,Zachor Alapítvány,1490,10
1381558792064873,Niedermüller Péter,Niedermüller Péter,1478,1
110328363663045,Körmendi Zoltán,Körmendi Zoltán,1471,1
103876772542159,Momentum Dél-Vas megye,Momentum Mozgalom,1467,1
104330098359856,Pleva Dániel,Momentum Mozgalom,1452,1
1302838843158355,Fidesz - Abaúj-Zemplén,Fidesz Abaúj-Zemplén,1433,2
846722332114543,Fót Város,Fót Város Önkormányzata,1424,1
387587118510926,Nyirati Klára,Baja Város Önkormányzat,1407,1
233529653487142,Karsay Ferenc,Karsay Ferenc,1375,1
781150971947219,Jakab Péter,A Nép Pártján,1365,3
102989522035144,Szent István Intézet,Szent István Intézet,1362,1
311949973069503,Rajta Újváros,Rajta Újváros! Egyesület,1346,2
258636010813346,Delmagyar.hu,Mediaworks Hungary Zrt.,1326,2
18562323874,Élet és Irodalom,Élet és Irodalom,1309,2
100711304847811,A szomszédja már tudja - Ön is tudja meg,A szomszédja már tudja - Ön is tudja meg,1284,1
1443354815880657,Salacz László,Salacz László,1282,1
108969903815752,Farkas Attila,Farkas Attila,1255,2
112787406750297,Bese Ferenc,Bese Ferenc,1201,1
728260423984010,Böröcz László,Böröcz László,1181,1
113684438795574,Párbeszéd - Zöldek,Párbeszéd Magyarországért,1136,2
183723231644096,Szita Károly,Szita Károly,1106,2
527351247377965,European Committee of the Regions,European Committee of the Regions,1106,11
106780639081845,Huber András,Huber András,1030,1
293410494975,Republikon Intézet,Republikon Intézet,1021,1
320645820787,Haszon magazin,Haszon magazin,1020,3
519279158277826,Szülői Hang,Szülői Hang,994,1
202099276507678,24.hu,24.hu,975,1
107123677458699,Külpologika,Külpologika,971,3
1164796266962987,Szabad Pécs,Szabad Pécs,966,1
264210363649459,Élő Norbert,Élő Norbert,959,2
92932085233,TASZ,TASZ,938,2
358624704555983,Dr. Hörcsik Richárd,Fidesz,934,3
531037143654568,Horváth Laci,Horváth Laci,926,4
490177777659085,Vác és környéke,Vác és Környéke,894,2
1421142201482838,Németh Szilárd,Fidesz,843,1
110056758082933,Mihálffy Béla,Mihálffy Béla,808,1
233101666752758,Frisss.hu,Frisss.hu,765,2
2407809316170057,Szendefy Mária - LMP,LMP - Magyarország Zöld Pártja,740,1
85568463466,Mérce,Mérce,694,4
125526380986153,MKKP Budapest,Magyar Kétfarkú Kutya Párt,667,2
102071971167393,Gyurcsik József - Momentum,Momentum Mozgalom,639,1
14792493292,Magyar Kétfarkú Kutya Párt,Magyar Kétfarkú Kutya Párt,637,3
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,637,5
227133307383315,zsido.com,EMIH Magyar Zsidó Szövetség,633,2
121588664533419,Gyöngyösi TV,Gyöngyösi Médiaközpont,620,2
197203437879379,Szaniszló Sándor,Pestszentlőrinc-Pestszentimre polgármestere,599,1
145368549429410,Földesi Gyula hivatalos oldala,Fidesz Pesterzsébet,582,1
184922004946258,Horváth Csaba,Budapest Főváros XIV. Kerület Zugló Önkormányzata,573,1
110292211697859,Erdélyi Rezső Krisztián Nézőpontja,Nézőpont,564,2
1425221564382928,Varga László,Magyar Szocialista Párt,561,1
1058271587711326,Farkas Ciprián,Farkas Ciprián,547,1
112615356818860,Vida Attila,Vida Attila,531,1
318794298838937,EcoPunk,EcoPunk Alapítvány,514,1
135889536506991,Design Terminal,Design Terminal Nonprofit Kft.,501,1
102203505677256,Fenntartható Városok,Fenntartható Közösségek Központja Kft.,499,1
375972093010817,Turgonyi Dániel,Turgonyi Dániel,487,1
333136826797847,Zsigó Róbert,Zsigó Róbert,482,1
106732062235893,Újpesti szemle,Újpesti Szemle,478,1
101645425881098,Sikota Krisztina XII. kerületi önkormányzati képviselő,Sikota Krisztina XII. kerületi önkormányzati képviselő,468,1
172936669443469,Dunaújvárosi Hírlap - duol.hu,Dunaújvárosi Hírlap - duol.hu,467,1
106963942072063,Halász Noémi,Halász Noémi,462,1
222742844506641,Trianon Múzeum Várpalota,Trianon Múzeum Várpalota,457,1
1622332241319878,"Amve.hu -  A mi városunk, a mi Bajánk",A Mi Városunk Egyesület,438,1
191815250903223,"Kondoros - Hírek, képek és videók a múltból és a jelenből","Kondoros - Hírek, képek és videók a múltból és a jelenből",404,1
1065713933504228,Új Egyenlőség,Új Egyenlőség,402,1
437674733429219,Unger Tamás,Unger Tamás alpolgármester,387,1
118356801554598,EU Food & Farming,These ads ran without a disclaimer,387,1
116925790432558,Lehoczki Ádám,Lehoczki Ádám,386,1
344967909393503,Nagy Bálint,Fidesz,382,1
200602616651296,Nézőpont,Nézőpont,381,1
112384751102991,Levi's Event,These ads ran without a disclaimer,354,1
103949707619177,Opauszki Zoltán,Opauszki Zoltán,351,1
106745191902831,Bács-Kiskun 5 - DK,Bács-Kiskun 5 - DK,343,1
106194075482426,Hornung Ágnes,These ads ran without a disclaimer,341,1
105967164071611,Nagy Balázs Szemere és Ganztelep,Nagy Balázs Szemere és Ganztelep,330,1
107661928027512,Helpers Finance Hungary,Helpers Finance Kft.,321,1
134984140045777,Stummer János - Momentum,These ads ran without a disclaimer,273,1
106355595623933,Máltai Tanulmányok,Máltai Tanulmányok- A Magyar Máltai Szeretetszolgálat tudományos folyóirata,243,1
454358134657440,MKKP Győr,Magyar Kétfarkú Kutya Párt,243,3
1499582216806964,Kreitler-Sas Máté,Kreitler-Sas Máté,219,1
110562894555600,Újbudai Hírek,Újbudai Hírek,213,1
2317927025118188,Cserép János,Szeretgom.hu,108,1
103014382831668,Kodomo Paling Gacor,These ads ran without a disclaimer,102,1
103958195694263,Fazekas Csilla,Fazekas Csilla,≤100,1
113420468313163,Szabó Ákos,Szabó Ákos,≤100,1
109889921434462,ERÖV Víziközmű Zrt.,These ads ran without a disclaimer,≤100,1
109353154135430,E.N. Publishing,These ads ran without a disclaimer,≤100,1
103574552157896,Friot  Yacht,These ads ran without a disclaimer,≤100,1
101833031899786,Sziklai Attila - Momentum Mozgalom,Sziklai Attila - Momentum Mozgalom,≤100,1
317158175535179,BitLife,These ads ran without a disclaimer,≤100,1
130467394263248,Dyness,These ads ran without a disclaimer,≤100,1
106403067788374,Buzz World,These ads ran without a disclaimer,≤100,1
2302955050018469,PedagogicaMente,These ads ran without a disclaimer,≤100,1
189892208431158,That's Entertainment,These ads ran without a disclaimer,≤100,1
107534098205064,CaezArts,These ads ran without a disclaimer,≤100,1
455133101359253,Tax Consulting South Africa,These ads ran without a disclaimer,≤100,1
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100,1
