Page ID,Page name,Disclaimer,Amount spent (TWD),Number of ads in Library
238507146264909,國際特赦組織 台灣分會 Amnesty International Taiwan,國際特赦組織 台灣分會 Amnesty International Taiwan,31348,162
105556085524776,Twpca-台灣野良犬照護協會,Twpca-台灣野良犬照護協會,20980,3
693907914395620,良杯製所 Oolab,良杯製所 Oolab,16779,9
148475335184300,Greenpeace 綠色和平 (台灣網站),Greenpeace 綠色和平 (台灣網站),11269,37
101896272489490,調查員皮爾森,皮爾森數據Pearson Data,6277,15
106801464127093,目目非營利 MUVE NPO,目目非營利,6155,16
113021403762187,法律協會-債務協商 更生 清算 -全台服務,傢宇 吳,5778,2
248954465174600,TOYOTA Taiwan,TOYOTA Taiwan,5269,9
218662974825481,王惠美,王惠美,4720,2
177161918975981,基督教芥菜種會,基督教芥菜種會,3965,25
246517878713911,劉家昌,勇勳沈,3761,1
300320033502806,立法委員林為洲,為洲 林,3694,4
201785650801,亞洲大學(Asia University Taiwan),亞洲大學,3691,15
127628276929,天下雜誌,天下雜誌,3160,21
343347583411734,歡樂大東家,These ads ran without a disclaimer,3140,1
306276709452272,文化部,文化部,2777,4
109462390640602,企業勞動法務管理顧問-勞動契約、勞資爭議、勞務健檢、教育訓練、法律事務、法律風險控管,芸廷 林,2712,48
467933563234921,南門書局-網路圖書名店、也有實體店面，誠信可靠！,玉河 孫,2437,4
219315794887869,聯合報,聯合報股份有限公司,2432,16
124473380937123,勵馨基金會 The Garden of Hope Foundation,勵馨基金會 The Garden of Hope Foundation,2107,1
296199430542790,何志偉,志偉 何,2083,3
151776788178402,TechOrange 科技報橘,流線傳媒股份有限公司,2006,18
286487218798,遠見雜誌,遠見雜誌,1853,2
241284961029,udn.com 聯合新聞網,udn.com 聯合新聞網,1834,1
103419729244048,Satbakhi 膠原蛋白織造所,These ads ran without a disclaimer,1817,18
1537741526464370,桃園市議長邱奕勝,奕勝 邱,1734,5
171759036215066,創世紀不動產教育訓練中心,Micky  Wu,1473,37
189061482332,張嘉郡,嘉郡張,1339,4
199044740213961,為台灣而教 Teach For Taiwan - TFT,Teach For Taiwan 為台灣而教,1328,4
101355918337667,地天泰國際顧問有限公司,地天泰國際顧問有限公司,1320,4
