Page ID,Page name,Disclaimer,Amount spent (MXN),Number of ads in Library
209770450386,El Gobierno de Nuevo León,Gobierno del Estado de Nuevo León,210098,11
923633637651202,Morena Sí,Morena Sí,167517,148
245495562137150,Mitofsky,Roy Campos,99658,114
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,99116,218
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,57500,18
1520610478183053,Badabun,Badabun,51042,18
104502545545325,El Sol de América,El Sol de America,43474,58
113169235163633,Región 4T,REGION 4T,40072,224
104745382187531,The Times Mexico,The Times Mexico,34381,89
469246976533189,Santiago Creel,Santiago Creel,30497,11
159997884087725,Jorge Luis Preciado,Jorge Luis Preciado,21938,14
102265631123832,Gobierno de Puebla,Gobierno de Puebla,21568,15
56713285274,Greenpeace México,Greenpeace México,20548,80
449095701815347,Salvador Zamora,Salvador Zamora,19111,17
106093322546920,Continuidad con C,Continuidad con C,17883,21
105102889311748,Nación Guinda,Nación Guinda,17379,128
117396598040488,Morena al día,Morena al día,16990,87
105236155895899,Factor 4T,Factor 4T,16925,160
110607145423901,Proyecto Transformación 2024,Proyecto Transformación 2024,15899,19
115942954883881,México Rumbo 2024,México Rumbo 2024,15378,15
107356960929927,Las Noticias-Política,Noticias Política,15211,7
146709175702544,Gobierno de Quintana Roo,Gobierno de Quintana Roo,15102,22
897708376929726,México Opina,México elige,15059,60
116175691755266,Silvano Aureoles Conejo,Silvano Aureoles Conejo,13486,7
116039188209698,Presidenta 2024 Mx,Presidenta 2024 Mx,13348,13
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,13222,253
105097171575007,La LOCAL Mx,La LOCAL Mx,11709,6
110450098729831,Noticias Cuatro T Norte,Noticias Cuatro T,11635,8
162949857103721,Gobierno Colima,Gobierno Colima,11554,55
112737811873761,Mujeres de Guinda,Mujeres de Guinda,11499,95
108687728744220,Caribe Noticias,Caribe Noticias,10694,4
115452255131465,Alejandro Moreno Cárdenas,Alejandro Moreno Cárdenas,10239,4
103769542576820,Quintanarroense Hoy,Quintanarroense Hoy,9549,5
277139103951,Dante Delgado,Movimiento Ciudadano,9443,7
2091732304477564,Senadores Ciudadanos,Grupo Parlamentario de Movimiento Ciudadano en el Senado de la República,9251,6
103316939419690,José María Tapia,Chema Tapia,9113,15
109092718607958,Carlos Escobar,Carlos Escobar,9079,8
1613868898897076,Waldo Fernández González,Waldo Fernández González,9008,40
264773293005,Marko Cortés,Marko Cortés,8918,4
109014064745197,Juventudesgto,Juventudesgto,8848,17
108801305563598,Noticias 4T,Noticias Cuatro T,8644,8
102084795217656,Cuatro T,Cuatro T Noticias,8499,3
180533315991,Guanajuato Gobierno del Estado,Gobierno del Estado de Guanajuato,8368,9
116422098112118,El Trópico,El Trópico,8313,69
264773293005,Marko Cortés,Partido Acción Nacional,8064,5
106159885479677,Las Noticias México,Las Noticias México,7926,6
1621607258157280,Noticias - Sur de México,Noticias Sur,7783,4
504375926270136,Noticiero Libre Chiapas,noticierolibrechiapas.com.mx,7691,3
242334769225146,Sergio Salomón Céspedes Peregrina,Sergio Salomón Céspedes Peregrina,7140,6
104215445268495,Pollito cabron,Pollito cabron,7020,14
254852601222832,Cemex México,CEMEX México,6696,29
837607596288104,Eliseo Fernández Montufar,Community Manager,6633,8
652818185335893,Notidiario Tuxtla,notidiariotuxtla.com,6468,3
123856230700096,Toyota Motor México,TOYOTA MOTOR DE MEXICO,6410,2
263192040447826,Agua y Drenaje de Monterrey,"Servicios de Agua y Drenaje de Monterrey, I.P.D.",6258,2
109634395756375,Save the Children México,Save the Children México,6256,15
450197489139926,Jalisco Noticias,Sistema Jalisciense de Radio y Televisión,6114,54
493453457351145,Coparmex Nacional,Coparmex Nacional,6066,113
279469625434543,Paco Cienfuegos,Paco Cienfuegos,5997,39
107446645712676,Liberador News,Liberador News,5936,3
112436570506048,El Fuerte Campeche,EL FUERTE CAMPECHE,5890,1
102356589506525,Sabritas Mexico,These ads ran without a disclaimer,5860,1
103906371542618,El Fino Noticias,El Fino Noticias,5799,8
219668194797769,Encuestas en México,Encuestas en México,5745,2
326761468265085,Miralo Vos Noticias,miralovosnoticias.com,5587,1
136017836425540,Gobierno del Estado de Sonora,Gobierno del Estado de Sonora,5359,14
103179794794580,Tuxtla Habla,tuxtlahabla.com,5288,3
360811057341855,PAN Nuevo León,PAN Nuevo León,5153,1
1415863341806268,DMC - Music Center,CENTRO DE ENCUENTRO ARTÍSTICO DMC A.C.,5144,27
2358541921044793,El Diario - Norte,El Diario - Norte,5102,5
900777433370449,Luis Cházaro,Luis E. Cházaro,5098,10
465531963489973,Verónica Delgadillo,Verónica Delgadillo,5094,5
112008641550389,Cartones de México,Cartones de México,5047,2
105030349240961,Ella Waltz,These ads ran without a disclaimer,4826,1
101267031439463,Voz de las Empresas,Consejo de la Comunicación,4594,9
120544204635995,Gobierno de Baja California,Gobierno de Baja California,4579,5
1044005875633479,Manuel Guerra Cavazos,Manuel Guerra Cavazos,4550,10
100366512516352,Víctor Mercado,Víctor Mercado,4519,49
107003701683545,Migra Noticias,Migra Noticias,4461,62
842599102419449,Gobierno del Estado de Campeche,Gobierno del Estado de Campeche,4438,9
139767742461,Manuel Velasco Coello,Manuel Velasco Coello,4282,4
102551913153712,Ricardo Monreal A.,Ricardo Monreal A.,4128,4
186902431388373,Homero Niño de Rivera,Homero Niño de Rivera,4124,4
722949317785857,Chimex,These ads ran without a disclaimer,4075,2
113204251796086,Visión México Noticias,Visión México Noticias,4039,10
100288235956814,Encuestas Valor,Encuestas Valor,3970,20
107007355293954,Publinoticias,Publinoticias,3903,2
118242649792200,Noti Zoque,notizoque.com,3891,3
101467245317777,Resistencia Obradorista,Resistencia Obradorista,3803,1
924215500923867,Lucy Meza,Lucy Meza,3684,12
100867376619769,Xóchitl Gálvez Ruiz,Xóchitl Gálvez Ruiz,3675,15
114329291495179,SUMA Construyendo Sociedad,SUMA Construyendo Sociedad,3663,1
259294300089,Gobierno de Zapopan,Gobierno de Zapopan,3649,6
350920255340786,Hablemos bien de México,Hablemos bien de México,3549,13
101824639600985,Noticias Cuatro T Sur,Noticias Cuatro T,3493,6
114608845267298,Ciudad Juárez,Municipio de Juárez,3455,29
111094778258609,Chema Martínez,Chema Martínez,3447,7
102724752608138,Mexiquenses Unidos con Adán,Mexiquenses Unidos con Adán,3409,4
105787218926256,Resistencia Obradorista - Lucha y Patria,Resistencia Obradorista - Lucha y Patria,3317,1
106424302286459,Para el Centro es ella,Para el Centro es ella,3299,6
427137767353498,Clemente Castañeda,Clemente Castañeda H,3228,5
133478060111915,Cemex Impacto Social,CEMEX México,3212,17
119697281113952,Diario Central,Diario Central,3185,8
387796290649,GNP Seguros,GNP Seguros,3102,7
163411220385285,PAN Guanajuato,PAN Guanajuato,3099,5
122923777452275,PolyMetrics,PolyMetrics,3067,8
109030278835032,Venta Directa,Venta Directa,3061,1
101115129462568,A que no sabías,A Que No Sabías SDRL,3057,7
48966795116,Amnistía Internacional México,Amnistía Internacional México,3057,24
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,3004,34
312685741710,H. Ayuntamiento de Puebla,Servicios Profesionales Casimlo,2958,15
105236341926666,Meridiano News,El Meridiano News,2901,7
104658292657604,Rumor Veraz,Rumor Veraz,2843,4
119850181097405,Tu Capital News,Tu Capital News,2832,6
101442102956651,Lucy Va,Lucy Va,2823,9
161020766408,Gobierno del Estado de Querétaro,Gobierno del Estado de Querétaro,2821,11
289568107808375,UVEG Universidad Virtual del Estado de Guanajuato,Ads Project Media,2785,7
381985873573,Partido de la Revolución Democrática PRD,Partido de la Revolución Democrática,2739,37
133059550071850,Gobierno de Guadalajara,Gobierno de Guadalajara,2718,44
104680124489636,Demoscopia Digital,Demoscopia Digital,2643,12
106730362488445,Corazón Morenista,Corazon Morenista,2546,8
380359428810682,Mexicanos Traidores,Mexicanos Traidores,2543,1
2254153318173594,Informate Campeche,Informa campeche,2493,2
102219139246608,MarceLovers,Mundo Millenial,2486,33
100434159030166,La Polis Mexicana,La Polis Mexicana,2437,2
105330142544071,Amigos de Adán Augusto,Los Amigos de Adan Augusto,2392,11
