Page ID,Page name,Disclaimer,Amount spent (PLN),Number of ads in Library
176114889652,Kancelaria Premiera,Kancelaria Premiera,29895,20
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,7245,61
106204692244510,Jigsaw Polska,Jigsaw,6568,2
380485532115847,Ministerstwo Rodziny i Polityki Społecznej,Ministerstwo Rodziny i Polityki Społecznej,3663,2
178362315106,European Parliament,European Parliament,2401,15
57544755889,Amnesty International Polska,Amnesty International Polska,2102,25
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,1232,16
95661128574,Radio ESKA,Radio ESKA,1039,4
252707301407911,Ministerstwo Rolnictwa i Rozwoju Wsi,Ministerstwo Rolnictwa i Rozwoju Wsi,942,8
228168274881,wysokieobcasy,wysokieobcasy,935,10
391098174296294,Super Express,se.pl,888,10
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,776,23
142614625077,WWF Polska,WWF Polska,656,7
513969188677442,Compassion Polska,Compassion Polska,581,18
106645538927529,Da się.,Fundacja Archipelag Inicjatyw,570,18
376660699164364,Rafał Komarewicz - Przewodniczący Rady Miasta Krakowa,Rafał Paweł Komarewicz,541,5
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,488,12
175966550952,Chrońmy Klimat,Fundacja Instytut na rzecz Ekorozwoju,464,13
273827962690526,Otwarte Klatki,Otwarte Klatki,457,8
102466034698538,Ośrodek Monitorowania Chrystianofobii Fidei Defensor,Biuro Fidei Defensor,423,4
388396651745077,Jestem z Pruszkowa,Konstanty Chodkowski,390,1
469702339755768,Paweł Tanajno Polska Liberalna,Iam4u.pl,379,87
102931488739,Platforma Obywatelska,Platforma Obywatelska,378,2
305950706802,Uniwersytet SWPS,Uniwersytet SWPS,356,2
203627442993022,Portal Oświatowy,Wiedza i Praktyka,342,5
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,326,6
1516985451954279,Doradca Podatkowy Marta Niziołek,Marta Justyna Niziołek,319,1
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,313,11
129996417011607,Marcin OCIEPA,Marcin OCIEPA,307,1
104442609633150,Lubuskie,Lubuskie,299,1
50063176484,TVN24,TVN,295,16
1381575975475340,EduAkcja - szkolenia dla nauczycieli,EduAkcja sp. z o.o.,289,14
355335447987852,"Katarzyna Stachowicz - samorządowiec, działaczka społeczna",Katarzyna Karolina Stachowicz,286,2
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,271,5
662892093824152,Fundacja Małych Stópek,Fundacja Małych Stópek,252,3
339855706171439,Dobra Fabryka,Dobra Fabryka,252,19
311278685609822,Fundacja Centaurus,Fundacja Centaurus,239,5
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,225,6
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,224,39
67202672014,Fairtrade Polska,Fundacja „Koalicja Sprawiedliwego Handlu” Fairtrade Polska,224,22
654912251187357,Grupa PGE,Grupa PGE,223,1
1683534065241470,OKO.press,OKO.press,218,4
395533923834784,PSL Mazowsze,Zarząd Wojewódzki Polskiego Stronnictwa Ludowego Województwa Mazowieckiego,215,11
100120136068412,Reo.pl - platforma handlu energią z OZE,Reo.pl Sp. z o.o.,211,42
74863922834,Krytyka Polityczna,Krytyka Polityczna,197,6
157255317751718,Kancelaria Mentzen,Kancelaria Mentzen,191,16
160020290716774,Miejska Wola,Urząd Dzielnicy Wola,184,3
250926873365,Komisja Europejska w Polsce,These ads ran without a disclaimer,183,1
134626909042,Stowarzyszenie Inwestorów Indywidualnych,Stowarzyszenie Inwestorów Indywidualnych,181,12
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,180,11
109218848183780,Marek Woźniak,UMWW,178,6
69153026654,Jerzy Buzek,Jerzy Buzek,165,3
100302862419697,"Wielkopolska, tej",UMWW,164,2
111762720487338,Laboratorium Wolności Religijnej,Fundacja Pro Futuro,161,1
1227194230675141,Pratia,Pratia SA,158,5
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,150,8
140982409255721,Miłość nie wyklucza,Miłość nie wyklucza,147,3
108567461681538,"Polska Katolicka, nie Laicka",Fundacja Instytut Edukacji Społecznej i Religijnej im. Ks. Piotra Skargi,146,2
177473808919,Polskie Stronnictwo Ludowe,Polskie Stronnictwo Ludowe,145,5
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,143,8
868599633152789,Koncept - magazyn akademicki,Fundacja Inicjatyw Młodzieżowych,142,6
261362784032720,Sambudrol.pl - Ekspert w dziedzinie ogrzewania i paliw stałych,SAM-BUD-ROL Sp. z o.o. Sp.K.,140,7
1486073791690826,Arkadiusz Marchewka,Poseł na Sejm RP Arkadiusz Marchewka,125,3
658695000844495,Adam Andruszkiewicz,Adam Andruszkiewicz,121,2
170854966281100,Wspólnota Burego Misia,Fundacja Wspólnoty Burego Misia im. Bogdana Jańskiego,120,2
173086948664,Infor.pl,Infor.pl,113,6
572379039576297,Marcin Kulasek,Marcin Kulasek,113,1
101565245066684,Instytut Prawa Społecznego,Instytut Prawa Społecznego,111,1
107750507339408,Bart Staszewski,These ads ran without a disclaimer,111,1
113997426631157,Szczepienia przeciw grypie,Solski Communications,108,1
104921858016507,Dzień Dobry Podatki,Michał Wilk,105,5
1826303394316871,Piotr Skarga - Kaznodzieja Narodu,Piotr Skarga - Kaznodzieja Narodu,104,3
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100,1
101675557899435,Wiadomości Szczecin,Gmina Miasto Szczecin,≤100,1
1967695263556184,Sylwia Spurek,The Grens/EFA in the European Parliament,≤100,1
81885462442,Histmag.org,Histmag.org,≤100,16
288949918697908,Łódzkie.pl,Województwo Łódzkie,≤100,2
635518486577240,Fundacja Ładowarka,Dominik Cieślikiewicz,≤100,3
505864632777215,Tygodnik Lisickiego,Orle Pióro sp. z o.o.,≤100,3
108494929216934,Marcin Kierwiński,Marcin Kierwiński,≤100,2
105071188886373,SOS Rozwód,Fundacja Instytut Wiedzy o Rodzinie i Społeczeństwie ze środków Pełnomocnika Rządu ds. Demograficznych,≤100,1
405824882955092,Mazowieckie,Urząd Marszałkowski Województwa Mazowieckiego w Warszawie,≤100,6
213282372051731,Wolontariatgdansk,Regionalne Centrum Wolontariatu w Gdańsku,≤100,6
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,≤100,5
846709822378387,Szymon Bujalski - dziennikarz dla klimatu,These ads ran without a disclaimer,≤100,1
254379977995284,OutletPark,These ads ran without a disclaimer,≤100,4
102577288350341,Super Biznes,se.pl,≤100,5
385532321805330,Pomorskie,Pomorskie,≤100,1
628379797259003,Bronisław Foltyn,Bronisław Edward Foltyn,≤100,1
1725148494424834,Urząd Marszałkowski Województwa Wielkopolskiego,Urząd Marszałkowski Województwa Wielkopolskiego,≤100,1
312204349288060,Mariusz Gosek,Mariusz Gosek,≤100,1
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100,5
101093318696109,Polski Alarm Smogowy,Polski Alarm Smogowy,≤100,2
157186140963158,Green Parrot,Evergreen_Group sp. z o.o. sp.k.,≤100,5
342701305934903,Małgorzata Chmiel - poseł na Sejm RP,Małgorzata Chmiel,≤100,1
199877710116314,Patryk Jaki,GRUPA EKR - Patryk Jaki MEP,≤100,2
199877710116314,Patryk Jaki,Patryk Jaki,≤100,1
160341610647590,Łukasz Gibała,Kraków dla Mieszkańców,≤100,2
141990312513970,Paweł Kowal,Paweł Kowal,≤100,7
141049865933925,Katolicka Agencja Informacyjna / KAI,Katolicka Agencja Informacyjna,≤100,1
151335091681888,Studium Europy Wschodniej UW,Adam Błonowski,≤100,5
127619873953536,Stefczyk.info,Stefczyk.info,≤100,1
342536459089859,Beata Kempa,Grupa EKR - Beata Kempa MEP,≤100,2
330644215221,Bankier.pl,Bankier.pl,≤100,6
328190797653238,Fundacja Alberta Schweitzera,Fundacja Alberta Schweitzera,≤100,1
100130102800597,Kino CAMERIMAGE,These ads ran without a disclaimer,≤100,2
153679474688551,Wydawnictwo Fronda,Wydawnictwo Fronda,≤100,4
103291891743854,Super Express Sport,Super Express,≤100,2
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,≤100,13
111778487054045,TOGETAIR,Kamil Magot,≤100,1
105334619050045,Matka czy wiedźma?,Michał Junkiert,≤100,2
160181130796814,Fundacja ADRA Polska - ADRA Poland,Fundacja ADRA Polska,≤100,2
170894632966683,Warszawski Instytut Bankowości,Sektorowa Rada ds. Kompetencji Sektora Finansowego,≤100,3
383296170843,Puls Biznesu,Puls Biznesu,≤100,3
377734895631299,Polsko-Ukraińska Izba Gospodarcza,Polsko-Ukraińska Izba Gospodarcza,≤100,1
1495088660777971,Legal Geek,Legal Geek sp. z o.o.,≤100,7
2320275388297228,Marcin Romanowski,Marcin Romanowski,≤100,1
999568213449974,"Niezależni PV - Fotowoltaika dla domu, firmy i rolnictwa",Łukasz Zbigniew Czerwiński,≤100,11
229982507021398,Fundacja im. Arkadiusza Rybickiego,Medium: agencja reklamowa,≤100,2
583823491630995,Piotr Cieplucha,Piotr Paweł Cieplucha,≤100,1
163064650412661,Teatr Powszechny w Łodzi,Teatr Powszechny w Łodzi,≤100,2
255100403945,Polityka,Polityka,≤100,1
814991668621838,Norbert Kaczmarczyk,Norbert Kaczmarczyk,≤100,1
118055394941878,ABB,Performance Media P.S.A,≤100,2
559044050798883,Ochota - dzielnica m.st. Warszawy,Urząd m.st. Warszawy,≤100,5
447190942074880,Polskie Stowarzyszenie Obrońców Życia Człowieka,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100,1
362731483842344,Agro Trust - Skup i 𝐖𝐢𝐚𝐝𝐨𝐦𝐨ś𝐜𝐢 𝐙𝐛𝐨ż𝐨𝐰𝐞,Marcin Robert Witzling,≤100,1
174126912673062,Młodzi pro-life,Polskie Stowarzyszenie Obrońców Życia Człowieka,≤100,1
1425264934431305,Polski Instytut Księgowości,Polski Instytut Księgowości,≤100,6
323540101461265,Fundacja Neuron+,Fundacja Neuron+,≤100,9
352969621437965,Magna Polonia,Fundacja Magna Polonia,≤100,2
230754547069436,Michał Woś,Michał Woś Poseł na Sejm RP,≤100,1
530684193733422,Marcin Skonieczka,Marcin Skonieczka,≤100,1
621959344553367,DNA Rynków - merytorycznie o giełdach i gospodarkach,DNA Rynków,≤100,2
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),≤100,2
129626970836,inFakt,inFakt,≤100,8
254609585192595,"Prof. Marek GZIK, przewodniczący Sejmiku Województwa Śląskiego",Marek Gzik,≤100,1
