Location name,Amount spent (EUR)
Carlow,≤100
Cavan,≤100
County Clare,≤100
County Cork,450
County Laois,≤100
County Leitrim,≤100
County Longford,≤100
County Louth,132
County Mayo,101
County Meath,150
County Monaghan,≤100
County Offaly,≤100
County Tipperary,133
County Westmeath,≤100
Donegal,141
Dublin,1988
Galway,214
Kerry,138
Kildare,188
Kilkenny,≤100
Limerick,172
Roscommon,≤100
Sligo,≤100
Unknown,≤100
Waterford,107
Wexford,140
Wicklow,126
