Location name,Amount spent (EUR)
Aruba,≤100
"Bonaire, Sint Eustatius and Saba",≤100
Curaçao,≤100
Drenthe,1114
Flevoland,1041
Friesland,1488
Gelderland,4648
Groningen,1375
Limburg,2590
Noord-Holland,7481
North Brabant,5510
Overijssel,2597
Sint Maarten,≤100
Unknown,≤100
Utrecht,2945
Zeeland,840
Zuid-Holland,9096
