Location name,Amount spent (EUR)
Carlow,≤100
Cavan,≤100
County Clare,104
County Cork,392
County Laois,≤100
County Leitrim,≤100
County Longford,≤100
County Louth,130
County Mayo,≤100
County Meath,143
County Monaghan,≤100
County Offaly,≤100
County Tipperary,159
County Westmeath,118
Donegal,143
Dublin,1419
Galway,238
Kerry,129
Kildare,168
Kilkenny,≤100
Limerick,166
Roscommon,≤100
Sligo,≤100
Unknown,≤100
Waterford,110
Wexford,144
Wicklow,127
