Location name,Amount spent (EUR)
Alytus County,≤100
Kaunas County,218
Klaipėda County,107
Marijampolė County,≤100
Panevėžys County,≤100
Tauragė County,≤100
Telšiai County,≤100
Unknown,≤100
Utena County,114
Vilnius County,414
Šiauliai County,≤100
