Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,10714564,148
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,7530126,10
101975326162624,Gaspol A1 GAaosip POLitik A1,Aditia Ramdani,5776927,16
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,5459621,17
114780578173621,Lubang Politik,Aditia Ramdani,3570058,10
23383061178,Prabowo Subianto,indonesia Adil makmur,2893148,3
105395699123690,Lensa Politik,Aditia Ramdani,2127555,6
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,1604954,13
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,1383116,15
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,1036929,1
197545083607941,Harian Kompas,Harian Kompas,833763,29
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,450921,14
444318475704011,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,379448,18
813887722072071,Yayasan Pundi Amal Bakti Ummat,Yayasan Pundi Amal Bakti Ummat,326568,37
112376825007045,Dewi Juliani 2024,Dewi Juliani 2024,292107,12
107314345341621,Zakiyuddin Harahap,Zakiyuddin harahap,271620,11
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,228172,22
106499898747570,Lampung Dukung Ganjar,Ganjar Nusantara Indonesia,213709,2
642603442612516,Muktar Efendi Harahap,Muktar efendi harahap,212993,8
1854187061497992,Jogja Dukung Ganjar,Ganjar Nusantara Indonesia,205719,2
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,203501,1
1690573611256871,Pemerintah Kota Manado,Bryan Sumilat,202660,2
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,193737,13
104561835911661,Azizah Store,These ads ran without a disclaimer,152604,1
120493494629294,Pikiran Rakyat,"Aditya Riantiko Akbar, ST",143113,1
111705291366075,Sobat Erick Thohir,Antonius Maghu Ate,137011,8
111805655036485,Humas DPRD Pati,Aditya Rachmat Pamungkas,133697,3
1419236281714929,Andrei Angouw,Bryan Sumilat,132216,4
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,124418,12
1160674184085116,"I G N Kesuma Kelakan,ST.,M.Si",Ign Kesuma Kelakan,118924,2
110647898605431,Info Solo Raya,Bayu Wicaksono,114203,1
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,107568,2
100776135899424,Dr. H. Syamsurizal SE MM,Dr. H. Syamsurizal SE MM,106613,2
106681168697547,Rumah kita sulsel,Ganjar Nusantara Indonesia,105158,1
105984728799517,Sulsel Dukung Ganjar,Ganjar Nusantara Indonesia,105060,1
101552865962561,GP Oku Raya,Ganjar Nusantara Indonesia,104958,1
104317482149268,DPRD Provinsi Jawa Timur,Dinni Anggraeni,104593,5
107611851968705,Sumsel Dukung Ganjar,Ganjar Nusantara Indonesia,103012,1
102712985995817,Sobat Airlangga Hartarto,These ads ran without a disclaimer,102662,4
342449962923657,Berita Ganjar Pranowo,Septian Raharjo,100289,2
110557411447100,GoTube,These ads ran without a disclaimer,100261,1
110547131467051,Ikfina Fahmawati,Diovanka Darmawan,99913,2
105818752347206,Teman Airlangga Hartarto,These ads ran without a disclaimer,99502,4
104427162506872,Fakta Anies,Fakta Anies,99333,1
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,93899,10
101601538648991,Gerindra Lampung Official,"Asroni Paslah, S.Pd",93186,1
104563194242253,Enjoy Jateng,Bayu Wicaksono,88265,11
338740510222539,"Rohmat Marzuki, S.Hut - Sarjana Kehutanan Mbangun Deso",Rohmat Marzuki,87698,4
68793499001,UNICEF,These ads ran without a disclaimer,85763,2
127232094369851,Sayed Abubakar A. Assegaf - Fanspage,Sayed Abu Bakar Abdullah,80045,10
