Page ID,Page name,Disclaimer,Amount spent (PKR),Number of ads in Library
101269169346393,Barrister Abdullah Mumtaz Kahloon,Barrister Abdullah Mumtaz Kahloon,943,1
103720225643302,Chaudhry ijaz Ahmad Ranian,Chaudhry ijaz Ahmad Ranian,926,3
103910032641380,Muhammad Aslam Khan,Syed Abbas Hasnain,881,3
1723513924558492,Mian Farhad Ali,Mian Farhad Ali,844,4
105601235613570,Chaudhary Faisal Ali Bhulla -PTI UK,Chaudhary Faisal Ali Bhulla -PTI UK,823,4
100717965337867,Commonwealth Union,These ads ran without a disclaimer,784,1
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,782,1
104059172437961,چوہدری آصف بھنڈر,Ahtsham Haider Virk,744,1
196186547486631,Mahr Mohsin Raza,Mahr Mohsin Raza,733,4
100298359657460,Agha Naveed Hashim Rizvi,Shaukat Ali Malik,714,2
97429917898,ProPakistani,ProPakistani,681,2
195176914656595,Saif Ali Khan PP-40,Saif Ali Khan,640,1
107651611101482,PTI - Gulberg Town - District Central,PTI - Gulberg Town - District Central,571,2
1814850698741724,Senator Mohsin Aziz,Senator Mohsin Aziz,533,1
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,525,1
112336638126239,Mirza Hassan Baig Official,Umar Hamdani,524,1
105401362444586,America First News,These ads ran without a disclaimer,523,1
323472581433101,Dr Malik Tauqeer Babar,Ahsan mujtaba,506,1
109812220412504,Musa Habib Raja,Musa Habib Raja,505,1
677173575779097,Muhammad Hanif Pitafi PP289,Muhammad Hanif Pitafi PP289,496,1
1706863532970589,Nasir Hashmi,Osama Rehman Butt,487,1
102564242679730,Waheed Ahmad Khan Official,Akhter Hussain,395,1
113614418310351,ایس ایم رانجھا این اے 80,Imtiaz Ahmad,384,1
389438921109161,Touseef Abbasi,Touseef Abbasi,369,6
340294053218511,Aqib Tabeeb Abbasi,These ads ran without a disclaimer,356,2
105567759080768,Hassan Khan Niazi,These ads ran without a disclaimer,345,1
467252070142548,Ch Mustansar Ali Gondal,Ch Mustansar Ali Gondal,322,2
482423005156668,VoiceOfHazara.com,Voice Of Hazara,313,1
101737024836683,Anjuman-E-Tajran انجمن تاجران,Mujahid Maqsood Butt,298,1
189862017869223,Rai Allah Nawaz PP 101,Rai Allah Nawaz pp 101,296,3
167878593236712,UNICEF en español,These ads ran without a disclaimer,288,2
356097774970187,Ch Shahid Munir Azhar,Ch Shahid Munir Azhar,264,1
1663305917241505,Khalil Ahmad Bajwa,Khalil Ahmad Bajwa,203,1
1221551921269506,Mahar Sajjad Cheena,Mahar Sajjad Cheena,196,1
245652245513294,ان گنے لفظوں کی کہانیاں,These ads ran without a disclaimer,149,1
104699294839888,Pakistan Tribune,Pakistan Tribune,132,1
102690905990373,Mian Zeeshan Rafique PMLN,Zeeshan Rafique,131,1
102217329372052,Syed Nida Muhammad Agha,These ads ran without a disclaimer,117,1
100354658911493,ammar_aziz1,These ads ran without a disclaimer,107,1
110732475284468,Ehsas program.com,These ads ran without a disclaimer,≤100,1
103952325426302,KBC head office,These ads ran without a disclaimer,≤100,1
108141025334134,Realtors Updates,These ads ran without a disclaimer,≤100,1
111569454939163,The Hindi Fact,These ads ran without a disclaimer,≤100,1
107422045468245,haberchristopher__,These ads ran without a disclaimer,≤100,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
112220134851421,Under the Sisterhood,These ads ran without a disclaimer,≤100,1
493521970720604,Civil Aviation Authority of Singapore,These ads ran without a disclaimer,≤100,1
100989286088085,Door To Door Travel - CA,These ads ran without a disclaimer,≤100,1
427747764026807,ShanghaiEye,These ads ran without a disclaimer,≤100,1
98876727842,Cummins Inc,These ads ran without a disclaimer,≤100,2
725505594135727,Adventure Escape,These ads ran without a disclaimer,≤100,1
104830499126288,Mania Traver 1,These ads ran without a disclaimer,≤100,2
96222644025,Sacramento Kings,These ads ran without a disclaimer,≤100,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,≤100,1
124252504303223,UNICEF (FR),These ads ran without a disclaimer,≤100,1
102497746096944,WiN FUND,These ads ran without a disclaimer,≤100,1
108711808828566,PMLN UK,These ads ran without a disclaimer,≤100,2
