Page ID,Page name,Disclaimer,Amount spent (GBP),Number of ads in Library
9250349228,Greenpeace UK,Greenpeace UK,3689,19
7214031395,Oxfam Great Britain,Oxfam Great Britain,3652,70
102639461303190,Fair Pay For All,Fair Pay For All,3561,99
311627208673,WWF UK,WWF UK,3038,52
321116781287149,e.on,E.ON UK,2848,14
35671512696,World Animal Protection UK,World Animal Protection UK,2143,99
158077247591710,Refuge,Refuge,1990,135
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1650,23
10677003998,Shelter,Shelter,1476,258
7043497714,Christian Aid,Christian Aid,1411,54
7715002593,UNICEF UK,Unicef UK,1389,17
186622728032,RSPB,RSPB,1350,102
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,1227,27
13047522725,Crimestoppers,Crimestoppers,1225,73
407834355957354,NatWest Business,NatWest Group plc,1163,24
799576543492660,The Week Junior,The Week Junior,1085,65
121936349543,World Vision UK,World Vision UK,1053,55
117476785190,Save the Children UK,Save the Children UK,913,52
97708339756,Action for Children,Action for Children,901,24
7527864602,WaterAid UK,WaterAid UK,839,45
1634484040190637,VERSUS,VERSUS,810,4
103662352102391,Family Debt Help,Family Debt Help,744,7
101958682650112,ESG UK,Energy Saving Grants,717,70
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),677,14
220543443746,International Rescue Committee - UK,International Rescue Committee UK,607,28
208573062515662,Freedom from Torture,Freedom from Torture,591,13
45986010500,Barnardo's,Barnardo's,556,21
177855115588808,The Week UK,The Week UK,538,41
59367068326,The Ramblers,The Ramblers,505,8
6707857033,Global Justice Now,Global Justice Now,501,6
123027101047606,Pancreatic Cancer UK,Pancreatic Cancer UK,497,14
167898406587045,Holiday Extras,Holiday Extras,489,5
104768005247443,Say No To WHO,Say no to WHO,480,8
212038972186253,Transport for London,Transport for London,465,4
6233536938,War Child UK,War Child UK,450,3
175338329150218,Help For Heroes,Help for Heroes,438,55
353224381469808,ifaw,IFAW,436,33
139695000173,Good Energy UK,Good Energy,433,173
105481742231078,"Beauty, Health and Useful Tips",These ads ran without a disclaimer,425,1
40409120801,Refugee Council,Refugee Council,384,18
145720895488822,Back Up,Back-Up Trust,379,15
195754307110390,Right To Life UK,Right To Life UK,361,24
249209468838241,Good Law Project,Good Law Project,355,80
274651352565844,Oltco Ltd,Oltco Ltd,323,141
109602554296513,Your Funded Energy Solution,Your Funded Energy Solution,301,30
18044497940,Plan International UK,Plan International UK,298,8
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,283,28
529056943947948,Home Office,Home Office,281,4
358706239805,Scope,Scope,257,8
220513170893,Ripple Effect,Send a Cow,249,10
135456716565905,Guardian Jobs,Guardian Jobs,243,25
47612991154,Dignity in Dying,Dignity in Dying,241,21
246872175166,Action Against Hunger UK,Action Against Hunger UK,241,72
127031794038958,Blue Marine Foundation,Blue Marine Foundation,236,86
116183696884118,Mothers In Debt,Mums In Debt.,225,2
802671466445707,Product Earth,Product Earth,223,13
2047806148766050,Animal Equality UK,Animal Equality UK,222,8
97116898596,Sightsavers,Sightsavers,218,27
116625838402686,FareShare,FareShare,216,49
1660600037490738,Guardian Labs,Guardian Labs,213,14
113381307050565,Wild Justice,Wild Justice,210,1
131712588824,Tony Blair Institute for Global Change,Tony Blair Institute for Global Change,209,4
