Page ID,Page name,Disclaimer,Amount spent (NGN),Number of ads in Library
105256562063637,Beta Naija Group,Beta Naija,30655,1
753031955030992,Atiku-Okowa.com,One Nigeria Movement,25376,7
654180731859809,T-Police,T-Police,9848,3
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,6889,1
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,5980,3
1598205703573433,Senator Uba Sani,Uba Sani Media,5544,5
109466785028287,Prince Dr Emeka Eze,Michael Obiekwe,5338,4
105778879039427,Value Driven Leadership,Value Driven Leadership,3697,2
1924396441113309,Onogwu Muhammed,Martins Onuorah,3519,1
106955635517175,Petroleum Industry Act and You,The Nigerian Upstream Petroleum Regulator Commission,3314,3
100184822405750,Saliu Mustapha,Saliu Mustapha,3270,1
102869596002305,Office Of The Citizen Nigeria,Fix Politics,3159,2
107676437643727,Inuwa Media Vanguard,Inuwa Media Vanguard,2995,3
102452759210207,Foreign Investment Network,Foreign Investment Network,2995,1
104238252286926,Nwankwo Promise Chibuzo,Mboo Augustine Uchenna,2666,5
112268064929703,Mailantarki Campaign Organisation 2023,Mailantarki Campaign Organisation 2023,2561,5
103018869332378,BantuPage,Ikechukwu Orji,2443,2
248584495820796,Ibe Okwara for House of Representatives - Arochukwu/Ohafia Constituency,Ibe Okwara Support Group,1941,4
100202924924063,Page 36,Page 36,1899,9
104663752433213,GSM 2.0,Seyi Makinde Campaign Organisation,1714,2
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,1629,3
102169824695398,Rero TV,Oghenebrorhie Okotie,1500,3
1746241522274014,Hajiya Maryam Mairo Aminu Waziri Tambuwal Online Forum,Amiru Adamu,1468,4
117743160054780,RiversofHope,RiversofHope,1435,2
102225129139532,Dr. Okuji Oreh,Dr. Okuji Oreh,1350,1
120346118099706,BrandPower,BrandPower,1335,2
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,1321,1
215863191948778,Frank Nweke Jr,Frank Nweke Ii,1262,2
316575672459262,Hon.Dr Ekene Augustine Aghasiefo,Hon.Dr Ekene Augustine Aghasiefo,1204,2
109225188534168,Northwest-Northeast Concern Youth Movement for Tinubu/Kashim 2023.,Mubarak Hamza Adam,1197,2
424543527939583,Chief Amobi Ogah,Chief Amobi Ogah,1098,1
241499009731835,Ifeanyichukwu Ibezi,Ifeanyichukwu Ibezi,1066,1
110151371700778,Bishop Dr. Sunday Ndukwo Onuoha,Bishop Dr. Sunday Ndukwo Onuoha,1034,1
1600094170320323,Enormous FACTS,Enormous FACTS Magazine by MediaMall,990,1
103830540990930,Hon. Adedeji Stanley Olajide - ODIDI OMO,Odidiomo Constituency Office,959,2
1566640256767644,AM Corporate Solutions Limited,Shuaibu Aliyu,658,1
241652942562933,Yomi Idowu,Adfol Global Enterprise,605,1
194110890622942,Leadership News,Leadership News,596,1
1689132724682504,MMAWT legacy initiative,Amiru Adamu,583,2
102072846021681,ABC Constituency Grassroot Volunteers for Andrew Thomas,ABC Constituency Grassroot Volunteers for Andrew Thomas,490,1
100903795991981,"Hon. Zakari Alhaji Alfa; CNA, PgD.",zakarialfa,485,1
101023076204247,Nelson Nwatu's Blog,Nelson Obinna Nwatu,447,1
104379725771100,Bayodele 2023 Obi/Datti Oluyole Forum,Ameedat Delilah Bidmus,445,2
102093685620627,Best Diplomats,These ads ran without a disclaimer,445,1
100648286200482,Barr. Okey Ezea Media Office,Michael Nnamdi Okenwa,445,1
104523875680736,NanaOfuji - YPP,NanaOfuji Campaign Organization,445,1
106272615221308,Hon. Tersoo Vagih,Hon. Tersoo Vagih,423,1
274811734355511,Insight 4 Impact Foundation,Insight 4 Impact Foundation,283,1
216311481960,Bill Gates,These ads ran without a disclaimer,262,3
105827948663647,Within Nigeria,WITHIN NIGERIA MEDIA LTD,196,1
104345512340583,Katsina State Television KTTV,Katsina State Television KTTV,171,1
