Location name,Amount spent (USD)
Brakna Region,≤100
Dakhlet Nouadhibou Region,≤100
Gorgol Region,≤100
Hodh Ech Chargui Region,≤100
Hodh El Gharbi Region,≤100
Inchiri Region,≤100
Nouakchott,≤100
Tiris Zemmour Region,≤100
