Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
1115184931884092,Albert Corredor,Albert Corredor,1618086,5
266563730155332,Juan Diego Gomez Jimenez,THE HACKERS COMPANY,1580700,26
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1122157,19
108379099286148,Alcaldía Mayor de Bogotá,Alcaldía Mayor de Bogotá,889899,17
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,719468,24
1059459884138781,Mauricio Tobón Franco.,Minuto 30 S.A.S.,718654,3
183025852044152,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,663747,2
251292808253299,Canadian College,Canadian College,656604,18
195575853964886,Rodrigo Lara Restrepo,Movimiento Ciudadano Lara por Bogotá,655788,24
101642839569704,Javier Marulanda,Dr Javier Marulanda,620296,9
497475647076975,Fabian Oviedo,Fabian Oviedo,535483,28
338089203596822,Santinarvaezl,Santiago Narváez Lombana,497053,15
359061304951539,David Ruiz,David Gomez Ruiz,473735,26
1683544555207079,Rafael Martínez,AT,403471,3
103754197881668,Esteban Restrepo,Esteban Restrepo,366580,3
1735785796740603,José Manuel Sandoval,José Manuel Sandoval,355161,16
108827338788235,Hernando Morales,Por La Defensa De Cali,345332,4
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro,340901,80
131753023639902,Aldemar Alfaro,Aldemar Alfaro Rivero,333762,2
256488875025665,Juan Bocanegra,Juan Bocanegra,326931,2
175286072898201,Braulio Espinosa Márquez,Braulio Espinosa,300153,2
1420157294936728,Universidad Del Sinú - Monteria,Universidad Del Sinú - Monteria,274933,2
1589652347763879,Aquileo Medina A,Aquileo Medina A,265227,4
418155555015037,Germán Escobar Cundinamarca,Germán Escobar Cundinamarca,224786,1
1618805941666374,Paola Castillo Gutierrez,Paola Castillo,224752,5
1420157294936728,Universidad Del Sinú - Monteria,These ads ran without a disclaimer,223944,2
1586264924948495,Diego Gonzalez,Diego Gonzalez,222479,1
116430736811606,Ever Villegas,Ever Villegas,221976,14
1379991518962469,Fernando Rivera Saraza,Fernando Rivera Saraza,216145,3
115922544823271,Miyerlandi Torres A,Miyerlandi Torres A,210050,48
348250701862191,Guillermo Velandia Granados,Guillermo Velandia Granados,209259,11
118514924593739,Tanque Seco,Tanque seco,208964,26
101897976168381,Vamos a crecer,Vamos a crecer,205133,2
1758963097672437,Komofue - Noticias,AT,202284,2
2156874387878167,Yilber Leandro Saavedra,Yilber Leandro Saavedra,195547,10
190205874430928,Hacienda Bogotá,Secretaria Distrital de Hacienda,187717,4
236115666578709,INDER Alcaldía de Medellín,INDER Alcaldía de Medellín,185419,4
179668218725736,Lina García Gañan,Lina Garcia Gañan,176459,8
152548124810114,Alexander Florez,Alexander Florez,172281,3
1643303432550207,Gustavo Vélez,Gustavo Vélez,171799,13
230741350353405,Alcaldía de Rionegro,Alcaldía de Rionegro,165221,3
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,164479,4
629265973883892,Alcaldía de La Estrella,Alcaldía de La Estrella,154847,3
105860962029722,Felipe Vélez,Medellín Vuelve a Brillar,153170,4
1259770774053121,Politécnico COHAN - Medellín,Politécnico COHAN - Medellín,145488,7
1648414861893438,Carlos Diago Alzate,Carlos Diago Alzate,143423,287
113234113483957,Mauricio Muñoz,Mauricio Muñoz,143228,8
489327244878254,Carlos Parra,Carlos Parra,142995,4
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,140041,4
100240736764836,Alcaldía de Palmira,Alcaldía de Palmira,138457,12
116675204673861,Movimiento Ciudadano Arriba Cartagena,Movimiento Ciudadano Arriba Cartagena,137552,1
1953017374955460,Nelson Barrera Roa,Nelson Barrera Roa,136876,4
263044047137195,Ambiente Bogotá,Ambiente Bogotá,136337,8
104709710873196,Raimundo Duarte Diaz,Raimundo Duarte Diaz,135382,5
906104439492802,Daniel Duque Velásquez.,Daniel Duque Velásquez.,129703,3
1896813010334035,Secretaría de Educación de Barranquilla,Secretaría de Educación de Barranquilla,127873,4
812165288875574,Jaime Pumarejo,Toro Digital 1972,125610,4
207832423191171,Emiro Arias,Emiro Arias,123626,4
193261550699,Cundinamarca Política,Cundinamarca Política,120390,2
108228068238348,Diego Caicedo,Diego Caicedo,119784,21
116801706827652,Mauricio Calderon,Mauricio Calderon,119585,46
107204794960194,Instituto Técnico La Salle,Instituto Técnico La Salle,112150,14
108576731393581,Juliana Enciso,Juliana Enciso,110951,6
101391859627743,Colombia sin miedo,Colombia sin miedo,108891,25
185732238244544,Santiago Castro Gómez,Santiago Castro Gómez,103299,2
104969865721375,Profes.movimientociudadano,Profes.movimientociudadano,102590,10
1649204585296525,Juan David Valderrama,Juan David Valderrama,102554,9
321789057890530,Secretaría de Movilidad,Secretaría de Movilidad,102296,3
102383079246422,Paulo Gómez,Paulo Gómez,101326,1
224169580962812,Alcaldía de Bello,Alcaldía de Bello,99172,2
286568181368830,Jhon Ortega,Jhon Ortega,98400,4
167790587191542,La Perla Viral,AT,95854,1
375186133339469,Santiago Fandiño,Santiago Fandiño,95700,3
157146724439549,Luis Bernardo Vélez,Luis Bernardo Vélez,92610,4
289149121873080,Samuel Álvarez,Samuel Álvarez,90825,3
116379298034788,Elvira Gutierrez,Elvira Gutierrez,90347,1
112602178102955,Victor Angulo,Victor Angulo,84506,4
1380368385625889,Julian Sánchez Perico Jr.,Julian Sánchez Perico Jr.,83916,36
105788042199348,James Urrego,James Urrego,81883,11
108233262091178,David Islem R,David Islem R,81002,2
108675595132967,Karol Martínez Silva,Karol Martínez Silva,80821,8
2158318667815480,Nancy Henao Ruiz,Nancy Concejal Verde,79626,5
