Location name,Amount spent (CHF)
Aargau,223
Appenzell Ausserrhoden,≤100
Appenzell Innerrhoden,≤100
Basel-City,111
Basel-Landschaft,≤100
Bern,248
Canton of Geneva,1590
Canton of Glarus,≤100
Canton of Nidwalden,≤100
Canton of Obwalden,≤100
Canton of St. Gallen,324
Fribourg,133
Graubünden,≤100
Jura,≤100
Luzern,124
Neuchâtel,≤100
Schaffhausen,≤100
Schwyz,≤100
Solothurn,≤100
Thurgau,≤100
Ticino,≤100
Unknown,≤100
Uri,≤100
Valais,144
Vaud,358
Zug,≤100
Zürich,550
