Location name,Amount spent (USD)
Ahmadi Governorate,496
Capital Governorate,5808
Farwaniya Governorate,1544
Hawalli Governorate,2372
Jahra Governorate,≤100
Mubarak Al-Kabeer Governorate,≤100
Unknown,≤100
