Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
129799846687423,Levantémonos,Levantemonos,1038907,88
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,726868,32
525334380868858,Martín Lousteau,Martín Lousteau,483801,43
199992490587527,CPC Centro América MuniCba,municipalidad de córdoba,140923,6
526783890764863,David Zencich,Juntos Merlo,121285,4
391699984932525,Pablo Cervi,Juntos por el Cambio Neuquén,103051,38
189940771071192,Secretaría de Turismo de San Luis,Secretaría de Turismo de San Luis,97314,1
120831940916786,Neuquen Vota,NeuquenVota.com,95377,3
109554821547169,CPC Jardín MuniCba,municipalidad de córdoba,85792,8
100706696047371,Neuquinizate,Neuquinizate,75499,107
116261128039744,Suma mas para Neuquen,Suma Mas para Neuquen,73879,26
813606588771959,CPC Ruta 20 Municba,municipalidad de córdoba,69164,2
335926266503071,7D,7D,65335,15
2438220102914670,Juan Pelaez,Juan Pelaez,59863,9
142473639655550,Lucio Paz Posse,Lucio Paz Posse,58792,4
1025286324218044,CPC Mons Pablo Cabrera MuniCba,municipalidad de córdoba,58558,2
363825283650115,Vicente López,Vicente López,55219,18
1445804622410982,Marcos Urtubey,Marcos Urtubey,53715,3
1546712922304737,Dionisio Scarpin,Dionisio Scarpin,52811,6
101835199221060,Jorge Andrés Difonso,Jorge Andrés Difonso,52445,15
680986725302906,Roberto Mirabella,Hacemos Santa Fe,49991,5
105925915008935,Frente Cambia Jujuy,Frente Cambia Jujuy,49788,11
256803881073240,Gobierno de Salta,Gobierno de Salta,49338,16
107024560637883,Ana Servidio,Ana Servidio,46871,9
91849484046,Darío Martínez,Darío Martínez,46409,5
110079031997390,Con Larreta,Con Larreta,45581,20
238546219688035,Felipe Alvarez,Fundación Innova La Rioja,44652,10
113122186717848,Emiliano Estrada,Emiliano Estrada,43916,5
103088924366000,Noticias d,Noticias d,43855,162
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,41351,39
1662250880709156,Lanús Municipio,Lanús Municipio,40565,5
110746414660916,Lomas Noticias,Lomas Noticias,37751,2
610852822271706,Alberto Weretilneck,Alberto Weretilneck,37072,7
924253577657013,Gobierno de Tierra del Fuego AIAS,Gobierno de Tierra del Fuego,36816,8
114920591462229,123neuquen,123neuquen,35034,3
1466119057008930,Fundación IDEAR Córdoba.,Fundación IDEAR Córdoba.,32807,3
2057819794450925,CPC Pueyrredón MuniCba,municipalidad de córdoba,32439,1
61279025897,Gerardo Morales,Mística,32032,4
112200072188893,Eduardo Cáceres,Eduardo Cáceres,30401,6
1438488546445746,CPC Argüello MuniCba,municipalidad de córdoba,29850,2
2240766589474693,Leticia Esteves,PRO Neuquén,29776,39
546669442064267,Martiniano Molina,Martiniano Molina,28857,2
1275311129309933,Marcos Koopmann,Marcos Koopmann,28762,26
597555623926805,CPC Empalme Municba,municipalidad de córdoba,28688,2
