Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
486980998032652,BJP Karnataka,Bharatiya Janata Party (BJP),138504,7
187668288312583,Otrivin,Haleon India,106381,7
1521106071438318,CMO Chhattisgarh,IVS Corporation,87746,18
105671775473178,Jan Suraaj,Jan Suraaj,55985,45
404746486258732,Project Nanhi Kali,Project Nanhi Kali,45263,35
791496597580042,Miracles Academy Of Arts & Media Pvt.Ltd.,Miracles Academy Of Arts & Media Pvt.Ltd.,42373,2
327120054405346,Jagananna ki Thoduga,Jagan Anna ki Thoduga,27104,43
1947296068903392,Vinay Saxena,Manish Soni,26190,23
107395897271506,Kutumb,Swatantra Verma,24759,35
104211439033799,Jagane Kavali,Jagane Kavali,23529,31
108019578732536,Khabar Rajasthan,Khabar rajasthan,23322,24
104878157547649,H Nagesh,Hk Ramesh,20009,29
21169267101,Give,Give,16325,7
174283119250672,Save the Children India,Bal Raksha Bharat,15991,79
270666596375251,Jhatkaa.org,Jhatkaa.org,13894,21
104516512296314,Kartikeya Sharma,Adv Tech,9559,39
442710802417591,Baljeet Yadav,Baljeet Yadav,9013,13
523121567889527,Jitender Kumar Bhardwaj,Jitender Kumar Bhardwaj,8833,3
330760810293224,HelpAge India,HelpAge India,8541,8
115297811480691,Raghavendra Nagaruru MLC,sandeep events,8277,6
200480966638039,Supremacy 1914,These ads ran without a disclaimer,7536,1
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,7449,36
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,7217,26
110540565228341,Ganguly H Kurabathalli,Ganguly H Kurubathalli,7174,3
1689373261361383,Saurabh Bahuguna,Raj Singh,7098,77
104830828593863,ಮುರುಗೇಶ್ ನಿರಾಣಿ ಅಭಿಮಾನಿ ಬಳಗ,ಮುರುಗೇಶ್ ನಿರಾಣಿ ಅಭಿಮಾನಿ ಬಳಗ,7086,3
1571167366231304,Ramakant Bhargava,Saket Bhargava,7000,2
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,6939,20
326102339565,Oxfam India,Oxfam India,6752,20
111527528465749,Rao Prem Singh,Rao Prem Singh,6680,17
248431212597208,MP बोले फिर भाजपा,mp2023.com,6374,24
