Page ID,Page name,Disclaimer,Amount spent (CLP),Number of ads in Library
219605241425430,Partido Socialista de Chile,Partido Socialista de Chile,1935710,283
105091012517593,Bruno Baranda,Campaña Bruno Baranda,628919,21
114628888236450,Andrés Palma Irarrázaval,Andres Palma Irarrazaval,544515,17
1059804450772270,Antonio Barchiesi,Antonio Barchiesi,505307,9
104189318481439,Minería y Futuro,Mineria y Futuro,496484,42
117971414554702,Juan Sutil,Juan Sutil Candidato,483570,98
1106638076061044,Carlos Recondo,Carlos Recondo,481657,12
628303047364442,Dr. Marco Antonio Núñez,Marco Antonio Nuñez,466076,41
115808554792561,Carlos Galleguillos Carvajal,Carlos Andres Galleguillos Carvajal,450527,46
1366892303449939,Partido Republicano,Partido Republicano,440768,115
100606052976302,Gloria Hutt,Gloria Hutt,351746,84
105292082486576,Edmundo Eluchans,Edmundo Eluchans Urenda,318773,21
418281855197789,Democracia Cristiana,Democracia Cristiana,266258,142
111831181812892,Raimundo J. Palamara Stewart,Raimundo J. Palamara Stewart,258758,6
119515629892632,Eduardo Cretton,Eduardo Andrés Cretton Rebolledo,242577,13
113153381003177,Natalia Piergentili,Natalia Piergentili,211828,37
104820842536215,Ignacio Dülger,Ignacio Dulger,205829,15
52263787734,Unión Demócrata Independiente,Unión Demócrata Independiente,198185,9
102807928808940,Marcelo Encina Muñoz,Marcelo Ricardo Encina Muñoz,183745,5
1396460303715065,Carozzi,Carozzi,168061,2
28023147497,Partido Comunista de Chile,Partido Comunista de Chile,161704,3
117396934582415,Cuidemos la Infancia,Cuidemos la Infancia,154500,17
110833717337374,Carolina Navarrete Rubio,Carolina Navarrete Rubio,143502,11
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,130802,14
378598039556864,María José Puigrredón,María José Puigrredón,124146,3
102423335548109,Rocío Donoso - Candidata Constituyente,Rocío Donoso,118465,10
100629246179774,Arturo Phillips,Arturo Phillips,118307,9
104260521982245,Carlos González Herrera,Carlos González Herrera,116355,22
113034028357700,Jaime Ravinet,Jaime Nicolas Ravinet De La Fuente,108037,13
113525251672380,Republicanos ñuble,Republicanos del Ñuble,96442,20
104782822559247,Jose Antonio Urrutia - Candidato Consejo Constitucional E-18,Agustin Orrego,95129,57
105893532431148,Carmen Frei Consejera Constitucional,Carmen Frei,93461,10
109274558738561,Beatriz Hevia Consejera Los Lagos,Beatriz Hevia Consejera Los Lagos,92586,5
430339687135332,Sadi Melo,Sadi Melo,87248,11
116346351346835,Valeria Cárcamo Vidal,Valeria Angélica Cárcamo Vidal,85626,2
101027739631760,Valeria Chacana Consejera Constitucional,Valeria Chacana Alarcón,83949,14
101761458511272,Jorge Insunza,Jorge Insunza,83238,39
107339088943210,Yerko Ljubetic,Yerko Ljubetic,81842,9
115709314769903,Ariel Mihovilovic,Ariel Mihovilovic,80391,4
