Page ID,Page name,Disclaimer,Amount spent (VND),Number of ads in Library
105473397490741,Phạm Thị Nga,These ads ran without a disclaimer,2121480,31
110191145479586,Học Lập Trình Online Cùng MindX,These ads ran without a disclaimer,1997316,1
109236928694113,Kinh Tế Tài Chính Thông Minh 2023,These ads ran without a disclaimer,1112481,2
110961992051943,Ebook Tài Liệu,These ads ran without a disclaimer,1091944,5
118828961151139,Trung Tâm Nhân Giống F1,These ads ran without a disclaimer,815786,1
112977278547511,Phát triển tài chính kinh tế mới 2023,These ads ran without a disclaimer,786500,1
101478189323986,Thầy Phạm Văn Thanh Lào Cai,These ads ran without a disclaimer,728909,1
106476091689860,Bartra Wealth Advisors,Bartra Wealth Advisors,679402,8
185061704983484,Nha Khoa Paris,These ads ran without a disclaimer,592221,1
101822809264414,Tài Liệu Giá Rẻ,These ads ran without a disclaimer,566500,1
106034145583339,Lương Y Phạm Văn Thanh - Người Thầy Y Đức,These ads ran without a disclaimer,406858,2
107976099057159,,These ads ran without a disclaimer,388025,2
110573918793620,Quỹ Đầu Tư Xanh,These ads ran without a disclaimer,387085,1
143009891251546,,These ads ran without a disclaimer,309672,2
192195994956428,Tài Liệu Thi Viên Chức Giáo Viên,Tài Liệu Thi Viên Chức Giáo Viên,297679,6
101914358044085,Tài Liệu Ôn Thi Viên Chức Giáo Dục,Tài Liệu Ôn Thi Viên Chức Giáo Dục,260576,3
103249298951475,CỘNG ĐỒNG BẤT ĐỘNG SẢN MIỀN NAM,These ads ran without a disclaimer,257736,1
654396084640049,IMM GROUP,IMM Group,211166,2
108020352062676,CEO Trần Thanh Thảo - Bright Shine Tăng Chiều Cao Chính Hãng,These ads ran without a disclaimer,184759,1
2385813261741913,"Đại Học Luật - tuyển sinh VB1, Vb2, Tại chức",These ads ran without a disclaimer,162195,1
116930904787617,Tuyển bảo vệ - tạp vụ Bắc Ninh - Bắc Giang,These ads ran without a disclaimer,142688,1
106864984981716,Tài liệu ôn thi viên chức giáo viên TP. HCM,Tài liệu ôn thi viên chức giáo viên TP. HCM,137330,5
100642569492416,Ng.Thị Thu Thảo,These ads ran without a disclaimer,99490,1
1831330046916094,Tuyển Dụng Giáo Viên Hà Nội,Tuyển Dụng Giáo Viên Hà Nội,97756,4
668471776674810,Nha Khoa Paris,These ads ran without a disclaimer,94755,1
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,86577,9
165600847322369,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,Tài Liệu Thi Viên Chức Giáo Dục Bình Định-Phú Yên,75676,1
103031616060258,Vườn ươm Hạt giống - Học Viện Nông Nghiệp Việt Nam,These ads ran without a disclaimer,53009,1
107497901963061,Sách Hay Chọn Lọc,These ads ran without a disclaimer,52377,1
1727496090862110,Tuyển giáo viên TP HCM,Tuyển giáo viên TP HCM,50167,1
919479674872321,Báo Nghệ An,Báo Nghệ An,46351,2
105972995906692,CTCP DV GIẢI TRÍ THÔNG MINH có gì?,These ads ran without a disclaimer,41965,1
109353154135430,E.N. Publishing,These ads ran without a disclaimer,23689,1
105165132614796,HẢI PHÒNG News,These ads ran without a disclaimer,16240,1
321078761425703,SON HA GROUP,These ads ran without a disclaimer,8576,1
130467394263248,Dyness,These ads ran without a disclaimer,3553,1
101497907241531,Nam Anh Scholarships,These ads ran without a disclaimer,927,1
117879734612936,Trung Tâm Thẩm Mỹ Quốc Tế Như Ý - Tây Ninh,These ads ran without a disclaimer,≤100,1
112230245122615,Big Global Travel Media,These ads ran without a disclaimer,≤100,1
176104589110851,IEEE,These ads ran without a disclaimer,≤100,1
141363092729703,DP World,These ads ran without a disclaimer,≤100,1
110822558440660,Brackish Babe,These ads ran without a disclaimer,≤100,1
111535111844172,VaiNovel,These ads ran without a disclaimer,≤100,1
102754796182481,Net-54,These ads ran without a disclaimer,≤100,1
111068872040824,Super Quiz,These ads ran without a disclaimer,≤100,3
450326391674911,Allianz,These ads ran without a disclaimer,≤100,1
