Location name,Amount spent (EUR)
Baden-Württemberg,6916
Bayern,9019
Berlin,4074
Brandenburg,1194
Bremen,1191
Hamburg,1828
Hessen,4524
Mecklenburg-Vorpommern,921
Niedersachsen,4935
Nordrhein-Westfalen,11156
Rheinland-Pfalz,2666
Saarland,661
Sachsen,2073
Saxony-Anhalt,1061
Schleswig-Holstein,2617
Thüringen,972
Unknown,≤100
