Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
194782249201,Canadian Association of Petroleum Producers (CAPP),Canadian Association of Petroleum Producers,7890,59
107385241806,Plan International Canada,Plan International Canada,7425,212
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF),6829,13
281999881613,World Vision Canada,World Vision Canada,5969,41
115835521825983,UNHCR Canada,UNHCR Canada,4201,24
195227957225519,Dairy Farmers of Canada,Dairy Farmers of Canada,4022,10
98963682935,Canadian Feed The Children,Canadian Feed The Children,3532,15
349561555109272,HSAA - Union of Health-Care Professionals,Health Sciences Association Alberta,3003,150
267023623933372,Endangered Ecosystems Alliance,Endangered Ecosystems Alliance,2282,4
143249880633,World Animal Protection Canada,World Animal Protection Canada,2200,20
190502667652613,Canada’s NDP / Le NPD du Canada,Canada’s NDP / Le NPD du Canada,1879,3
16761458703,University of British Columbia,University of British Columbia,1414,70
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,1094,4
106917558391358,Alliance Nouvelles voies,Pathways Alliance,1059,2
150306656409,BC Hydro,BC Hydro,981,2
6695079125,TD,TD Bank Canada,899,18
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,892,39
261752512263,Canadian Red Cross,Canadian Red Cross,867,12
106172275200668,GetBuilding,GetBuilding,805,1
121222984568561,Amnesty International Canada,Amnesty International Canada,720,126
109045051805492,Made The Canadian Way,Canadian Energy Centre,703,4
113707256426,Rachel Notley,Alberta's NDP,653,2
117475525574,Saskatchewan New Democratic Party,Saskatchewan New Democratic Party,583,4
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,545,39
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,544,92
154462904588700,Enbridge Gas,Enbridge Gas,488,45
49507049030,Food Network Canada,Corus Entertainment Inc.,487,1
312380892116930,Cuso International,Cuso International,477,6
1671097993122619,Children Believe,Children Believe,475,36
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,472,36
264035282685,"Commission des normes, de l'équité, de la santé et de la sécurité du travail","Commission des normes, de l’équité, de la santé et la sécurité du travail",464,3
19750184960,Greenpeace Canada,Greenpeace Canada,463,205
625254780822339,CUPE Manitoba,CUPE MB,457,10
1530293140634544,"No Options, No Choice","No Options, No Choice Project",450,9
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,413,10
114849617772737,Care2 Canada,Press Pause Collective,396,13
104128641336287,Indigenous Resource Network,Indigenous Resource Network,383,33
239308266136055,United Way Halton and Hamilton,United Way Halton & Hamilton,380,14
113297740077607,Canadian Energy Centre,Canadian Energy Centre,376,76
107670711947328,Only One CA,"Only One, Inc.",357,25
5794733873,David Suzuki Foundation,David Suzuki Foundation,347,5
103350612362345,Strong Coast,Strong Coast,344,3
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,336,61
256967407720183,LEO,Léger,307,36
163336718421,PSAC - AFPC,PSAC-AFPC,306,10
105209442897678,Héritage Montréal,Fondation Héritage Montréal,300,22
925033857594085,SureHealth Canada,SureHealth,298,159
100372613401225,BC Council of Forest Industries,BC Council of Forest Industries,289,48
7787249430,Canadian Wildlife Federation / Fédération canadienne de la faune,Canadian Wildlife Federation,283,55
54125409458,Oxfam-Québec,Oxfam-Québec,265,3
102862259754198,MS.ThingsIsee,KELLY-ANN P JONES,255,4
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,250,13
108587420188,United Way Greater Toronto,United Way Greater Toronto,247,17
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,244,2
124239144255718,City of Calgary – Your Local Government,City of Calgary – Your Local Government,236,3
584595054966592,Royal Victoria Regional Health Centre Foundation,Royal Victoria Regional Health Centre Foundation,224,38
541315122557352,CODE NGO,CODE NGO,221,14
7522587804,Green Party of Ontario,Green Party of Ontario,219,4
1583430205202800,City of Toronto,City of Toronto - Your Local Government,215,3
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,214,6
134455149912301,Seva Canada,Seva Canada,197,6
101171375978959,Produit Ici Responsablement,Canadian Energy Centre,190,4
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,184,4
179642688739082,Amnistie internationale Canada Francophone,Amnistie Internationale Canada Francophone,183,130
139019864276,Oxfam Canada,Oxfam Canada,182,6
106360778489053,Fuelling Canada,Canadian Gas Association,179,65
294663684004138,Boyle Street Community Services,Boyle Street Community Services,165,1
