Page ID,Page name,Disclaimer,Amount spent (CZK),Number of ads in Library
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,31112,8
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",12725,30
55876739776,Greenpeace Česká republika,Greenpeace Česká republika,4435,16
1469427909957890,Reportér magazín,Reportér magazín,2922,4
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,2230,4
251656685576,KDU-ČSL,KDU-ČSL,2080,10
90002267161,TOP 09,TOP 09,2069,5
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,1762,4
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,1663,4
356451014434612,Marian Jurečka,KDU-ČSL,1501,9
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,1437,12
107898832590939,European Commission,European Commission,1246,1
111041662264882,ČSSD,ČSSD,1191,1
267751653384029,Pardubický kraj,Pardubický kraj,1142,2
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,1070,6
192011067504855,Do práce na kole - AutoMat,"AutoMat, z.s.",1013,3
384187235387895,Alena Schillerová,Alena Schillerová,937,1
100843142503124,ZjistiVíc.cz,Zjisti víc,884,1
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,879,3
52479821102,Týdeník Respekt,Týdeník Respekt,861,4
139379141293,Paměť národa,"Post Bellum, z.ú.",859,8
378827025796132,Peak.cz,Peak.cz,768,12
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,615,16
112832651308203,Stejná odměna,Česká rada sociálních služeb,608,8
693725074166331,Naše zdravotnictví,Naše zdravotnictví,579,3
330377600944854,Jaroslav Dvořák,Dvorak Jaroslav,568,2
315972808450196,ČSOB,ČSOB,562,1
282765711734893,Piráti Moravskoslezský kraj,Dedek Jakub,555,7
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,534,3
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",531,7
169065407139584,Tilt,European Greens,490,9
125830487980906,Solární asociace,Solární asociace,484,2
287724754662359,HateFree Culture,HateFree Culture,450,3
214827221987263,Andrej Babiš,Andrej Babiš,433,3
495496033796328,Stanislav Blaha,Stanislav Blaha,382,7
133030253410089,Jan Šafařík - náměstek hejtmana,Jan Šafařík,381,2
180888668609092,Datlab,Datlab s.r.o.,365,1
273367223021327,Veronika Vrecionová,Veronika Vrecionová,362,2
200480966638039,Supremacy 1914,These ads ran without a disclaimer,353,3
130631260290858,Piráti Středočeský kraj,Česká pirátská strana,338,1
206045673805,Deník.cz,VLTAVA LABE MEDIA a.s.,337,3
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,332,3
154228456802,Divadlo v Řeznické,"Divadlo v Řeznické, o. p. s.",318,2
2092588267635432,Cena Gratias Tibi,"Člověk v tísni, o.p.s.",308,2
424114981002397,Český rozhlas Plus,Český rozhlas,307,16
114216794363739,Žijeme Pardubice,ProPce21,287,1
1104866262972886,Michal Šmarda,Česká strana sociálně demokratická,286,2
102057048156517,Centrum pro dopravu a energetiku,"Centrum pro dopravu a energetiku, z.s.",283,1
578342809023884,Jsme fér,Prague Pride,252,1
101279652413889,SPOLU pro Prahu,SPOLU Praha,247,1
369035059843617,REMAX Delux,Tomáš Šimek,244,5
113322746709049,Karel Havlíček,ANO,244,1
545254525495201,Pravý břeh - Institut Petra Fialy,"Pravý břeh, z.s.",241,2
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,241,1
178362315106,European Parliament,European Parliament,235,5
113743658978459,Meltingpot,Meltingpot,230,7
123858471641,iROZHLAS.cz,Český rozhlas,227,2
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,227,2
112852267058704,Národní skautské jamboree,These ads ran without a disclaimer,222,1
252545458271710,Lokni.cz,These ads ran without a disclaimer,216,1
321762510282,Michal Kučera,Michal Kučera,214,2
58864692622,Český rozhlas Vltava,Český rozhlas,212,2
242117635912490,ODS - Plzeňský kraj,Občanská demokratická strana,189,3
257529307701966,Jiří Pospíšil,TOP 09,185,4
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,181,1
210778132327279,Prima,Prima,180,1
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,179,8
280617905401953,Alexandra Udženija,Občanská demokratická strana,178,1
104826964705063,Hospodářská komora Praha 1,Hospodářská komora Praha 1,169,1
307333759374560,Česká národní banka,Česká národní banka,167,1
110854265157305,Zavolíme,Zavolíme,165,1
1393826507513693,"Jan Recman, místostarosta Prahy 2",Občanská demokratická strana,161,1
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,153,2
104940818596176,Akordy Václava Hnátka,Michaela Kaufmanová,152,2
343987063337791,CyberBlog,Cyber Security Solutions s.r.o.,152,1
101500052256658,Jan Kavalírek / zastupitel Praha 5,Jan Kavalírek,145,2
421423394666782,Aleš Dufek,KDU-ČSL,145,6
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,145,4
39371299263,Zelení - Strana zelených,Zelení - Strana zelených,136,17
205472656316937,Třebíč Občanům,Jaromír Barák,135,1
549351855145794,Michael Kohajda,Michael Kohajda,133,2
2156599824411421,"Vojtěch Kos, starosta Prahy 12",Vojtech Kos,133,2
101720818609240,Vlna pomoci,"Vlna pomoci, z. s.",129,3
159935454034044,Pirátská strana - Karlovarský kraj,Česká pirátská strana,129,2
397919187215,Evropská komise v ČR,Evropská komise v ČR,128,1
110318858712956,Новости Европы,These ads ran without a disclaimer,128,1
632583553444632,Piráti Havířov,Dedek Jakub,126,2
284944781875,EURACTIV.cz,EURACTIV.cz,125,4
297565827101858,"Díky, že můžem","Díky, že můžem, z. s.",121,1
102368582415300,Hnutí za levnější vodu v Protivíně,"PRodukujeme, s. r. o.",120,6
109725215092123,RFI Українською,These ads ran without a disclaimer,118,1
100609955039699,Corrency,Corrency,115,4
107572505087543,AŘOV - Asociace řidičů osobních vozidel,"Asociace řidičů osobních vozidel, z.s.",115,2
113339861358429,Vojtěch Mikoláš - místostarosta Prahy 12,Vojtěch Mikoláš,113,3
289075461571,TOP 09 - Středočeský kraj,TOP 09,112,1
553405241527947,Kancelář architekta města Brna - KAM Brno,Kancelář architekta města Brna,109,1
711658465662315,XTV,XTV,108,8
137301989386,Aktuálně.cz,Aktuálně.cz,108,1
350399975110519,Studentská sekce IIPS,Studentská sekce IIPS,107,1
1776002445975063,V síti Ivana Langera,RiverSong s.r.o.,107,1
437293906329369,SnadnaMaturita.cz,SnadnaMaturita.cz,106,1
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,105,1
221819764614869,Správa železnic,These ads ran without a disclaimer,105,1
1167350476752262,Michal Zuna,Michal Zuna,105,1
107836665045928,Aby bylo jasno,"ABJ, s.r.o.",104,1
460558621177512,Zálohujme.cz,Zálohujme,103,1
102355962823703,Vysočina je nejvíc,Občanská demokratická strana,101,1
252707698079845,Pavel Dobeš • místostarosta Prahy 3,Starostové a nezávislí,≤100,2
1797988800487493,eLegal advokátní kancelář,eLegal advokátní kancelář,≤100,5
100505211433010,Hejtmanka Petra Pecková,Starostové a nezávislí,≤100,2
1437561026464333,Patrik Kunčar,KDU-ČSL,≤100,4
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100,2
101409722546949,Ivana Váňová,Ivana Váňová - senátorka KDU-ČSL,≤100,1
240084269372558,Můžeš,Spolek přátel Konta Bariéry,≤100,1
122904381068079,divadlo Líšeň,Divadlo Líšeň z.s.,≤100,1
158655234218517,KDU - ČSL Olomoucký kraj,KDU-ČSL,≤100,1
117823623864,Transparency International ČR,Transparency International ČR,≤100,1
139768309509688,Liberecký kraj,Liberecký kraj,≤100,2
1439143123070953,Svoboda a přímá demokracie  Liberecký kraj - SPD,Radovan Vích,≤100,2
100631492222818,Patrick Zandl,Česká pirátská strana,≤100,2
849315472073267,Charita ve světě / Caritas Czech Republic in the world,Charita Česká republika,≤100,1
176546515755264,AC24,AC24,≤100,3
1649724681776439,ProMOST,ProMOST,≤100,1
353821314687878,Ondřej Benešík,KDU-ČSL,≤100,3
