Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
108136530968730,おねがい社長！,These ads ran without a disclaimer,167738,8
265075920177069,陸上自衛隊 Japan Ground Self-Defense Force,陸上自衛隊 Japan Ground Self-Defense Force,114920,16
1904070096535109,スマート選挙,株式会社センキョ,96060,43
1540691946229516,ファストドクター（Fast DOCTOR）,These ads ran without a disclaimer,45317,1
1540691946229516,ファストドクター（Fast DOCTOR）,These ads ran without a disclaimer,45317,1
475681929154100,国連UNHCR協会,国連UNHCR協会,36974,19
100548149503126,人生初のモテ期,These ads ran without a disclaimer,28888,2
684161888345926,西日本新聞me,西日本新聞me,26198,29
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,11961,13
168191243202719,ドットジェイピー,NPO法人ドットジェイピー,11707,6
208661552479830,日本財団,Shigeru Fujita,9635,9
633030123480159,グッドライフアワード,グッドライフアワード事務局,9258,2
1530681623841028,ナチュレライフ,These ads ran without a disclaimer,9001,1
148562291987208,ザ・ホワイトデンタルクリニック,These ads ran without a disclaimer,7082,7
270016556361177,中谷一馬 - Kazuma Nakatani,中谷一馬 - Kazuma Nakatani,6302,1
107624528747795,パルクール鬼ごっこ,These ads ran without a disclaimer,6243,1
104726465759492,女性首長によるびじょん ネットワーク（通称びじょネット）,These ads ran without a disclaimer,6073,2
1615481598672156,Blueair Japan Official,These ads ran without a disclaimer,5912,2
486499008189961,Inspire（インスパイア）：地方創生イノベータープラットフォーム,一般社団法人INSPIRE,5780,1
102468941548369,宮城県民共済,宮城県民共済,4952,3
101111389520051,極セレクト,These ads ran without a disclaimer,4787,1
101137629160129,厚生労働省広島労働局,株式会社東京リーガルマインド　広島本校,3640,1
105253475603201,国学院大学北海道短期大学部,国学院大学北海道短期大学部,3328,2
102102205318954,Sakura_mocchi,These ads ran without a disclaimer,3003,1
449869298780989,高陽建設/sorai,These ads ran without a disclaimer,2931,1
1850490095242229,武田塾 クルイトグループ,These ads ran without a disclaimer,2756,7
390054648007786,El Gran Alcover,These ads ran without a disclaimer,2204,1
103400344869094,大磯・二宮 なかよしテレビ,藤川忠彦,2109,3
112731711784500,学校法人白百合学園　足利デザイン・ビューティ専門学校,These ads ran without a disclaimer,2074,1
236792844915124,Symview-シムビュー,These ads ran without a disclaimer,1938,1
165259862275036,株式会社ライフパートナーズ,These ads ran without a disclaimer,1692,1
202026293187145,鯖江市地域活性化プランコンテスト,特定非営利活動法人エル・コミュニティ,1655,2
102891618059843,ケイミュー株式会社,These ads ran without a disclaimer,1444,1
106515865776316,酒井ゆきこサポートチーム,健太 佐々木,1421,1
104533215755145,ZOE_Japan,ZOE Japan,1366,2
107239822358493,SNSマーケリーダー養成講座（無料）,These ads ran without a disclaimer,1305,5
486562194747938,自由飲酒党,Motoaki Yamazaki,1241,3
111164728352943,___to_elope___,These ads ran without a disclaimer,1084,1
104366422065589,参政党〈公認〉埼玉支部,参政党埼玉,1011,1
195088317190451,グリーンピース・ジャパン,一般社団法人グリーンピース・ジャパン,1006,2
107668295076250,gardensgarden_munakata,These ads ran without a disclaimer,939,1
146709162183685,くすのき　りえこ,藤川忠彦,695,1
536262416434799,NewsPicks（ニューズピックス）,These ads ran without a disclaimer,642,1
435250336532462,財界さっぽろ,Daisuke Shimizu,639,1
492316247446940,歯科塾,These ads ran without a disclaimer,612,1
