Location name,Amount spent (USD)
Aden Governorate,≤100
Al Hudaydah Governorate,≤100
Dhamar Governorate,≤100
Hadhramaut Governorate,≤100
Hajjah Governorate,≤100
Ibb Governorate,≤100
Ma'rib Governorate,≤100
Sana'a Governorate,≤100
Taiz Governorate,≤100
