Page ID,Page name,Disclaimer,Amount spent (EGP),Number of ads in Library
798673866859390,ETC TV,ETC TV,4105,31
354968941204659,الدكتور أيمن أبو العلا عضو مجلس النواب,الدكتور أيمن أبو العلا عضو مجلس النواب,529,14
707511176015990,علاء حمدى قريطم - Alaa Hamdy Koraitem,علاء حمدى قريطم - Alaa Hamdy Koraitem,504,4
110877857406073,المهندس حسام لبن,المهندس حسام لبن,488,6
107767437680846,أحمد صلاح الطاروطي,Suzie Raafat,463,1
181524565276709,الهلال الأحمر المصري - Egyptian Red Crescent,الهلال الأحمر المصري - Egyptian Red Crescent,429,1
192320965049184,الإعلامية نيفين منصور,Nivine Mansour,396,4
101516486048536,CDIS - Egypt Cybersecurity & Data Intelligence Systems Conference & Expo,CDIS Cybersecurity and Data Intelligence Conference and Expo,396,3
200480966638039,Supremacy 1914,These ads ran without a disclaimer,348,2
1480252372233398,سامح عاشور Sameh ashour,سامح عاشور Sameh ashour,319,1
663508057123324,جمعية رسالة للأعمال الخيرية بالدقهلية,جمعية رسالة للأعمال الخيرية بالدقهلية,315,7
101009088774421,حزب حماة الوطن,محمد السيد عبد الستار,306,4
104198795953934,جمعية أصدقاء مرضى الأورام بالشرقية,Mohamed Basher,299,1
555470847990930,سبق الإخبارية  - Sabaq News,سبق الإخبارية  - Sabaq News,297,1
532134937722830,النائبة أميرة بهاء الدين أبو شقة,Gehad Ali,247,3
113101433777546,Essam Diab - عصام دياب,Mahmoud Mostafa Ghorab,231,1
1934139156895621,د.خالد قنديل Dr.Khaled Kandel,Basel Noufal,217,2
1424610401122573,هاني العتال - Hany Alattal,محمد السيد عبد الستار,200,1
106450555171099,مجدي البري - Magdy Elbery,مجدي البري - Magdy Elbery,192,3
102117062841057,الصفحه الرسميه للنائبه الدكتوره حنان عمار,Omar Abdelaziz,183,1
226777847381002,مركز المعلومات ودعم اتخاذ القرار بمجلس الوزراء - مصر,These ads ran without a disclaimer,164,1
103745798627292,المستشار ماهر ميلاد اسكندر,المستشار ماهر ميلاد اسكندر,155,2
108210648333964,محمود طاهر -Mahmoud Taher,محمود طاهر -Mahmoud Taher,152,4
100989841697034,محمد على ابوحجازى ـ عضو مجلس الشيوخ المصري,محمد على ابوحجازى ـ عضو مجلس الشيوخ المصري,146,3
112072071382470,أحمد الفار - Ahmed Elfar,Noha Mohamed Ibrahim,129,2
100835565731657,Ahmed Amin Massoud - أحمد أمين مسعود,Ahmed Amin Massoud - أحمد أمين مسعود,127,2
134278719946186,Bayer,These ads ran without a disclaimer,125,1
105872082337085,الصفحه الرسمية للنائب أحمد عبدالجواد,ابراهيم احمد ابراهيم محمد,116,2
271162780453649,عيادة د.أحمد ياسين بهجت لجراحات الشخير,These ads ran without a disclaimer,111,1
1994786354105727,النائب أحمد فرغلى,احمد فرغلى,106,1
106719921012688,Ahmed Bahaa Shalaby-أحمد بهاء شلبي,Integrated Marketing Communications For Media.IMC,101,3
102703968944759,مصر الآن,مصر الآن,≤100,2
535371883202755,Freddy Elbaiady  صفحة فريدي البياضي,Freddy Elbaiady  صفحة فريدي البياضي,≤100,1
1012904038778488,سامح فتحي حبيب,سامح فتحي حبيب,≤100,2
308088503057656,النائب محمود عصام,النائب محمود عصام,≤100,2
1916894871881712,يونس عبدالرازق - Younes abdelrazek,يونس عبدالرازق - Younes abdelrazek,≤100,1
282759032673313,مهندس محمد سعد الصمودي,محمد سعد الصمودي,≤100,1
166420296805460,حزب المحافظين,حزب المحافظين,≤100,1
282421105588262,Alraees News- الرئيس نيوز,Kareem Ahmed Abdul Ghani,≤100,2
273900239400893,نقابة المحامين المصرية,نقابة المحامين المصرية,≤100,1
459384307440544,Andersen in Egypt,Andersen in Egypt,≤100,1
100349558507549,النائب حسام زكي - Senator Hossam Zaki,محمود عبدالعال محمد,≤100,1
666470146818916,مؤسسة جبر القلوب,Mohamed Elsafty,≤100,3
105096455624550,Tamer abdelhamid - تامر عبد الحميد,Tamer abdelhamid - تامر عبد الحميد,≤100,1
103204975886755,البديوي السيد - الصفحة الرسمية,Mohamed Elbedewy,≤100,1
