Location name,Amount spent (EUR)
Harju County,2594
Hiiu County,≤100
Ida-Viru County,233
Järva County,106
Jõgeva County,≤100
Lääne County,141
Lääne-Viru County,186
Pärnu County,258
Põlva County,≤100
Rapla County,116
Saare County,118
Tartu County,862
Unknown,≤100
Valga County,≤100
Viljandi County,116
Võru County,117
