Page ID,Page name,Disclaimer,Amount spent (CHF),Number of ads in Library
112750821712602,Ruedi Hug als Bezirksrichter,Rudolf Hug,309,6
618765881570878,EKS,Elektrizitätswerk des Kantons Schaffhausen AG,300,2
600706570124933,Verkehrssanierungen JA,Komitee Verkehrssanierungen JA,275,44
288659088239530,MCG Officiel,Mouvement Citoyens Genevois,222,38
110547838607111,NON IN 179,FER Genève - Fédération des Entreprises Romandes Genève,211,25
105527252338650,perspektiveschweiz.ch,IG Wirtschaftsverbände,200,27
103915262545181,KMU geprüft,KMU geprüft,188,125
100381452863244,Libertés et Justice sociale,Libertés et Justice sociale,185,9
1492503634364441,Liste d'Union Populaire,Ensemble à Gauche-Genève,183,14
104068392569671,Nein zum Stadtparlament Rapperswil-Jona,"Komitee «NEIN zur neuen Gemeindeordnung, NEIN zum Stadtparlament»",161,7
154976914534194,Save the Children Schweiz/Suisse,Save the Children Schweiz,160,3
260591187302640,Parti socialiste genevois,Parti socialiste genevois,131,12
103816695962630,Non à l'initiative «Zéro Pub»,Comité référendaire NON à Zéro Pub,121,10
1562216347422974,Esther Friedli,Esther Friedli,≤100,15
36735923253,umverkehR,umverkehR,≤100,3
103550668590403,Mieux vivre sa vie,Mieux Vivre Sa Vie,≤100,22
335404453537186,Die Mitte Binningen-Bottmingen,Die Mitte Binningen-Bottmingen,≤100,2
169752569742293,Schweizerischer Gewerbeverband sgv,Schweizerischer Gewerbeverband sgv,≤100,6
1524954517562834,Prominis,Prominis GmbH,≤100,2
1534982756793690,Foodvisor,These ads ran without a disclaimer,≤100,6
75338704887,Fondation Franz Weber,Fondation Franz Weber,≤100,1
104265952574760,EVP Kreuzlingen,Adrian Robin Ziörjen,≤100,1
600706570124933,Verkehrssanierungen JA,Verkehrssanierungen JA,≤100,7
108843502117518,Andreas Baeckert,Andreas Peter Baeckert,≤100,6
178775348914227,FDP.Die Liberalen Kanton Schwyz,FDP Kanton Schwyz,≤100,8
100341315500438,Kirchensteuern sei Dank - St.Gallen,Katholischer Kofessionsteil des Kantons St.Gallen,≤100,2
106252468372887,Isabelle Chassot,Isabelle Chassot,≤100,4
109889895328694,Megastrassen 2 x NEIN,Komitee gegen Megastrassen,≤100,3
109851415363558,Energiezukunft Chur,Überparteiliches Komitee für eine eigenständige und nachhaltige Energiezukunft Chur,≤100,7
592045444309191,DIRECT NEWS by Michel Robadin,Michel François Robadin,≤100,2
169510248558,Die Mitte - Le Centre,Die Mitte,≤100,6
269029886456205,Giorgio Fonio,Giorgio Fonio,≤100,1
206766506736201,Verein Alleinerziehende Mütter und Väter Luzern,Verein alleinerziehende Mütter und Väter Luzern,≤100,1
105380182425137,Michael Jäger,Hans Michael Jäger,≤100,2
