Page ID,Page name,Disclaimer,Amount spent (PEN),Number of ads in Library
102251592774261,Coalición Ciudadana,Coalición Ciudadana,952,3
109019574560600,Aula Gaceta,Joel V. Supo Baldo,691,8
100500902383840,Propuestas del Bicentenario,Videnza Fundación,263,2
1650216218535063,Oceana Perú,Oceana Perú,239,6
112755042067857,Instituto Peruano de Economía - IPE,Instituto Peruano de Economía - IPE,236,4
46192356440,ESADE Executive Education,These ads ran without a disclaimer,232,3
264223880347121,Lampadia Oficial,LAMPADIA,230,66
503954226391483,Asociación Unacem,Daniel Vergaray D'Arrigo,201,1
377126002943328,Reconstrucción Nacional,Estefany Rodríguez,103,1
1643625532431014,Karol Paredes,Karol Ivett Paredes Fonseca,≤100,5
115982294432131,Noticias Perú,Daniel Eduardo Salazar,≤100,3
100330785132565,Saca tu cuenta,Juan Jose Garcia Chau,≤100,7
237862703076530,Ya Vuelta TV,Mario Martin Paredes Lostaunau,≤100,1
1490129174650573,OIM Perú,Organización Internacional para las Migraciones - OIM Misión en el Perú,≤100,3
462790453744032,Sutep,Sindicato Unitario de Trabajadores en la Educación del Perú - SUTEP,≤100,11
142062936237878,Goberna,Goberna,≤100,25
100283442359203,Fernando Arce Alvarado - Parlamentario Andino,Javier Fernando Arce Alvarado,≤100,1
525873954428340,Lucho Flores,Luis Ernesto Flores Reategui,≤100,1
1701687773439212,Giancarlo Guido Casassa Sánchez,Giancarlo Guido Casassa Sánchez,≤100,2
151732174885465,Pablo Pisconti Producciones E.I.R.L.,Paola Erika Pisconti Salazar,≤100,5
1897126257190528,Instituto Latinoamericano de Capacitaciones Jurídicas-ILCJ,ILCJ,≤100,26
113857973395461,Luis Angel Aragón - Congresista de la República,Diego Alonzo Alvarez Guevara,≤100,2
116301553829102,Cedren,Cedren,≤100,9
102518426067587,Municipalidad Distrital de Tambo de Mora,MUNICIPALIDAD DISTRITAL DE TAMBO DE MORA,≤100,1
316564475960113,Estudio Jurídico Tarazona & Asociados,Diego Alberto Isla Yengle,≤100,4
131347596900240,Servindi,Arnol Piedra Sosaya,≤100,3
687691121319854,Ernesto Álvarez Miranda,Ernesto Julio Alvarez Miranda,≤100,1
799885966853487,Juan Carlos Zurek,Juan Carlos Zurek,≤100,2
474392346103738,RCR Red de Comunicación Regional,Red de Comunicación Regional,≤100,3
1373822329313146,Doctor Edwin De La Cruz,Edwin Ivañez De La Cruz Ponce,≤100,1
512705112128669,Coopac San Martín de Porres,Cristhian Alexander Boza Flores,≤100,1
107739738377114,ONG Corazón,Josué Natanael Córdova Ayac,≤100,1
482350938605132,MacroUrbe Desarrolla,These ads ran without a disclaimer,≤100,1
455802295156178,Nuestramerica TV,Crhistian Jorge Peralta Ramírez,≤100,1
108612759471258,Colegio de Ingenieros del Peru CD Lambayeque,CIP CD LAMBAYEQUE,≤100,1
185892045684345,Municipalidad Distrital de Curimana 2023 - 2026,Samuel Alvarado Sifuentes,≤100,1
472058086186358,Ari Rivera,ARI-TELCH RIVERA DE LA CRUZ,≤100,2
883608538372189,Cidap Perú,José Antonio Mangini Sánchez,≤100,1
101053675911037,Fabri & Asociados Consultoría Política y de Mercadeo,Whilber Eugenio Huallanca Conde,≤100,1
103215021752312,Alejandro Soto Reyes- Congresista de la República,Phenelope Jhoana Contreras Cabezas,≤100,1
2074820499407414,De Habich,Boris Teodoro Tucto Bello,≤100,1
1243388392422876,Oxfam en Centroamérica,These ads ran without a disclaimer,≤100,6
107507472129022,Pedro Guevara,Pedro Antonio Guevara Yovera,≤100,1
432950953564544,Pancho Massa,Francisco Massa,≤100,1
341727142519006,Demus-Estudio para la Defensa de los Derechos de la Mujer,DEMUS - Estudio para la Defensa de los Derechos de las Mujeres,≤100,1
1805183599788143,Silvia Monteza,Héctor Melgar Sandoval,≤100,1
233943790279421,Jaime Salomón,Antonio Baldwin,≤100,1
332636986883683,Reynaldo Encalada,Reynaldo Rodolfo Encalada Tovar,≤100,1
106098962386473,Partido Unidad y Paz - Lima Norte,Adrián Blas,≤100,4
228448875146,OtraMirada,Otra Mirada,≤100,1
