Page ID,Page name,Disclaimer,Amount spent (PYG),Number of ads in Library
532716330164048,Sole Núñez,PautaPY,1744444,40
241512319274531,Sixto Pereira,Sixto Pereira,1413314,5
150229055012487,UNICEF Paraguay,UNICEF Paraguay,1361640,8
102963512483270,PyElige,PY Elige,1342916,11
1468570519872644,Santiago Peña,PRANA SA,805271,6
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,616667,11
102917519228790,Bruno Defelippe,Bruno Defelippe,511070,25
102266292553995,Sucia Política,Diego Ricardo Ramírez,495634,7
110447625137045,Pilar Callizo,PautaPY,459280,10
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,388800,8
105796025619350,Tati Giménez Diputado 2023,Tati Giménez Diputado 2023,362226,7
105587720883344,Bettina Aguilera,Bettina Rosmary Aguilera Paniagua,360517,2
103771265752808,Vysokolán,Stephan Vysokolán,256223,1
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,218294,14
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,199946,3
196599783696918,Efrain Alegre,Efrain Alegre,194639,20
103373961784268,Giani Ramírez,Giani Ramírez,189994,6
1856745507987901,Dr. Guillermo Rodriguez Duré,Douglas Mateus Hendges,176140,2
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,154731,2
103681832340596,Nelson Kpeto Cano,Kpeto Cano,145754,3
325540631525675,En La Tecla,En la Tecla,141543,4
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,139633,2
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,131772,1
153958777947957,Paulo Reichardt,Paulo Reichardt,125794,5
113351910838827,Alma Cívica,Alma Cívica,124444,6
1753251591598763,Dani Mujica,Celso Kevin Ramon Sánchez Florentin,108963,6
104430091943649,Juan Manuel Del Puerto. Senador 2023,Verenis Liliana Raquel Araujo Rojas,108858,4
106506085341990,Raúl Portillo,Rodney Zorrilla Ortiz,103781,2
107833595148374,Diputado José Rodríguez 2023 - 2028,Diputado José Rodríguez 2023 - 2028,99162,3
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,96375,3
943824938962084,Luis Fernando,Luis Fernando,90343,1
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,87409,2
124476131441330,Partido Hagamos,Partido Hagamos,78031,2
150741961754512,Mercedes Canese Antúnez,Mercedes Canese,72148,2
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,71841,2
1151984808290856,Hugo Portillo,Hugo Portillo,61289,3
517426394969535,Ricardo Canese,Ricardo Canese,59198,2
725834240910220,Noticiero Paraguay,Noticiero Paraguay,56837,4
102171848430562,Dr. Noguera 2023,Jacinto Rafael Noguera Arzamendia,56219,3
176941749043831,YAMIL ESGAIB,Yamil Esgaib,54175,2
1711765125817047,Aldo Florentin,IMAGEN DE GOBIERNO,51562,1
105052422297773,Pedrito Gómez,Mario Alberto Velázquez Duarte,51423,1
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,47398,3
107558844100122,Pastor Filártiga,Pastor Filártiga,47067,1
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,41692,3
102940895895901,Victor Herreros Gimenez,Victor Herreros,40575,3
108982768685910,Cynthia Rios Diputada,Wilson Armoa,39458,4
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,34718,2
1441704549436832,Regina Rios,Regina Rios Irala,34700,1
1547194582252394,Denis Lichi,Global Agencia,31028,6
114574908102864,Alianza VAMOS Por Boquerón,Alianza Vamos Por Boquerón,29498,2
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,29386,1
161156667809582,Leo Rubin,Leo Rubín,29283,2
103790065833334,Movimiento Humanista y Solidario,Movimiento Humanista y Solidario,29128,1
1403603539906921,Manu Morínigo Chaparro PY,Manu Morínigo Chaparro,26982,1
1575743279360941,Carlos Cáceres Sarubbi Senador 2023,Carlos Agustin Caceres Sarubbi,26621,8
108956608577334,Gaspar Centurión,Gaspar Centurión,26255,3
102804492578710,Legalmente Hablando,Nueva Tecno,25912,1
103207518447025,Antonio Buzarquis Cáceres,Rodney Zorrilla Ortiz,24850,1
108824810612735,Ing. Jorge Palazón,Jorge Palazon,22934,2
110259408342427,Walter Garcia,Walter Garcia,22471,1
100265174952816,Cesarito Sosa,César Luis Sosa Fariña,22327,3
876472822508954,Ahoracde,Portal Digital de Noticias AHORACDE,21536,2
397788123735216,Pey Vargas,Pedro Jose Emmanuel Vargas Carnibella,21521,2
100385868930919,Federico Wunderlich,DECIDE Movimiento Decisión Ciudadana y Democrática,20785,1
101840779897426,Cristian Cardozo,Cristian Antonio Cardozo Villalba,20746,3
113828864913733,Carlos Escauriza,Carlos Escauriza,19974,1
105181039022571,Alcides Samudio RAS Diputado,Rumildo Alcides Samudio Peña,15958,1
102227579180699,Lilian Bogado,Lilian Rosana Bogado Correa,14899,2
100486612607448,César Cardozo Diputado 2023. Itapúa.,Claudio César Cardozo Junghanns,14641,1
1480283795370502,Jorge Avalos Mariño Diputado Nacional,Omar Fretes,14430,1
112692571431064,Jaime Samudio,Maria Irismar Armoa Diaz,14423,1
1614322805515970,Heribel Echeverría Gómez,Heribel Echeverria Gomez,14165,1
101557432041474,Levi Leguizamón,Levi Leguizamón,12026,1
438741996188530,Eusebio Alvarenga Diputado Nacional,Eusebio Alvarenga Diputado Nacional,11900,1
110519067948636,Silvani Concejal x Cordillera 2023,Anibal Silvani Asilvera Martinez,10684,1
797815127058039,Delighttourscancun,These ads ran without a disclaimer,10513,1
101056748935548,Silva Intendente,Viviano Baez Gonzalez,9916,1
222961017827862,Edgar Olmedo,Edgar Olmedo,9536,1
237898026337131,Impacto Caaguazú- Digital.,impactocaaguazu,8812,2
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,8734,1
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,8734,1
105249395726210,Edgar Leite Resquin,Edgar Trinidad Leite Resquin,8165,2
123599227695584,Patria Querida Lambaré,Patria Querida Lambaré,8122,1
109558111824540,Rafa Burgos,Cristian David Moreira Gonzalez,7817,1
181461032397199,Billy Vaesken,Billy Vaesken,7333,1
945217102186450,Vidal Vázquez,Miguel Acosta Benitez,7321,1
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,6777,1
646939832039958,Hugo Ibarra - Diputado Nacional,Eladio Ortiz Gayoso,6196,1
107106825374681,Jesús Guapi,Jesús Fernando Guapi Narvaez,5485,1
101750721716486,Dra. Maria Gloria Rodriguez,Maria Gloria Rodriguez De Fragnaud,4640,1
165042833621264,Schneider Electric,These ads ran without a disclaimer,4621,7
101589739286507,Óscar González Senador,Maria Alejandra Correa Miño,4380,1
101163591558152,PTC Therapeutics SAM,These ads ran without a disclaimer,4311,1
943824938962084,Luis Fernando,Luis Carlos Arce,2531,1
2153366651445517,Líder Radio Tv Online,Líder Radio Tv Online,2481,1
881571071938611,Radar Social TV,Armando Daniel Urbieta,1068,1
108154268869735,Dr. Vicente Fariña Senador,William Andrés Campuzano Ruiz,1046,2
101694278594292,Nelson Cano,Eric Fabian Benitez,874,1
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,840,1
109041755331821,Esther Roa,Maria Esther Roa De Espinola,686,1
103597027708447,SuperPlanet Games,These ads ran without a disclaimer,≤100,1
75608370019,United States Institute of Peace,These ads ran without a disclaimer,≤100,1
427787940590188,Радио Китай,These ads ran without a disclaimer,≤100,1
206871509410716,Clacso - Consejo Latinoamericano de Ciencias Sociales,These ads ran without a disclaimer,≤100,2
100860802065599,LyN BioLearning,These ads ran without a disclaimer,≤100,1
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100,1
116780567115083,Tissue Online Latinoamérica,These ads ran without a disclaimer,≤100,1
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100,2
108779828756408,Guilherme Bara,These ads ran without a disclaimer,≤100,1
316496640057,7iber,These ads ran without a disclaimer,≤100,1
405379246524515,DHL Express,These ads ran without a disclaimer,≤100,1
106614631788380,Kitco Mining,These ads ran without a disclaimer,≤100,1
