Location name,Amount spent (EUR)
Harju County,2118
Hiiu County,≤100
Ida-Viru County,165
Järva County,108
Jõgeva County,≤100
Lääne County,≤100
Lääne-Viru County,189
Pärnu County,238
Põlva County,≤100
Rapla County,121
Saare County,≤100
Tartu County,573
Unknown,≤100
Valga County,≤100
Viljandi County,133
Võru County,≤100
