Page ID,Page name,Disclaimer,Amount spent (IDR),Number of ads in Library
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,6024720,66
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,5444516,94
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,5154444,71
23383061178,Prabowo Subianto,indonesia Adil makmur,5011912,3
101350709331663,G24News.tv,Yayasan Golkar Institut SPKP,4986631,24
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,2015320,4
197545083607941,Harian Kompas,Harian Kompas,1917115,51
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,1664042,24
302826799886864,Relawan PUAN 2024,Puan 2024,1611950,37
104769328970097,Joedea Aris Theofilus,Partai Solidaritas Indonesia,1588487,3
100748849467001,Sedulur Puan,Puan 2024,1477687,26
102262302515901,Henry Indraguna,Ananda Puja Wandra,1056733,4
104940148858518,Bersama Mbak Puan,Bersama Puan,955958,13
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,795854,1
109793991710079,Jane Natalia Suryanto,Jane Natalia Suryanto,618949,13
110777495104378,Teman Puan,Puan 2024,618420,15
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,544758,28
101203454841155,Kota Kite,Prayogo,522627,6
173776079818775,Saiful Mujani,Saidiman,485739,2
102317908914727,Climate Justice Indonesia,Climate Justice Indonesia,455446,7
104622532469179,Populis,Aditia Ramdani,445763,39
101428652793656,Readktif,Aditia Ramdani,402929,36
106883058905796,Tanda Seru,Aditia Ramdani,393069,35
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,366404,2
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,341368,3
101403669397488,Nikmatul Sugiyarto,Juniar Dwi Harianto,316081,2
100248349384577,Jateng Dukung Ganjar,Ganjar Nusantara Indonesia,260915,7
100820999398181,Melihat Cianjur,Ganjar Nusantara Indonesia,260881,1
103110502426027,Jatim Dukung Ganjar,Ganjar Nusantara Indonesia,260296,11
228998964266672,Pemprov Jawa Timur,Ayu Fitria Mandarasari,255795,3
107965558190911,Bansos by DTKS,Mirza Eko Purwanto,248271,1
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,240297,5
110952238516382,Kiki Daliyo,Juniar Dwi Harianto,232824,4
100905138379015,Diskominfo Kab.Klaten,Diovanka Darmawan,227495,5
110547131467051,Ikfina Fahmawati,Diovanka Darmawan,213722,6
102390425633221,Hanania Group,Hanania Group,207208,11
100493776029547,SiCaleg - Aplikasi Pemilihan Legislatif,SiCaleg,201620,3
107635435540234,• Lendy Alief,These ads ran without a disclaimer,193025,1
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,190046,4
101629779030791,Ahmad Abdy Baramuli,Efendi Syafruddin,175192,1
