Page ID,Page name,Disclaimer,Amount spent (JPY),Number of ads in Library
475681929154100,国連UNHCR協会,国連UNHCR協会,165338,26
684161888345926,西日本新聞me,西日本新聞me,58126,25
208661552479830,日本財団,Shigeru Fujita,39491,8
1904070096535109,スマート選挙,株式会社センキョ,37903,6
106708475612902,愛知県商工会連合会,愛知県商工会連合会,32617,1
664345490331547,ビジネス＋it（Business+it）,ビジネス＋it（Business+it）,28741,5
298060150283457,大分県日出町,帆足吉美,25262,38
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,21393,15
103608295921604,佐賀県知事選2022,野口大希,12020,1
102468941548369,宮城県民共済,宮城県民共済,6105,3
102123262349398,県知事トークキャラバン事務局,面木 洋一,4851,1
100251962938282,スピリチュアル心理,These ads ran without a disclaimer,4594,1
542135499528294,メルペイ,These ads ran without a disclaimer,4181,1
298060150283457,大分県日出町,大分県日出町,3839,7
218701541548983,日本共産党横浜市会議員団,日本共産党横浜市議団,3457,1
651801698258818,NewsTV,NewsTV,3265,2
1397074863864450,Fair Finance Guide Japan,Fair Finance Guide Japan,3119,2
105675478186991,金井たかし　江戸川区の政策研究,金井 高志,2988,1
459101354119592,石巻金華鯖ずし”華ずし”,Tsubasa Itabashi,2924,1
544702409046206,手相の見方大事典テソペディア,株式会社Qu Creation,2839,1
108376385402890,センキョマッチ,株式会社センキョ,2775,2
103921962501743,こまざき美紀,こまざき美紀,2647,2
414756385218124,関西ngo協議会,特定非営利活動法人関西NGO協議会,2556,1
200121530091286,いただきへの、はじまり　富士市,富士市,2111,1
1859782074265187,小林ひとし-葛飾区議会議員,Hitoshi Kobayashi,2050,2
486499008189961,Inspire（インスパイア）：地方創生イノベータープラットフォーム,一般社団法人INSPIRE,1616,1
256504371891671,the-issues.jp,株式会社issues,1452,24
151214938794853,ミエセン,ジャッグジャパン株式会社,1449,9
435250336532462,財界さっぽろ,Daisuke Shimizu,1426,1
104533215755145,ZOE_Japan,ZOE Japan,1079,1
852134404953989,神戸市会議員 岡田 ゆうじ,岡田ゆうじ,1025,2
259163764160829,FoE Japan,FoE Japan,988,2
551303845317383,高橋元気（中央区議会議員）,Genki Takahashi,917,1
105863939010555,株式会社jbt,These ads ran without a disclaimer,885,1
114564043562052,SDGs Online FESTA,Akiyama Kohjiro,850,2
211683239011895,大東建託株式会社,ASUE株式会社,723,2
168869767018564,白石洋一よういち,Yoichi Shiraishi,677,1
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,480,1
1677419399148240,たはら亮 後援会（朝霞市）,Ryo  Tahara,431,1
2466047546759669,せりざわ裕次郎　品川区議 自民党,せりざわ裕次郎【品川区議会議員 自民党】,422,1
1693424197555537,赤磐市議会議員 佐々木ゆうじ,Sasaki Yuji,414,1
1607696895913679,日経プラス９サタデー　ニュースの疑問,Takamasa Kikawa,406,1
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,383,1
105407091130238,柏市長候補　山下洋輔,Yosuke Yamashita,373,1
102345105947737,選挙しか勝たん！どぶ板を業者に任せる楽ちん候補予定者のための「ポスターPR党」by 選挙ドットウィン「03-6915-2310」,僕俺株式会社,350,1
101715608808670,Judgment Day: Angel of God,These ads ran without a disclaimer,333,1
192399998157650,市来ハヤト（大阪維新の会）,市來隼後援会,266,1
529050727427601,エミトラベルパリ EMI Travel PARIS,These ads ran without a disclaimer,250,1
881025135256351,Japan In-depth,Japan In-depth,245,1
163897240844320,高木信明＠葛飾区議会危機管理対策委員長,高木 信明,205,1
100466846248633,AI Mage,These ads ran without a disclaimer,144,3
498506186984315,多摩市議会議員・藤條たかゆき,Takayuki Tojo,129,1
288301635169706,たかはま なおき　文京区議会議員,高浜 直樹,111,1
101615790630572,日経クロステック 自動車・電機,These ads ran without a disclaimer,≤100,1
269003270171132,拾易台灣觀察站 sez TWN observatory,These ads ran without a disclaimer,≤100,1
100567708015800,Universitas Pertamina,These ads ran without a disclaimer,≤100,3
204862942932993,Nikkei Asia,These ads ran without a disclaimer,≤100,1
315603771494,Milaap,These ads ran without a disclaimer,≤100,1
1352874084790500,Fresenius Kabi,These ads ran without a disclaimer,≤100,2
104935128317884,Vecchia Jane - illustration,These ads ran without a disclaimer,≤100,1
272279436131157,nippon.com 繁體字,These ads ran without a disclaimer,≤100,1
169687486427698,Jentezen Franklin,These ads ran without a disclaimer,≤100,1
308773509473974,ClimbAID,These ads ran without a disclaimer,≤100,1
106627127809360,Platinum Media Network,These ads ran without a disclaimer,≤100,1
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,≤100,2
303624683019094,HACEY's Health Initiative,These ads ran without a disclaimer,≤100,1
1881543645439590,Tech It Out with Yang Zhao,These ads ran without a disclaimer,≤100,2
101474672367263,YouthxYouth,These ads ran without a disclaimer,≤100,3
