Page ID,Page name,Disclaimer,Amount spent (INR),Number of ads in Library
123405501008524,Mercedes-Benz India,Mercedes-Benz India,47340,1
104516512296314,Kartikeya Sharma,Kartikeya Sharma,39455,73
375554899138007,Maharashtra DGIPR,Maharashtra DGIPR,33349,24
404746486258732,Project Nanhi Kali,Project Nanhi Kali,32775,16
568928239883450,The Times Of A Better India,These ads ran without a disclaimer,31398,4
107395897271506,Kutumb,Swatantra Verma,25490,38
349222085840969,Youth in Politics,Indian Political Action Committee,25155,5
330760810293224,HelpAge India,HelpAge India,21044,20
1598548487048992,Basavaraj Bommai,Basavaraj Bommai,20783,60
102379519139483,जल जीवन मिशन महाराष्ट्र,जल जीवन मिशन महाराष्ट्र,19493,32
243524299157863,Pushkar Singh Dhami,Pushkar Singh Dhami,15051,13
317329425063626,Rakesh Daultabad,Rakesh Daultabad,12184,1
111527528465749,Rao Prem Singh,Rao Prem Singh,11654,3
103782051383159,School of Politics,School of Politics,11388,31
100549119644561,Jo Ram Ko Laye Hain Hum Unko Layenge 2024,Abinash Moharana,11339,2
107567748879463,Surendra Saraf,Surendra Saraf,10452,5
100907784722781,QR 678,QR 678,10331,10
200480966638039,Supremacy 1914,These ads ran without a disclaimer,9581,2
108080828884036,Gehlot Phir Se,DesignBoxed,9439,23
102218576103904,Badlaav ki Aandhi Priyanka Gandhi,Badlaav Ki Aandhi Priyanka Gandhi,8370,24
1029214760481795,Asianet Newsable,Asianet Newsable,8337,2
138927162813391,Dailyhunt,Verse Innovation Pvt. Ltd.,8193,9
278423842321236,BJP Rajasthan,Bharatiya Janata Party (BJP),8186,64
105509495777453,సాలు దొర సెలవు దొర,selavudora.com,7725,76
109470364774303,Ellorum Nammudan,Ellorum Nammudan,7469,90
107414168269023,Telangana Atma Gouravam,telanganaatmagouravam.com,6890,24
110705114787995,Dr. Swapna Singh,Vijay S,6836,7
105815225595031,मोदी साथे राजस्थान,modisaatherajasthan.com,6364,27
479998865355592,Aditya Birla Group,Aditya Birla Group,6272,9
102584546049699,Kamal Nahi Kamalnath,Indirakalaalpurepanchsaal,6206,26
105671775473178,Jan Suraaj,Jan Suraaj,6052,25
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,6001,5
111952081817086,Dr. Mahaveer S. Danigond,Prabhakar Basavaraj Aparaj,5887,2
291419550990676,Krishna Byre Gowda,Bhushann,5673,8
107069552104307,Bandi Sanjay - Future of Telangana,Prafful Gyanchandani,5595,1
108102345201383,Pappu Gappu - पप्पू गप्पू,PappuGappu.com,5456,18
248431212597208,MP बोले फिर भाजपा,mp2023.com,5402,16
689941247806927,Dr. Murugesh R Nirani,Karnataka Social Media,5339,5
574079826086251,Phir Ek Baar Modi Sarkar,phirekbaarmodisarkar.com,5184,18
797927846899300,Flag Foundation of India,Flag Foundation of India,4889,6
1810899522532367,Ashutosh Kale for Kopargaon,Pravin Tarachand Meherkhamb,4782,5
532582040125177,Polkhol Maharashtra - Kantikumar Jain,Kantikumar Harakchandji Jain,4489,2
100593272504732,Brand Flex : Business Post & Festival Images,These ads ran without a disclaimer,4435,8
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,4399,18
1820629951567249,AKB,These ads ran without a disclaimer,4355,1
101730022772513,Dhananjaya Gangadharaiah,Dhananjaya Gangadharaiah,4108,9
150106531736299,BJP West Bengal,Bharatiya Janata Party (BJP),4082,51
112952941626423,ನಿಮ್ಮ ಸಿದ್ದಾರ್ಥ ಸಿಂಗ್,ನಿಮ್ಮ ಸಿದ್ದಾರ್ಥ ಸಿಂಗ್,4013,4
441249902634004,Baba Siddique,Baba Siddique,3995,13
685881558130468,Kamal Nath,Abhay Tiwari,3935,2
2025274010873024,Thokala Srinivas Reddy,Sanvi Kreations,3866,8
165714096933078,Piyush Goyal,Piyush Goyal,3833,2
296002831234834,Swapnil Kothari,Swapnil Kothari,3803,1
242854309081857,Hanuman Beniwal,Hanuman Beniwal,3766,2
102112998968049,भाषण कला स्पेशल,Pavankumar Dadasaheb Jadhav,3686,1
114233898263244,Indian Compass Videos,theindiancompass.com,3572,37
347337386104390,Rama Chandra Yadav,B Ramachandra,3504,2
1401117106783618,Bjp Chhattisgarh,Bharatiya Janata Party,3482,43
1598548487048992,Basavaraj Bommai,Adarsh Pandey,3366,36
109805501780466,Summer News Punjab,Summer News Punjab,3338,4
104819985853284,V6 Digital News,V6 Digital News,3320,4
113249264989229,Youth icon Manjanna / ಯೂತ್ ಐಕಾನ್ ಮಂಜಣ್ಣ.,Youth icon Manjanna / ಯೂತ್ ಐಕಾನ್ ಮಂಜಣ್ಣ.,3065,4
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,3041,2
111868911739828,Ghulam Nabi Azad Fans,Ghulam Nabi Azad Fans,2996,7
113676854284404,Intellion Offices by Tata Realty,Harshil Raghu Padada,2990,1
113007061680460,Sneha Jeevi Mane maga manjanna / ಸ್ನೇಹ ಜೀವಿ ಮನೆ ಮಗ ಮಂಜಣ್ಣ,Sneha Jeevi Mane maga manjanna / ಸ್ನೇಹ ಜೀವಿ ಮನೆ ಮಗ ಮಂಜಣ್ಣ,2979,4
270666596375251,Jhatkaa.org,Jhatkaa.org,2957,10
530490267348228,Byatarayanapura Speaks - 2018,Byatarayanapura Speaks - 2018,2910,8
1331545046906640,Gottumukkala Venkateshwara Rao,Venkateswar Rao Gottumukkala,2909,4
411129449009589,K.C. Venugopal,K.C. Venugopal,2810,8
545168122343271,S Muniraju,S Sendil Kumar,2602,14
462362870526149,Dr. Ashok Choudhary,Dr. Ashok Choudhary,2563,10
117862321216853,ਸੂਝਵਾਨ ਪੰਜਾਬ - Soojhwan Punjab,Rise Solution,2522,18
113484060843656,The Unmute,The Unmute,2518,3
365136584238569,Shiv Deswal,Shiv Deswal,2508,8
282544005213459,M Chandrappa,Karnataka Social Media,2505,3
101571686227986,Fans of ਦੀਪ ਸਿੱਧੂ - Deep Sidhu,Real Social,2384,13
104830828593863,ಮುರುಗೇಶ್ ನಿರಾಣಿ ಅಭಿಮಾನಿ ಬಳಗ,ಮುರುಗೇಶ್ ನಿರಾಣಿ ಅಭಿಮಾನಿ ಬಳಗ,2373,2
102123079337554,International Society for Krishna Consciousness,ISKCON Delhi,2340,4
1987488401557504,Mahathugbandhan - महाठगबंधन,Mahathugbandhan - महाठगबंधन,2316,10
114246921595948,Cashew Fest Goa,Goa Forest Development Corporation,2283,4
