Page ID,Page name,Disclaimer,Amount spent (ARS),Number of ads in Library
364916637463104,Unión por la Patria,Unión por la Patria,2073499,27
120527421023470,Despierta Chubut,Despierta Chubut,2017992,97
102086362955693,Hacemos,Hacemos,1854108,55
116053261893854,Axel Kicillof,Unión por la Patria PBA,1361835,14
101481752980291,Derecho al Futuro,Derecho al Futuro,1354579,10
171330806277312,Diego Santilli,Juntos por el Cambio,1137545,213
525334380868858,Martín Lousteau,Juntos por el Cambio - Capital Federal,1009297,77
110767322072387,Levantemos Argentina,Levantemos Argentina,902654,35
111663178651819,Hagamos el Cambio de Nuestras Vidas,Hagamos el Cambio de Nuestras Vidas,897965,179
108401558977853,Hacemos por Nuestro País,Hacemos por Nuestro País,851374,5
103107652819753,Juntos Avancemos,Elijo Hacer Santa Fe,710395,24
174970176018,Horacio Rodríguez Larreta,Juntos por el Cambio,603513,470
57718951374,Jorge Macri,JUNTOS POR EL CAMBIO DISTRITO CAPITAL FEDERAL A. P. - ALIANZA,572328,25
206515872752040,Info-DINE,Secretaría de Medios y Comunicación Pública,511612,54
106449905849575,Seguimos Haciendo,Seguimos Haciendo,455325,66
688001708286948,Juan Pablo Luque,Juan Pablo Luque,445580,29
100615406447198,Una Argentina Distinta,Una Argentina distinta,443720,22
958750317533178,Manuela Castañeira,Nuevo MAS,413868,30
114046241738745,Derecho al Pasado,Derecho al pasado,409434,11
610065179346397,NotiBaires,NotiBaires,399812,12
675523912809682,Tiempo de Provincia,Tiempo de Provincia,380032,11
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,375953,37
161768683835555,Municipio de La Matanza,Municipio de La Matanza,362189,6
260217841057049,Consultora Tendencias,Consultora Tendencias,348877,12
169481676449081,Adán Bahl,PJ Entre Ríos,338132,22
896073793900056,Lalo Creus,Lalo Creus,323165,7
103088924366000,Noticias d,Noticias d,308534,210
108679841853325,Contame Más,Contame Más,299839,86
110329898759964,Proyecto Austral,Proyecto Austral,295858,21
513899261972162,Frente de Izquierda FIT,Frente de Izquierda,290255,33
106449905849575,Seguimos Haciendo,PJ Catamarca,269554,28
455934264436675,Rogelio Frigerio,Juntos por Entre Ríos,263263,33
100148663159546,Ciudadanos Unidos 2023,Ciudadanos Unidos 2023,246163,7
306607899838909,Sigamos yendo juntos San Isidro,Sigamos yendo juntos San Isidro,240805,4
1651324754987038,InfoAires,InfoAires,236691,16
113440031817559,Unión por las Redes,Comunicación en Redes,229643,15
819240928422696,César Treffinger,Cesar Treffinger,225724,63
622853724492420,Federico Otermín,PJ Lomas de Zamora,211377,10
1436040176529904,Noticias de Acá,Noticias de Acá,207912,8
110276628358382,El Autónomo,El Autónomo,202360,60
436246103621788,Damián Selci,Unidad Ciudadana Hurlingham - UCH,201029,34
139780689504552,Frente de Izquierda,Frente de Izquierda,198879,107
116365458186053,Orden y Libertad,Orden y Libertad,198085,4
20906273675,Greenpeace Argentina,Greenpeace Argentina,197357,5
105716442346264,Conurnarnia,Conurnarnia,194465,39
110116998602195,Boletin No-Oficial,Boletín No Oficial,190176,60
105652685890309,Fede 2023,Fede 2023,177172,3
248730858601074,Juan Andreotti,Frente Renovador San Fernando,175999,7
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,170205,61
107631983989726,Argentina Federal,Argentina Federal,169511,50
174545086044880,Gobierno de Santa Fe,Brote AD S.A.,163743,89
2251397431784810,InfoArgentina,InfoArgentina,163729,11
381739742002021,Leandro Santoro,Unión por la Ciudad,157969,19
342204343563,Lucas Ghi,Nuevo Encuentro por la Democracia y la Equidad,152904,10
114158455004055,Arriba Chubut,Arriba Chubut,149801,6
131381938371647,Corta La Bocha Noticias,Corta La Bocha,148169,44
117427451245540,Política Patagónica,Política Patagónica,143897,3
699758330894365,Actualidad Argentina,Actualidad Argentina,139625,45
1525482941081445,Roxana Reyes,Roxana Reyes,137119,31
378374369659145,Zona Norte Noticias,Zona Norte Noticias,136690,11
1470809306572155,Armando Luis Gay,Más para Concordia,132648,44
105692982589443,No te Comas el Verso,No te comas el verso,132498,6
111669735076988,Hora Cero,Hora Cero Noticias,131302,45
605540860101596,Diario Criollo,Diario Criollo,127148,45
