Page ID,Page name,Disclaimer,Amount spent (CAD),Number of ads in Library
689157954518219,Danielle Smith,United Conservative Party,4588,3
163336718421,PSAC - AFPC,PSAC - AFPC,3747,58
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,3596,49
155609655007428,United Conservative Party of Alberta,United Conservative Party of Alberta,2187,8
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,2180,144
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,2024,11
102533697778225,Earth Day Canada,Jour de la Terre Canada,1897,10
405377872902754,Canada Action,Canada Action,1742,64
169928686425623,UFCW Local 401,UFCW Local 401,1692,20
115835521825983,UNHCR Canada,UNHCR Canada,1199,71
154462904588700,Enbridge Gas,Enbridge Gas,1163,87
6319213302,Heart & Stroke,Heart & Stroke,1143,1
270323369737229,Elections Alberta,Elections Alberta,1138,14
108635379686,CNIB,CNIB,946,29
104386908631938,Pathways Alliance,Pathways Alliance,886,8
2130035313905321,Miranda Rosin,Miranda Rosin,881,26
117109432079,CAMH Foundation,CAMH Foundation,868,45
376006035816016,Storyworth,These ads ran without a disclaimer,853,13
167577709932867,Fédération des professionnelles et  professionnels de l'éducation FPPE,Fédération des professionnelles et  professionnels de l'éducation FPPE,773,10
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,716,60
101655285390205,Roulons électrique,Roulons électrique,704,9
269577048182,Stollery Children's Hospital Foundation,Stollery Children's Hospital Foundation,704,60
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,702,47
201940626493639,Jour de la Terre Canada,Jour de la Terre Canada,625,8
281999881613,World Vision Canada,World Vision Canada,618,5
336963316348550,Ucore Rare Metals Inc.,Ucore Rare Metals Inc.,592,1
283487578481273,Énergir,Énergir,540,10
200480966638039,Supremacy 1914,These ads ran without a disclaimer,537,2
186062823629,Québec sans tabac,Conseil québécois sur le tabac et la santé,533,12
261752512263,Canadian Red Cross,Canadian Red Cross,523,4
235872037238940,She Is Indigenous,Les Femmes Michif Otipemisiwak / Women of the Métis Nation,516,128
177004795666755,Manitoba Government,Manitoba Government,508,14
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,496,10
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,493,53
182645321760265,Ville de Montréal,Ville de Montréal,492,4
1065217483613421,Anthony Lacavera,Anthony Lacavera,485,1
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,483,8
1456690611311640,Canadian Health Coalition,Canadian Health Coalition,476,19
196322807083503,OECTA - Ontario English Catholic Teachers Association,OECTA - Ontario English Catholic Teachers Association,471,13
108573293861969,Grain Farmers of Ontario,Grain Farmers of Ontario,462,3
174238299256105,Manitoba Government and General Employees' Union (MGEU),Manitoba Government and General Employees' Union (MGEU),430,9
510183342342621,Bell MTS,Lavanya Rajaian,406,4
31912359596,University of Saskatchewan,University of Saskatchewan,396,45
114849617772737,Care2 Canada,Press Pause Collective,395,17
901776976544599,RBC Wealth Management,RBC Wealth Management,383,3
1097840090260804,National Police Federation,National Police Federation,379,103
121818350969,AUPE - Alberta Union of Provincial Employees,Alberta Union of Provincial Employees,375,18
633812813408377,Elections Canada,Elections Canada,334,12
19750184960,Greenpeace Canada,Greenpeace Canada,333,184
102828041144081,Here For Students,Ontario Secondary School Teachers' Federation (OSSTF),326,2
107385241806,Plan International Canada,Plan International Canada,324,26
160136850711053,CUPE Ontario,CUPE Ontario,321,24
256967407720183,LEO,Léger,320,31
106917558391358,Alliance Nouvelles voies,Pathways Alliance,320,4
177741812241442,SCFP-Québec,le SCFP,294,13
7522587804,Green Party of Ontario,Green Party of Ontario,278,7
454725997987367,Manitoba Association of Health Care Professionals - MAHCP,Manitoba Association of Health Care Professionals,277,8
397610640623766,Saskatchewan Teachers' Federation,Saskatchewan Teachers' Federation,272,13
106231507615280,Delivering Community Power - Vers des collectivités durables,Canadian Union of Postal Workers,269,6
181701075182303,Crohn's and Colitis Canada,Crohn's and Colitis Canada,263,35
146592973368,Sunnybrook Health Sciences Centre,Sunnybrook Foundation,256,117
149532208407063,Maple Leaf Foods,These ads ran without a disclaimer,247,2
117926081552324,Équiterre,Équiterre,236,14
180862678644381,Ontario NDP,Ontario NDP,229,9
143249880633,World Animal Protection Canada,World Animal Protection Canada,226,20
639491102750080,Government of Newfoundland and Labrador,Government of Newfoundland and Labrador,224,24
625254780822339,CUPE Manitoba,CUPE MB,206,4
152467601467262,BMO Groupe financier,BMO Groupe financier,204,2
195608229977,BC NDP,BC NDP,200,2
106360778489053,Fuelling Canada,Canadian Gas Association,197,84
947240598657969,Keeping Liquor Public,Manitoba Government and General Employees' Union (MGEU),194,9
113451888040685,KW Energy Home Services,KW Energy Home Services,192,29
48799305725,AIDS Vancouver,AIDS Vancouver,191,7
658318450979357,Globe Content Studio,Globe Content Studio,190,2
294663684004138,Boyle Street Community Services,Boyle Street Community Services,178,2
168889579973,Fondation David Suzuki,Fondation David Suzuki,175,5
85291563763,ICNA Relief Canada,ICNA Relief Canada,168,19
159713615718,WWF-Canada,WWF-Canada,166,18
14742445214,BC Green Party,BC Green Party,163,33
100999094747422,Land Needs Guardians,Land Needs Guardians,160,4
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,160,4
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,154,125
222039741253078,CUPE Saskatchewan,CUPE Saskatchewan,148,3
113707256426,Rachel Notley,Alberta's NDP,147,1
109053478784742,The Alberta Retailers Coalition,The Alberta Retailers Coalition,146,49
274877362536876,CUPE BC,CUPE BC,144,5
106764462731658,Honest Reporting Canada,Honest Reporting Canada,143,7
165627610306482,Happy Cities,Office of the Advocate for Persons with Disabilities,133,2
152759126824,Enbridge,Enbridge,122,2
568938803293644,True North,True North,121,1
114286393699596,The Peak,The Peak Media Collective Inc.,120,8
105884058088671,Keep Alberta RCMP,National Police Federation,119,20
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,117,5
49708994370,City of Edmonton - Local Government,City of Edmonton,116,6
73707923189,Bissell Centre,Bissell Centre,114,2
106432095003415,Our Nova Scotia RCMP,National Police Federation,114,20
453724058039992,viaSport British Columbia,viaSport British Columbia,109,5
116190118504646,Wisdom2Action,Faelynn Eris Johnstone,101,16
777481999018344,Jenny Kwan,"Jenny Kwan, MP",≤100,1
144952302745324,Nuclear Waste Management Organization,the Nuclear Waste Management Organization,≤100,5
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,≤100,12
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100,54
107424984239,Société pour la nature et les parcs - SNAP Québec,Société pour la nature et les parcs - SNAP Québec,≤100,8
168617319831578,Nature Canada,Nature Canada,≤100,2
102586125587511,Canadian Trucking Alliance,Canadian Trucking Alliance,≤100,24
123235041462,The Fraser Institute,Fraser Institute,≤100,6
21121691031,Alberta Council of Women's Shelters (ACWS),Alberta Council of Women's Shelters,≤100,14
104577298405355,Disability Without Poverty,Amy Ma,≤100,1
111755861837453,Eugene Manning,Eugene Manning Campaign,≤100,19
102681295928479,GenAction/GenerationAction,GenAction/GenerationAction,≤100,8
105754167560390,Ekō Canada,Ekō,≤100,1
530403147005152,Clayoquot Action,Clayoquot Action,≤100,2
11392874217,Québec solidaire,Québec solidaire,≤100,2
103432361257183,Ontario PC Caucus,Ontario PC Caucus,≤100,21
486324651440186,Plastic Bank,Plastic Bank,≤100,2
104128641336287,Indigenous Resource Network,Indigenous Resource Network,≤100,24
52543970197,Environmental Defence Canada,Environmental Defence,≤100,5
2161474537462046,Solar X,Solar X,≤100,1
207054872801742,Demetrios Nicolaides,Demetrios Nicolaides,≤100,2
1583430205202800,City of Toronto,City of Toronto - Your Local Government,≤100,2
139114992285,City of Regina | Municipal Government,City of Regina | Municipal Government,≤100,1
35715544220,Stand.earth,Stand.earth,≤100,22
105288666168351,SOS Children's Villages Canada,SOS Children's Villages Canada,≤100,10
176192086330853,MLA Elizabeth Smith-McCrossin,ELIZABETH ANNE SMITH-MCCROSSIN,≤100,3
105020357850802,Pivot,Pivot,≤100,14
186563811522,Centrale des syndicats du Québec (CSQ),Centrale des syndicats du Québec (CSQ),≤100,1
1771820039731500,Al-Ayn Social Care Foundation - Canada,Al-Ayn Social Care Foundation Canada,≤100,3
722859698048730,Manitoba School Boards Association,the Manitoba School Boards Association,≤100,1
267023623933372,Endangered Ecosystems Alliance,Endangered Ecosystems Alliance,≤100,1
278388139026064,Patrick Brown,Patrick Brown,≤100,6
298473731911,Canada 2020,Canada 2020,≤100,33
268400032839,Croix-Rouge canadienne,Croix-Rouge canadienne,≤100,4
198161003562116,Vancouver Humane Society,Vancouver Humane Society,≤100,8
1589839557920915,National Disability Credit Alliance,National Disability Credit Alliance,≤100,1
259187344111223,Coastal First Nations,Coastal First Nations,≤100,10
101898551911387,The Hub Canada,Hub Canada Media,≤100,44
659207274119133,Banff-Kananaskis Alberta NDP Constituency Association,Banff Kananaskis NDP,≤100,4
915836715188419,Global Relief Trust,These ads ran without a disclaimer,≤100,1
108623238800454,Big River Analytics,Big River Analytics,≤100,5
576387879545126,Penny Appeal Canada,Penny Appeal Canada,≤100,2
1672206489728405,EGOeast Productions,These ads ran without a disclaimer,≤100,3
2035580169895290,Coastal GasLink Project,Coastal GasLink,≤100,1
113305766875943,SIDE-Sommet international de l'écocitoyenneté,SIDE-Sommet international de l'écocitoyenneté,≤100,12
104152709183684,Convenience Retailers 4 SC,Convenience Retailers Alliance,≤100,31
239308266136055,United Way Halton and Hamilton,United Way Halton & Hamilton,≤100,8
104436885869755,"Rob Miyashiro, Lethbridge East NDP","Rob Miyashiro, Lethbridge East NDP",≤100,1
129706287121817,Shannon Phillips,Shannon Phillips,≤100,1
586362242026180,Radio-Canada OHdio,Radio-Canada,≤100,14
313429995379496,Saskatchewan Union of Nurses,Saskatchewan Union of Nurses,≤100,12
254985577276,Humanitarian Coalition/ Coalition Humanitaire,Humanitarian Coalition/ Coalition Humanitaire,≤100,6
151415004877917,Institut économique de Montréal,Institut économique de Montréal,≤100,2
108587420188,United Way Greater Toronto,United Way Greater Toronto,≤100,52
1671097993122619,Children Believe,Children Believe,≤100,8
316302965122489,Clean Energy Canada,Clean Energy Canada,≤100,3
109311342059736,Joshua Okello Conservative,Joshua Okello Conservative,≤100,3
565674703519231,Woodfibre LNG,Woodfibre LNG,≤100,3
206962006904247,Le Grand Marché de Québec,Le Grand Marché de Québec,≤100,15
263829137144976,Regulator Watch,Brent Jason Stafford,≤100,1
25553935482,BC Liberal Party,BC Liberal Party,≤100,14
166673603350483,Nova Scotia PC Party,Nova Scotia PC Party,≤100,6
33730130515,Metro Vancouver,Metro Vancouver,≤100,1
1968451243484787,Brad Redekopp MP,Brad Redekopp MP,≤100,3
107588675613544,Chilltv,Berris Karden,≤100,2
106365669977985,Unpointcinq,Unpointcinq,≤100,3
134455149912301,Seva Canada,Seva Canada,≤100,4
107500791481568,Kevin Falcon,BC Liberal Party,≤100,4
202220023130891,Bell Canada,Bell Canada,≤100,2
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,≤100,36
1590219921201770,Élections Canada,Élections Canada,≤100,12
17776925331,Science North,Science North,≤100,1
925033857594085,SureHealth Canada,SureHealth,≤100,76
213972982110718,Terry Beech,"Terry Beech, MP for Burnaby North Seymour",≤100,23
109789375773145,Jeremy Nixon,UCP Calgary-Klein Constituency Association,≤100,1
1551116875101061,Canadian Medical Association,Canadian Medical Association,≤100,8
1553928068248283,Environment and Natural Resources,Government of the Northwest Territories,≤100,1
105800496127847,Option consommateurs,Option consommateurs,≤100,1
7996548092,University of Victoria,University of Victoria,≤100,4
111231197686977,The Breach,The Breach,≤100,5
110676918090127,Kayande For Calgary Elbow NDP,Samir Kayande,≤100,16
105209442897678,Héritage Montréal,Fondation Héritage Montréal,≤100,25
198789580154483,Project Democracy,Project Democracy,≤100,2
714595698939267,TPC - Therapeutic Psilocybin for Canadians,Therapsil,≤100,10
176256900912,Saskatchewan Party,The Saskatchewan Party,≤100,5
132996628184,City of Vancouver - Local Government,City of Vancouver - Local Government,≤100,2
111008794934816,Valérie Schmaltz - députée de Vimont à l'Assemblée Nationale,Valérie Schmaltz - députée de Vimont à l'Assemblée Nationale,≤100,7
467348316733220,Tracy Gray,Team Tracy Gray,≤100,1
188738344531980,Inter Pares,Inter Pares,≤100,2
259282224084288,The Munk Debates,Munk Debates,≤100,17
1459524474331964,Jean Coutu Briggs Drugs,PJC Briggs,≤100,2
394745970602999,The Council of Canadians,The Council of Canadians,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,2
213671857639,BCGEU,BC General Employees' Union,≤100,1
367183183909976,Deaf Children Matter,Todd Churchill,≤100,2
1431603483720909,Fondation de l'Institut universitaire en santé mentale de Montréal,Fondation de l'Institut Universitaire de Santé Mentale à Montréal,≤100,2
148610955179339,L'Orienthèque,L'Orienthèque,≤100,3
190717337657599,Alpha-Nicolet,Veronique Mainguy,≤100,1
105091807647339,Jean Coutu Île-Perrot,ECOLEAD Marketing,≤100,3
171760333399108,Ludovic Grisé Farand - Maire de Saint-Bruno,Ludovic Grisé Farand,≤100,1
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100,1
1694706720796851,Manitoba Pork,Manitoba Pork Council,≤100,11
163974530411362,Jean Coutu M. D'Amours & M. Leclerc,PJC 315,≤100,3
150629291767375,Ocean's Seafood,These ads ran without a disclaimer,≤100,1
101254104704365,ProEcolo,ProÉcolo,≤100,8
98938445882,City of Coquitlam - Municipality,City of Coquitlam,≤100,1
102657602641527,Sachit Mehra,Sachit Mehra,≤100,6
49530722523,Ecojustice,Ecojustice,≤100,21
755434034570302,Yukon Federal Green Party,Green Party of Canada - Yukon Electoral District Association,≤100,1
1489811021261851,Bill Roberts - PEC Council Information,William D Roberts,≤100,2
