Page ID,Page name,Disclaimer,Amount spent (COP),Number of ads in Library
601336570076276,Rodolfo Correa,Rodolfo Andres Vargas Correa,2378915,6
597006313643580,Gobernación del Valle del Cauca,Gobernación Valle del Cauca,1257330,22
619776134722439,Secretaría Distrital de Salud,Secretaría Distrital de Salud,802607,20
256488875025665,Juan Bocanegra,Juan Carlos Bocanegra Chacón,560404,3
141361183156268,Juan Carlos Upegui,Juan Carlos Upegui,360898,6
1119413181474050,El Avispero Mov,Movilizatorio,311920,3
105860962029722,medellinvuelveabrillar,Medellín Vuelve a Brillar,271090,2
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,222344,2
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro Valencia,193521,6
835710939898329,Paulina Aguinaga,Paulina Aguinaga,179362,16
108576731393581,Juliana Enciso,Claudia Juliana Enciso Montes,163244,7
1147318942107929,Todos Somos Una,DEBRAIN LLC,139025,6
104424924308875,Alfredo Mondragón,Alfredo Mondragón,131793,1
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,126922,8
460297427472944,Corporación  Educativa Politécnico La Salle,Corporación Educativa Politécnico La Salle,112138,1
152939514772308,Elsa Noguera,Gobernación del Atlántico,96583,1
370267297019304,Marco Hincapié,Marco Emilio Hincapie Ramirez,93729,4
110678160534214,Magde Mogollón,Magde Mogollón,93662,2
485720484847795,Ciro  Alejandro Ramirez Cortés,Ciro Alejandro Ramirez Cortés,87446,2
101871502791636,Carlos Acosta Juliao Oficial,Toro Digital,73499,6
167744296752102,José Luis Osorio,Sergio Andres Quintero Romero,70463,1
1052668304757955,Eduard Sarmiento Hidalgo,Eduard Sarmiento Hidalgo,70042,4
132840983520233,Gobernación del Atlántico,Gobernación del Atlántico,68869,1
102676629272823,Germán Hernández,German Hernandez Vera,64272,1
1174073589339169,Cauca Nos Une,Eduer Mauricio Muñoz Noguera,64099,2
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,62375,5
53177129367,Dilian Francisca Toro Torres,Dilian Francisca Toro,58921,3
104969865721375,Profes.movimientociudadano,John Bazurto,56861,5
101978933230493,DHL,These ads ran without a disclaimer,55664,1
1670178443243805,Soluciones Educativas P&G,Soluciones Educativas P&G,50972,3
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,49410,14
324718631509952,Cartago Soy Yo,Yaneth Alexandra Quintero Herrera,47463,2
