Location name,Amount spent (EUR)
Burgenland,206
Carinthia,513
Lower Austria,1366
Salzburg,571
Styria,1638
Tyrol,578
Unknown,≤100
Upper Austria,1679
Vienna,2774
Vorarlberg,308
