Location name,Amount spent (EUR)
Andalusia,2693
Aragón,304
Balearic Islands,457
Cantabria,150
Castilla y Leon,463
Castilla-La Mancha,429
Cataluña,2412
Comunidad Valenciana,1550
Comunidad de Madrid,2235
Extremadura,271
Galicia,676
Islas Canarias,808
La Rioja,≤100
Navarra,143
País Vasco,884
Principality of Asturias,308
Region of Murcia,401
Unknown,≤100
