Page ID,Page name,Disclaimer,Amount spent (NOK),Number of ads in Library
234659001772,Arbeiderpartiet,Arbeiderpartiet,6719,18
171619972854769,Oslo Arbeiderparti,Oslo Arbeiderparti,6572,6
282256964237,Jonas Gahr Støre,Arbeiderpartiet,4698,1
135843375926,UNICEF Norge,UNICEF Norge,4654,28
371106536283235,DAG OG TID,Dag og Tid AS,4109,2
46818767155,Miljøpartiet De Grønne - MDG,Miljøpartiet De Grønne,4061,66
111345183340,Fagforbundet,Fagforbundet,3811,7
203067569732001,Fellesforbundet,Fellesforbundet,3518,48
10953652930,Høyre,Høyre,2131,43
117726821605303,PBL,PBL,1985,39
275389322558295,LOs sommerpatrulje,LO,1674,4
198148715581,Vestfold og Telemark FrP,Vestfold og Telemark FrP,1662,3
44960467949,Greenpeace Norge,Föreningen Greenpeace Norden,1540,18
113275862050709,Næringslivets Hovedorganisasjon,Næringslivets Hovedorganisasjon,1400,43
21603349508,NOAH - for dyrs rettigheter,NOAH - for dyrs rettigheter,1054,1
623596214494727,Anima - Stopp dyremishandling,Anima - stopp dyremishandling,1019,6
110628757129572,LO Vestfold og Telemark,LO,777,8
227688410297,Radio Latin-Amerika,Radio Latin-Amerika,776,6
609322219124074,Bærum MDG,Bærum Miljøpartiet de Grønne,731,12
101815422763212,Emil Raaen - Ordførerkandidat Ap,Trondheim Arbeiderparti,730,1
107005018213171,Heia Nord-Norge,Heia Nord-Norge AS,708,2
200168040392101,Hustadvika kommune,These ads ran without a disclaimer,619,1
157929987567626,Oslo MDG,OSLO MILJØPARTIET DE GRØNNE,616,15
20468812735,LO,LO,549,3
380405316155402,Stopp alzheimer og demens,Nasjonalforeningen for folkehelsen,537,6
186245021399622,Agder Senterparti,Agder Senterparti,514,2
322525743444,Get Inspired,These ads ran without a disclaimer,504,1
148389115200561,Kristiansand Venstre,Kristiansand Venstre,479,5
2869351156469363,Tonje Lavik - FrP,Asker FrP,477,1
100970626156019,Kent Ranum - Ordførerkandidat Høyre,Kent Ranum - Ordførerkandidat Høyre,468,1
100231879042950,Fylkesordførerkandidat Niklas Memic-Eriksen - FrP,Fylkesordførerkandidat Niklas Memic-Eriksen - FrP,460,2
536745556722065,Lillestrøm FrP,Lillestrøm FrP,459,2
132368899297,Framtiden i våre hender,Framtiden i våre hender,425,4
144754334087,Trøndelag Arbeiderparti,Trøndelag Arbeiderparti,419,16
277788629092,Med Israel for fred (MIFF),Med Israel for fred (MIFF),416,1
103057921635136,Folkets Parti Bergen,Foreningen FNB Bergen,387,4
798750773559841,Bufdir,"Barne-, ungdoms-, og familiedirektoratet",379,1
151608890040,Innlandet FrP,Innlandet FrP,370,3
