Page ID,Page name,Disclaimer,Amount spent (BRL),Number of ads in Library
104625758942119,Siga Antenado,Siga Antenado,13388,114
151189004972368,Panasonic Brasil,Panasonic Brasil,9916,3
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,8207,61
157912844276400,Governo da Bahia,Governo da Bahia,6845,23
136984123032921,Mercedes-Benz Brasil,Mercedes-Benz Brasil,5242,4
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,5191,208
301774903545521,Brasil Paralelo,Brasil Paralelo,5044,91
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,4583,9
255804437808407,Vale,Vale,4232,9
465235726843103,Ambev,Ambev,4015,8
159103797542,Greenpeace Brasil,Greenpeace Brasil,3595,201
118558464851986,ACTbr,ACTbr,3232,4
286861344662855,Stella Artois,Ambev,2799,10
534805630341699,Idecan Oficial,"INSTITUTO DE DESENVOLVIMENTO EDUCACIONAL, CULTURAL E ASSISTENCIAL NACIONAL",2709,29
111498884648739,Instituto Cultural Vale,Instituto Cultural Vale,2687,4
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,2468,9
224021551012451,Gerando Falcões,Gerando Falcões,1810,83
333720355130,Petrobras,Petrobras,1486,7
101230328792183,Portal Concursos & OAB,PORTAL CURSOS PREPARATORIOS E OAB LTDA,1445,122
165175370206522,Citi Brasil,Citi Brasil,1430,5
358687161234,Proteção Animal Mundial,Sociedade Mundial de Proteção Animal - WSPA BRASIL,1329,14
257250264610736,Be8,Be8,1276,2
1375923992628363,Rodrigo Manga,Rodrigo Manga,1253,7
531954626987123,Eu Ideal,Eu Ideal,1253,2
239665829565195,Cidade de São Paulo,Prefeitura da Cidade de São Paulo,1211,3
330379553673497,Oxfam Brasil,Oxfam Brasil,1041,122
194918207213417,IMP Concursos,IMP Concursos,1005,13
104431355234690,Minuto Escola,Um Minuto Produções Culturais LTDA,1000,4
113165042099382,Brasil 61,Brasil 61,908,30
167035830067775,Prefeitura de Canoas,PREFEITURA DE CANOAS,881,3
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",849,13
611089352393703,Rosangela Donadon - Deputada Estadual,Rosangela Henrique Pereira Donadon,813,8
105527742878890,Prefeitura do Recife,Prefeitura do Recife,767,18
102856342511936,ICL Notícias,Instituto Conhecimento Liberta,712,50
329948620416635,Marcelo Cid Heráclito Queiroz,Marcelo Cid Heráclito Queiroz,712,3
105821366170914,PT - Partido dos Trabalhadores,Partido dos Trabalhadores,693,2
185500178231142,Governo do Maranhão,Governo do Estado do Maranhão,693,6
441467489336861,Prefeitura de Sinop,Prefeitura Municipal de Sinop,691,9
101189854802059,Revista Oeste,Revista Oeste,672,10
392062714173023,Assembleia Legislativa do Estado de Goiás,VERSATILY AMBIENTAL E MARKETING,660,4
134450246716954,Governo do Estado de Santa Catarina,SECRETARIA DE ESTADO DA SAÚDE DE SANTA CATARINA,566,2
185875761943,MDB Nacional,MOVIMENTO DEMOCRÁTICO BRASILEIRO,554,12
251235795032635,Itamar Borges,Itamar Borges,526,11
334514343302606,Governo do Estado do Rio Grande do Norte,PUZZLE ADS,511,1
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,505,5
1544493995819099,Roberto Cláudio,Roberto Claudio Bezerra,486,1
288660317927031,Prefeitura Municipal de Araçatuba,PREFEITURA MUNICIPAL DE ARAÇATUBA,482,6
102046893217762,Escola de Negócios e Seguros,Escola de Negócios e Seguros,459,4
224777780881144,Visão Mundial,Visão Mundial,458,11
258088921369,TOTVS,TOTVS,457,20
169743843175117,Bruno Ganem SP,Bruno Ganem,450,16
176740279057602,CDL De Belo Horizonte,CAMARA DE DIRIGENTES LOJISTAS DE BELO HORIZONTE,437,12
170238043113891,Professor Rômulo Passos,Romulo Silva Passos,435,31
201878973201295,Republicanos10,Republicanos10,435,14
