Page ID,Page name,Disclaimer,Amount spent (AUD),Number of ads in Library
177072498997234,NSW Electoral Commission,NSW Electoral Commission,5284,60
682268945137255,Chris Minns,Chris Minns MP,5123,13
9480502970,Greenpeace Australia Pacific,Greenpeace Australia Pacific,3739,159
280130718768016,Public Service Association of NSW,Public Service Association of NSW,2953,17
192946087555045,Insurance Council of Australia,Insurance Council Australia,1982,2
44701328033,NSW Liberal Party,"Liberal Party of Australia, NSW Division",1880,28
112133637214684,Doctors Without Borders / Médecins Sans Frontières (MSF),Médecins Sans Frontières Australia,1852,63
213476079972,Essential Workers Deserve Better,Mark Morey,1732,59
76212817063,CARE Australia,CARE Australia,1730,31
14193666340,Australian Conservation Foundation,Australian Conservation Foundation,1664,15
101589645013040,Thrive by Five,Thrive By Five,1474,18
10113538711,WWF-Australia,WWF-Australia,1319,6
308746806571901,Advance Australia,Advance Australia,1256,81
200480966638039,Supremacy 1914,These ads ran without a disclaimer,1215,1
92824008332,Plan International Australia,Plan International Australia,1189,21
89794331215,Oxfam,Oxfam Australia,1151,142
107322365607487,SA Pulse Check,South Australian Opposition Leader,1119,4
1776727752614025,Glencore,Glencore Australia,1107,8
24495551981,The Greens NSW,The Greens NSW,1104,30
552968198133394,Peter Dutton,Peter Dutton MP,1015,16
24496278123,Unilever,Unilever ANZ,969,2
447447719391089,Health Care Providers Association,Health Care Providers Association,962,8
495731404149305,Koffels Solicitors & Barristers,Koffels Solicitors and Barristers,943,12
105140971475089,Chuffed.org - Australia,Chuffed.org,893,5
234642499897373,Fire Brigade Employees' Union (FBEU),Fire Brigade Employees Union,885,4
494820897261439,Bank Australia,Bank Australia,820,47
182564410468,Australia for UNHCR,Australia for UNHCR,725,104
105931422364976,Jacqui Scruby,Jacqui Scruby,614,22
102329728050606,From the Heart,Cape York Institute,597,8
106572145637277,Helen Conway for North Shore,Helen Conway,597,16
492074414587353,Judith Hannan - Independent for Wollondilly & The Southern Highlands,Judith Hannan,593,25
8422338499,The Wilderness Society,The Wilderness Society,559,143
145347352187764,UN Women Australia,UN Women Australia,503,18
1534982756793690,Foodvisor,These ads ran without a disclaimer,494,5
13561467463,Liberal Party of Australia,Liberal Party of Australia,486,8
341910905847062,Asylum Seeker Resource Centre (ASRC),Asylum Seeker Resource Centre (ASRC),446,15
352953834815624,Jason Wood MP,Jason Wood MP,430,6
101934832754638,Joeline Hackman,Joeline Pty Ltd,398,6
453750595056,Cancer Council NSW,Cancer Council NSW,388,77
107113675572590,Dirty Dozen,Solutions for Australia,378,54
262934517220161,Public Education Party,Public Education Party,377,2
10852627380,World Animal Protection Australia,World Animal Protection Australia,339,26
111810787803576,Emergency Action Alliance,Emergency Action Alliance Limited,339,14
149648047339,Save the Children Australia,Save the Children Australia,336,22
231341250224498,Australian Ethical Investment,Australian Ethical Investment,332,56
125812604095801,Invasive Species Council,Invasive Species Council,331,63
13527056454,GetUp!,GetUp!,285,7
879712192044319,Animal Justice Party NSW,Animal Justice Party NSW,285,28
148286845351826,Women's Forum Australia,Women's Forum Australia,258,17
694832627392516,Prime Super,Prime Super,256,152
