Location name,Amount spent (EUR)
Baden-Württemberg,10035
Bayern,12416
Berlin,4508
Brandenburg,1481
Bremen,908
Hamburg,2544
Hessen,5707
Mecklenburg-Vorpommern,1002
Niedersachsen,6404
Nordrhein-Westfalen,16717
Rheinland-Pfalz,3246
Saarland,942
Sachsen,2697
Saxony-Anhalt,1369
Schleswig-Holstein,2312
Thüringen,1316
Unknown,≤100
